,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
53,61.9,960,900,1048.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,240,0,누락없음,2,2019-11-27,주간,2019-11-26 13:35,화,겹침,0,7,7,A,평일,0
54,576.6,3660,3540,601.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,8700,0,누락없음,3,2019-11-29,야간,2019-11-29 4:11,금,안겹침,0,9,0,A,평일,0
55,1543.1,10560,10320,311.0,6,89100,14850,3,26910,9190,0,0,0,0,0,0,0,0,0,0,0,0,9,116010,14850,0,0,0,6,89100,14850,3,26910,9190,100560,0,누락없음,3,2019-12-04,야간,2019-12-03 22:46,화,안겹침,0,12,0,AC,평일,0
56,784.4,4740,4620,638.6,0,0,0,6,45740,10530,0,0,0,0,0,0,0,0,0,0,0,0,7,48670,10530,0,0,0,5,30950,10530,2,17720,8860,1740,0,강종누락,2,2019-12-05,주간,2019-12-04 19:01,수,안겹침,0,8,0,C,평일,0
57,5218.2,122580,120900,505.5,0,0,0,7,61570,9890,0,0,0,0,0,0,0,0,0,0,0,0,9,77570,9890,0,0,0,2,13400,6700,7,64170,9890,16200,0,강종누락,3,2019-12-09,주간,2019-12-07 7:59,토,겹침,0,11,2,C,주말,0
58,150.4,1320,1260,1003.6,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,3960,0,누락없음,3,2019-12-10,주간,2019-12-09 12:15,월,안겹침,0,9,0,A,평일,0
59,735.0,4620,4560,635.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,12660,0,누락없음,2,2019-12-11,야간,2019-12-11 6:08,수,겹침,0,8,7,A,평일,0
60,1167.6,7140,7080,717.5,8,76432,9554,2,13980,6990,0,0,0,0,0,0,0,0,0,0,0,0,10,90412,9554,0,0,0,8,76432,9554,2,13980,6990,2400,0,누락없음,2,2019-12-13,야간,2019-12-13 7:02,금,안겹침,0,7,0,AC,평일,0
61,110.1,900,840,987.4,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,2700,0,누락없음,3,2019-12-17,야간,2019-12-17 0:15,화,안겹침,0,6,0,A,평일,0
62,674.6,4200,3720,577.8,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,2820,0,누락없음,3,2019-12-20,야간,2019-12-20 6:54,금,겹침,0,9,1,A,평일,0
63,989.8,5580,5460,682.2,7,103950,14850,1,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,8,120950,17000,0,0,0,8,120950,17000,0,0,0,5400,0,누락없음,2,2019-12-25,야간,2019-12-25 3:43,수,안겹침,0,9,0,AC,평일,0
64,721.7,4560,4320,575.6,6,93600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,126150,15600,0,0,0,9,126150,15600,0,0,0,390960,0,강종누락,3,2019-12-26,주간,2019-12-25 11:12,수,안겹침,0,8,0,A,평일,0
65,98.4,960,960,1048.6,8,92800,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92800,11600,0,0,0,8,92800,11600,0,0,0,360,0,누락없음,3,2019-12-27,주간,2019-12-26 14:01,목,안겹침,0,9,0,A,평일,0
66,521.1,3240,3120,815.8,8,92800,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92800,11600,0,0,0,8,92800,11600,0,0,0,35580,0,누락없음,3,2019-12-28,주간,2019-12-27 19:58,금,겹침,0,8,3,A,평일,0
67,1396.9,7920,7800,728.7,1,6990,6990,11,77720,7960,0,0,0,0,0,0,0,0,0,0,0,0,12,84710,7960,0,0,0,1,6990,6990,11,77720,7960,2340,0,누락없음,2,2019-12-28,야간,2019-12-28 6:59,토,안겹침,0,6,0,AC,주말,0
