순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
3106,링밀(R/M 9500),2020-07-28,야간,가열로8호기,15,51360,5920,4,10,-,2020-07-28 11:10,2020-07-28 21:56,-,646,1220.1,23.8
3107,링밀(R/M 9500),2020-07-28,주간,가열로9호기,5,45175,9035,4,10,-,2020-07-28 02:28,2020-07-28 16:41,-,853,1926.3,42.6
3108,링밀(R/M 9500),2020-07-28,주간,가열로10호기,1,30480,30480,4,10,-,2020-07-28 01:32,2020-07-28 18:41,-,1029,2012,66
3109,링밀(R/M 9500),2020-07-28,주간,가열로11호기,4,32240,8060,4,10,-,2020-07-28 05:19,2020-07-28 15:50,-,631,644.3,20
3110,링밀(R/M 9500),2020-07-28,야간,가열로11호기,8,33060,4860,4,10,-,2020-07-28 15:51,2020-07-29 05:22,-,811,897.8,27.2
3111,프레스(P8000),2020-07-28,야간,가열로12호기,14,58720,5067,7.5,7.5,-,2020-07-27 23:26,2020-07-28 23:18,-,1432,2806.2,47.8
3112,프레스(P8000),2020-07-28,주간,가열로14호기,23,71019,4575,7.5,7.5,-,2020-07-27 19:18,2020-07-28 19:32,-,1454,3397.3,47.8
3113,프레스(P8000),2020-07-28,야간,가열로15호기,22,74595,5067,7.5,7.5,-,2020-07-28 06:56,2020-07-29 06:53,-,1437,3607.1,48.4
3114,프레스(P8000),2020-07-28,주간,가열로16호기,17,62671,5592,7.5,7.5,-,2020-07-27 13:46,2020-07-28 13:50,-,1444,3611.7,57.6
3115,프레스(P15000),2020-07-28,주간,가열로17호기,1,59700,59700,12,13,-,2020-07-28 05:30,2020-07-28 16:09,-,639,1936,32.4
3116,프레스(P15000),2020-07-28,주간,가열로18호기,2,175000,89000,12,13,-,2020-07-27 20:59,2020-07-28 18:00,-,1261,3371.4,19.3
3117,프레스(P15000),2020-07-28,야간,가열로19호기,7,120915,41600,12,12,-,2020-07-27 18:13,2020-07-29 01:42,-,1889,6946.5,57.4
3118,프레스(P15000),2020-07-28,야간,가열로20호기,3,179815,86615,20,20,-,2020-07-27 13:34,2020-07-28 23:17,-,2023,11149.7,62
3119,프레스(P5000),2020-07-29,주간,가열로1호기,9,73370,8610,12,13,-,2020-07-28 13:10,2020-07-29 15:40,-,1590,4659.7,63.5
3120,프레스(P5000),2020-07-29,야간,가열로3호기,7,100450,14350,12,13,-,2020-07-29 01:27,2020-07-30 01:08,-,1421,5197.6,51.7
3121,프레스(P5000),2020-07-29,주간,가열로4호기,9,112340,13480,12,13,-,2020-07-28 19:03,2020-07-29 18:43,-,1420,5129.4,45.7
3122,프레스(P15000),2020-07-29,주간,가열로4호기,7,94360,13480,6,12,-,2020-07-28 19:03,2020-07-29 18:43,-,1420,5129.4,54.4
3123,프레스(P5000),2020-07-29,야간,가열로5호기,7,94360,13480,12,13,-,2020-07-29 06:25,2020-07-30 05:56,-,1411,4973.9,52.7
3124,프레스(P15000),2020-07-29,야간,가열로6호기,3,98050,33850,12,12,-,2020-07-29 03:11,2020-07-30 04:03,-,1492,8245.3,84.1
3125,링밀(R/M 9500),2020-07-29,주간,가열로7호기,8,61280,7660,4,10,-,2020-07-29 02:42,2020-07-29 16:59,-,857,1297.3,21.2
3126,링밀(R/M 9500),2020-07-29,주간,가열로8호기,18,68440,5370,4,10,-,2020-07-28 22:00,2020-07-29 10:39,-,759,1325.1,19.4
3127,링밀(R/M 9500),2020-07-29,야간,가열로8호기,10,52080,6240,4,10,-,2020-07-29 10:41,2020-07-29 21:39,-,658,933.1,17.9
3128,링밀(R/M 9500),2020-07-29,주간,가열로10호기,5,37715,7600,4,10,-,2020-07-28 23:35,2020-07-29 11:17,-,702,1382.5,36.7
3129,링밀(R/M 9500),2020-07-29,주간,가열로11호기,18,64200,5370,4,10,-,2020-07-29 05:28,2020-07-29 18:35,-,787,966.8,15.1
3130,링밀(R/M 9500),2020-07-29,야간,가열로11호기,6,30420,5070,4,10,-,2020-07-29 18:36,2020-07-30 04:40,-,604,579.8,19.1
3131,프레스(P8000),2020-07-29,야간,가열로12호기,9,46721,4946,7.5,7.5,-,2020-07-28 23:28,2020-07-29 23:41,-,1453,2565.3,54.9
3132,프레스(P8000),2020-07-29,주간,가열로14호기,10,50933,4850,7.5,7.5,-,2020-07-28 19:38,2020-07-29 19:07,-,1409,3017.3,59.2
3133,프레스(P8000),2020-07-29,야간,가열로15호기,21,75512,4873,7.5,7.5,-,2020-07-29 07:25,2020-07-30 05:59,-,1354,3453.2,45.7
3134,프레스(P8000),2020-07-29,주간,가열로16호기,13,60147,5898,7.5,7.5,-,2020-07-28 13:57,2020-07-29 13:38,-,1421,2733.9,45.5
3135,프레스(P15000),2020-07-29,주간,가열로17호기,4,158015,86615,8,8,-,2020-07-28 17:53,2020-07-29 16:10,-,1337,5304.6,33.6
3136,프레스(P15000),2020-07-29,주간,가열로18호기,2,196879,110879,8,8,-,2020-07-28 18:04,2020-07-29 13:08,-,1144,3842.9,19.5
3137,프레스(P15000),2020-07-29,야간,가열로19호기,5,165500,41600,14,14,-,2020-07-29 01:44,2020-07-30 04:01,-,1577,5083.3,30.7
3138,프레스(P15000),2020-07-29,야간,가열로20호기,4,164400,54600,18,18,-,2020-07-29 01:48,2020-07-29 22:30,-,1242,6694.7,40.7
3139,프레스(P5000),2020-07-30,주간,가열로1호기,10,82740,8990,12,13,-,2020-07-29 19:28,2020-07-30 18:32,-,1384,1616.1,19.5
3140,프레스(P5000),2020-07-30,야간,가열로3호기,7,102200,14600,12,13,-,2020-07-30 01:10,2020-07-30 23:35,-,1345,5113.9,50
3141,프레스(P5000),2020-07-30,주간,가열로4호기,8,65500,10300,12,13,-,2020-07-29 16:00,2020-07-30 16:50,-,1490,5095.6,77.8
3142,프레스(P5000),2020-07-30,야간,가열로5호기,7,94360,13480,12,13,-,2020-07-30 07:30,2020-07-31 06:01,-,1351,4668.9,49.5
3143,프레스(P15000),2020-07-30,야간,가열로6호기,6,79340,13740,12,12,-,2020-07-30 04:47,2020-07-31 02:14,-,1287,7173.5,90.4
3144,링밀(R/M 9500),2020-07-30,주간,가열로7호기,22,95060,5370,4,10,-,2020-07-29 21:49,2020-07-30 10:16,-,747,1342.1,14.1
3145,링밀(R/M 9500),2020-07-30,야간,가열로7호기,9,39240,5330,4,10,-,2020-07-30 10:21,2020-07-30 23:34,-,793,1678.7,42.8
3146,링밀(R/M 9500),2020-07-30,야간,가열로8호기,8,66480,8990,4,10,-,2020-07-30 08:16,2020-07-30 23:02,-,886,2113.6,31.8
3147,링밀(R/M 9500),2020-07-30,야간,가열로9호기,14,93140,8750,4,10,-,2020-07-30 08:30,2020-07-30 23:34,-,904,3095.2,33.2
3148,링밀(R/M 9500),2020-07-30,주간,가열로11호기,10,43970,4730,4,10,-,2020-07-30 04:40,2020-07-30 14:21,-,581,693.9,15.8
3149,링밀(R/M 9500),2020-07-30,야간,가열로11호기,10,47410,5290,4,10,-,2020-07-30 14:30,2020-07-31 04:53,-,863,1210.2,25.5
3150,프레스(P8000),2020-07-30,야간,가열로12호기,11,52232,4946,7.5,7.5,-,2020-07-29 23:53,2020-07-30 23:51,-,1438,2719,52.1
3151,프레스(P8000),2020-07-30,주간,가열로14호기,15,68736,4844,7.5,7.5,-,2020-07-29 19:37,2020-07-30 18:52,-,1395,2901.5,42.2
3152,프레스(P8000),2020-07-30,야간,가열로15호기,13,56770,4844,7.5,7.5,-,2020-07-30 06:21,2020-07-31 05:34,-,1393,3268.4,57.6
3153,프레스(P8000),2020-07-30,주간,가열로16호기,15,72599,6220,7.5,7.5,-,2020-07-29 14:07,2020-07-30 11:36,-,1289,3337.2,46
3154,프레스(P15000),2020-07-30,주간,가열로17호기,4,89400,36600,15,15,-,2020-07-29 16:13,2020-07-30 18:27,-,1574,5768.8,64.5
3155,프레스(P15000),2020-07-30,주간,가열로18호기,3,145679,110879,30,30,-,2020-07-29 13:11,2020-07-30 10:59,-,1308,3130.2,21.5
3156,프레스(P15000),2020-07-30,주간,가열로19호기,5,181250,41600,20,20,-,2020-07-30 04:23,2020-07-30 16:06,-,703,2195,12.1
3157,프레스(P15000),2020-07-30,야간,가열로20호기,6,119250,36600,15,15,-,2020-07-29 22:36,2020-07-31 05:02,-,1826,9244.1,77.5
3158,프레스(P5000),2020-07-31,주간,가열로1호기,8,66480,8490,12,13,-,2020-07-30 19:02,2020-07-31 14:20,-,1158,3198.2,48.1
3159,프레스(P5000),2020-07-31,야간,가열로3호기,7,94360,13480,12,13,-,2020-07-31 05:14,2020-07-31 22:42,-,1048,4291.9,45.5
3160,프레스(P5000),2020-07-31,주간,가열로4호기,9,79430,17850,12,13,-,2020-07-30 17:55,2020-07-31 18:39,-,1484,5415.7,68.2
3161,프레스(P5000),2020-07-31,야간,가열로5호기,10,84020,9410,12,13,-,2020-07-31 06:44,2020-08-01 05:51,-,1387,6625.8,78.9
3162,프레스(P15000),2020-07-31,야간,가열로6호기,8,116340,16085,12,12,-,2020-07-31 05:15,2020-08-01 05:08,-,1433,9412.1,80.9
3163,링밀(R/M 9500),2020-07-31,주간,가열로7호기,4,20890,5290,4,10,-,2020-07-30 23:35,2020-07-31 14:09,-,874,1220.1,58.4
3164,링밀(R/M 9500),2020-07-31,야간,가열로7호기,2,34280,17140,4,10,-,2020-07-31 14:10,2020-08-01 01:20,-,670,933,27.2
3165,링밀(R/M 9500),2020-07-31,주간,가열로8호기,1,12900,12900,4,10,-,2020-07-30 23:05,2020-07-31 09:46,-,641,992.8,77
3166,링밀(R/M 9500),2020-07-31,야간,가열로8호기,4,58360,14590,4,10,-,2020-07-31 15:03,2020-08-01 01:57,-,654,1180,20.2
3167,링밀(R/M 9500),2020-07-31,주간,가열로9호기,5,21491,5290,4,10,-,2020-07-30 23:39,2020-07-31 09:13,-,574,1490.1,69.3
3168,링밀(R/M 9500),2020-07-31,야간,가열로9호기,10,83980,8750,4,10,-,2020-07-31 09:13,2020-08-01 04:05,-,1132,2881.6,34.3
3169,링밀(R/M 9500),2020-07-31,주간,가열로10호기,4,54960,13740,4,10,-,2020-07-31 01:52,2020-07-31 13:51,-,719,904.2,16.5
3170,링밀(R/M 9500),2020-07-31,야간,가열로10호기,9,21030,4790,4,10,-,2020-07-31 13:51,2020-07-31 21:44,-,473,562.2,26.7
3171,링밀(R/M 9500),2020-07-31,주간,가열로11호기,13,58410,5330,4,10,-,2020-07-31 04:54,2020-07-31 11:02,-,368,535.2,9.2
3172,링밀(R/M 9500),2020-07-31,야간,가열로11호기,4,58700,16150,4,10,-,2020-07-31 11:40,2020-07-31 23:27,-,707,783.1,13.3
3173,프레스(P8000),2020-07-31,야간,가열로12호기,16,60678,4124,7.5,7.5,-,2020-07-31 00:05,2020-07-31 23:15,-,1390,2834.7,46.7
3174,프레스(P8000),2020-07-31,주간,가열로14호기,13,53005,5094,7.5,7.5,-,2020-07-30 19:39,2020-07-31 19:09,-,1410,2925.3,55.2
3175,프레스(P8000),2020-07-31,야간,가열로15호기,11,45416,5560,7.5,7.5,-,2020-07-31 06:32,2020-08-01 03:57,-,1285,2847.5,62.7
3176,프레스(P8000),2020-07-31,주간,가열로16호기,17,64395,4873,7.5,7.5,-,2020-07-30 11:47,2020-07-31 13:02,-,1515,3238.4,50.3
3177,프레스(P15000),2020-07-31,주간,가열로17호기,8,132745,24365,12,12,-,2020-07-30 18:46,2020-07-31 18:26,-,1420,7411.4,55.8
3178,프레스(P15000),2020-07-31,주간,가열로18호기,7,140980,48000,12,12,-,2020-07-30 11:40,2020-07-31 14:30,-,1610,7690.7,54.6
3179,프레스(P15000),2020-07-31,야간,가열로19호기,6,116015,33085,15,15,-,2020-07-30 20:36,2020-08-01 02:41,-,1805,9461,81.5
3180,프레스(P15000),2020-07-31,주간,가열로20호기,4,85350,31850,12,12,-,2020-07-31 05:10,2020-07-31 14:26,-,556,2077.3,24.3
3181,프레스(P5000),2020-08-08,야간,가열로1호기,8,70200,9130,12,13,-,2020-08-07 08:05,2020-08-09 06:00,-,2755,0,0
3182,프레스(P5000),2020-08-08,주간,가열로3호기,6,60320,14540,12,13,-,2020-08-07 07:54,2020-08-08 18:28,-,2074,1327.6,22
3183,프레스(P5000),2020-08-08,야간,가열로4호기,9,89960,17400,12,13,-,2020-08-07 08:05,2020-08-09 03:13,-,2588,6869,76.4
3184,프레스(P5000),2020-08-08,주간,가열로5호기,7,60870,17850,12,13,-,2020-08-07 07:54,2020-08-08 14:51,-,1857,8571.1,140.8
3185,프레스(P15000),2020-08-08,야간,가열로6호기,7,95320,13800,12,12,-,2020-08-06 08:00,2020-08-09 02:02,-,3962,13445.2,141.1
3186,링밀(R/M 9500),2020-08-08,주간,가열로7호기,4,52000,13000,4,10,-,2020-08-07 08:05,2020-08-08 09:04,-,1499,686.6,13.2
3187,링밀(R/M 9500),2020-08-08,야간,가열로7호기,13,53280,5170,4,10,-,2020-08-08 09:10,2020-08-09 05:51,-,1241,519.8,9.8
3188,링밀(R/M 9500),2020-08-08,주간,가열로8호기,8,65200,8490,4,10,-,2020-08-07 08:06,2020-08-08 18:23,-,2057,1387.5,21.3
3189,링밀(R/M 9500),2020-08-08,야간,가열로8호기,4,31240,7810,4,10,-,2020-08-08 18:29,2020-08-08 22:32,-,243,105.5,3.4
3190,링밀(R/M 9500),2020-08-08,주간,가열로9호기,4,64340,16085,4,10,-,2020-08-07 08:05,2020-08-08 15:50,-,1905,7041.9,109.4
3191,링밀(R/M 9500),2020-08-08,야간,가열로9호기,24,73860,5370,4,10,-,2020-08-08 15:56,2020-08-09 01:49,-,593,1695.9,23
3192,링밀(R/M 9500),2020-08-08,주간,가열로10호기,4,58080,14520,4,10,-,2020-08-07 08:07,2020-08-08 15:39,-,1892,4300.2,74
3193,링밀(R/M 9500),2020-08-08,야간,가열로10호기,12,57560,5370,4,10,-,2020-08-08 15:50,2020-08-09 02:00,-,610,1866.5,32.4
3194,링밀(R/M 9500),2020-08-08,주간,가열로11호기,18,74040,5560,4,10,-,2020-08-07 08:08,2020-08-08 11:01,-,1613,3450.1,46.6
3195,링밀(R/M 9500),2020-08-08,야간,가열로11호기,19,63530,5370,4,10,-,2020-08-08 11:11,2020-08-08 22:14,-,663,1046.4,16.5
3196,프레스(P8000),2020-08-08,주간,가열로12호기,16,56406,5067,7.5,7.5,-,2020-08-07 07:17,2020-08-08 14:19,-,1862,4338,76.9
3197,프레스(P8000),2020-08-08,야간,가열로14호기,15,43395,6220,7.5,7.5,-,2020-08-07 07:16,2020-08-09 06:28,-,2832,5573.5,128.4
3198,프레스(P8000),2020-08-08,주간,가열로15호기,26,52241,5067,7.5,7.5,-,2020-08-07 07:15,2020-08-08 19:03,-,2148,5387.1,103.1
3199,프레스(P8000),2020-08-08,야간,가열로16호기,20,59955,6220,7.5,7.5,-,2020-08-07 07:15,2020-08-08 23:28,-,2413,5997,100
3200,프레스(P15000),2020-08-08,주간,가열로17호기,7,177950,32100,15,15,-,2020-07-31 19:13,2020-08-08 10:00,-,10967,10556.5,59.3
3201,프레스(P15000),2020-08-08,야간,가열로17호기,6,146100,32100,12,12,-,2020-08-08 00:00,2020-08-09 03:52,-,1672,10538.5,72.1
3202,프레스(P15000),2020-08-08,주간,가열로18호기,4,145300,48000,15,15,-,2020-08-06 08:00,2020-08-08 16:56,-,3416,13692.1,94.2
3203,프레스(P15000),2020-08-08,주간,가열로19호기,3,149935,92000,18,18,-,2020-08-06 08:00,2020-08-08 18:02,-,3482,12872.1,85.9
3204,프레스(P15000),2020-08-08,야간,가열로19호기,2,126100,92000,6,6,-,2020-08-08 18:03,2020-08-09 02:37,-,514,1828.7,14.5
3205,프레스(P5000),2020-08-09,야간,가열로1호기,5,39460,9940,12,13,-,2020-08-09 06:21,2020-08-10 06:35,-,1454,9109.2,230.8
3206,프레스(P5000),2020-08-09,주간,가열로3호기,3,38610,14540,12,13,-,2020-08-08 20:00,2020-08-09 00:00,-,240,0,0
3207,프레스(P5000),2020-08-09,야간,가열로4호기,8,86400,10800,12,13,-,2020-08-09 03:30,2020-08-10 01:30,-,1320,5875.4,68
3208,프레스(P5000),2020-08-09,주간,가열로5호기,8,63030,9310,12,13,-,2020-08-08 19:57,2020-08-09 19:41,-,1424,5229.4,83
3209,프레스(P15000),2020-08-09,야간,가열로6호기,7,81870,13740,10,10,-,2020-08-09 02:16,2020-08-10 01:59,-,1423,6893.2,84.2
3210,링밀(R/M 9500),2020-08-09,주간,가열로7호기,7,58630,13000,4,10,-,2020-08-09 05:57,2020-08-09 18:50,-,773,230.1,3.9
3211,링밀(R/M 9500),2020-08-09,야간,가열로7호기,6,45270,7810,4,10,-,2020-08-09 18:55,2020-08-10 04:04,-,549,136,3
3212,링밀(R/M 9500),2020-08-09,주간,가열로8호기,8,70200,9130,4,10,-,2020-08-08 22:37,2020-08-09 15:33,-,1016,418.9,6
3213,링밀(R/M 9500),2020-08-09,야간,가열로8호기,19,55340,4360,4,10,-,2020-08-09 15:36,2020-08-10 02:39,-,663,287.4,5.2
3214,링밀(R/M 9500),2020-08-09,주간,가열로9호기,4,54960,13740,4,10,-,2020-08-09 01:51,2020-08-09 14:37,-,766,1843.6,33.5
3215,링밀(R/M 9500),2020-08-09,주간,가열로10호기,12,35634,6580,4,10,-,2020-08-09 02:00,2020-08-09 11:08,-,548,1028,28.8
3216,링밀(R/M 9500),2020-08-09,야간,가열로10호기,7,41830,7720,4,10,-,2020-08-09 11:11,2020-08-09 23:52,-,761,1684.1,40.3
3217,링밀(R/M 9500),2020-08-09,주간,가열로11호기,20,60810,6580,4,10,-,2020-08-08 22:14,2020-08-09 10:16,-,722,787.6,13
3218,링밀(R/M 9500),2020-08-09,야간,가열로11호기,17,46280,3240,4,10,-,2020-08-09 10:21,2020-08-09 22:08,-,707,842.2,18.2
3219,프레스(P8000),2020-08-09,주간,가열로12호기,16,44021,3018,7.5,7.5,-,2020-08-08 14:32,2020-08-09 11:22,-,1250,2471.7,56.1
3220,프레스(P15000),2020-08-09,주간,가열로13호기,2,82000,48000,12,12,-,2020-08-02 15:00,2020-08-09 17:55,-,10255,20125.1,245.4
3221,프레스(P8000),2020-08-09,야간,가열로14호기,17,61281,6192,7.5,7.5,-,2020-08-09 06:47,2020-08-10 07:08,-,1461,3373.4,55
3222,프레스(P8000),2020-08-09,주간,가열로15호기,21,59132,3865,7.5,7.5,-,2020-08-08 19:20,2020-08-09 19:10,-,1430,3380,57.2
3223,프레스(P8000),2020-08-09,야간,가열로16호기,16,69352,6446,7.5,7.5,-,2020-08-08 23:44,2020-08-09 22:38,-,1374,3391.3,48.9
3224,프레스(P15000),2020-08-09,야간,가열로17호기,6,128440,34000,12,12,-,2020-08-09 04:11,2020-08-10 05:50,-,1539,6785.1,52.8
3225,프레스(P15000),2020-08-09,주간,가열로19호기,3,126800,92000,8,8,-,2020-08-09 02:37,2020-08-09 17:49,-,912,3511.7,27.7
3226,프레스(P5000),2020-08-10,야간,가열로1호기,8,61100,7960,12,13,-,2020-08-10 06:50,2020-08-10 22:59,-,969,2705.4,44.3
3227,프레스(P5000),2020-08-10,주간,가열로3호기,8,86400,10800,12,13,-,2020-08-09 14:07,2020-08-10 13:36,-,1409,0,0
3228,프레스(P5000),2020-08-10,야간,가열로4호기,11,100312,9554,12,13,-,2020-08-10 03:30,2020-08-11 23:18,-,2628,5345.7,53.3
3229,프레스(P5000),2020-08-10,주간,가열로5호기,7,56800,9940,12,13,-,2020-08-09 19:55,2020-08-10 18:41,-,1366,4850.1,85.4
3230,프레스(P15000),2020-08-10,야간,가열로6호기,6,78610,19350,12,12,-,2020-08-10 02:01,2020-08-11 01:17,-,1396,5244.1,66.7
3231,링밀(R/M 9500),2020-08-10,주간,가열로7호기,14,56070,6600,4,10,-,2020-08-10 04:11,2020-08-10 18:28,-,857,247.3,4.4
3232,링밀(R/M 9500),2020-08-10,주간,가열로8호기,3,44700,15850,4,10,-,2020-08-10 02:43,2020-08-10 14:57,-,734,278.5,6.2
3233,링밀(R/M 9500),2020-08-10,야간,가열로8호기,6,46860,7810,4,10,-,2020-08-10 16:20,2020-08-11 02:29,-,609,235.7,5
3234,링밀(R/M 9500),2020-08-10,주간,가열로9호기,3,42909,14303,4,10,-,2020-08-09 15:04,2020-08-10 14:42,-,1418,4309.2,100.4
3235,링밀(R/M 9500),2020-08-10,야간,가열로9호기,10,50480,6460,4,10,-,2020-08-10 14:42,2020-08-11 01:22,-,640,1557.5,30.9
3236,링밀(R/M 9500),2020-08-10,주간,가열로10호기,4,54960,13740,4,10,-,2020-08-09 23:54,2020-08-10 11:09,-,675,877.1,16
3237,링밀(R/M 9500),2020-08-10,야간,가열로10호기,6,26120,5450,4,10,-,2020-08-10 11:11,2020-08-10 23:09,-,718,1320.3,50.5
3238,링밀(R/M 9500),2020-08-10,주간,가열로11호기,19,75030,6810,4,10,-,2020-08-09 22:12,2020-08-10 14:23,-,971,1401.1,18.7
3239,링밀(R/M 9500),2020-08-10,야간,가열로11호기,24,123070,7960,4,10,-,2020-08-10 14:26,2020-08-11 05:52,-,926,1195.4,9.7
3240,프레스(P8000),2020-08-10,주간,가열로12호기,13,57500,6108,7.5,7.5,-,2020-08-09 11:37,2020-08-10 11:23,-,1426,2658.8,46.2
3241,프레스(P15000),2020-08-10,주간,가열로13호기,8,180550,25350,12,12,-,2020-08-09 21:50,2020-08-10 16:45,-,1135,7469.6,41.4
3242,프레스(P8000),2020-08-10,야간,가열로14호기,14,33352,6108,7.5,7.5,-,2020-08-10 07:22,2020-08-11 07:01,-,1419,3115.1,93.4
3243,프레스(P8000),2020-08-10,주간,가열로15호기,15,68052,6108,7.5,7.5,-,2020-08-09 19:24,2020-08-10 19:02,-,1418,3401.8,50
3244,프레스(P8000),2020-08-10,야간,가열로16호기,16,74861,5157,7.5,7.5,-,2020-08-09 22:57,2020-08-11 01:17,-,1580,3685.4,49.2
3245,프레스(P15000),2020-08-10,주간,가열로19호기,3,157400,92000,8,8,-,2020-08-09 17:56,2020-08-10 18:00,-,1444,4323.8,27.5
3246,프레스(P15000),2020-08-10,야간,가열로19호기,3,68050,23350,14,14,-,2020-08-10 18:00,2020-08-11 05:41,-,701,1863.5,27.4
3247,프레스(P5000),2020-08-11,야간,가열로1호기,6,45630,7660,12,13,-,2020-08-11 03:50,2020-08-12 06:20,-,1590,3162.4,69.3
3248,프레스(P5000),2020-08-11,야간,가열로2호기,7,102200,14600,12,13,-,2020-08-10 20:12,2020-08-12 01:40,-,1768,8217.7,80.4
3249,프레스(P5000),2020-08-11,주간,가열로3호기,7,102200,14600,12,13,-,2020-08-10 13:37,2020-08-11 00:00,-,623,0,0
3250,프레스(P5000),2020-08-11,주간,가열로5호기,8,76432,9554,12,13,-,2020-08-10 19:21,2020-08-11 19:41,-,1460,-,0
3251,프레스(P15000),2020-08-11,야간,가열로6호기,8,72790,10000,10,10,-,2020-08-11 01:30,2020-08-11 23:14,-,1304,6441.1,88.5
3252,링밀(R/M 9500),2020-08-11,주간,가열로7호기,3,42909,14303,4,10,-,2020-08-10 19:05,2020-08-11 17:08,-,1323,497.1,11.6
3253,링밀(R/M 9500),2020-08-11,야간,가열로8호기,8,47720,6460,4,10,-,2020-08-11 02:34,2020-08-12 01:22,-,1368,466.6,9.8
3254,링밀(R/M 9500),2020-08-11,주간,가열로9호기,18,63020,7810,4,10,-,2020-08-11 01:28,2020-08-11 15:32,-,844,2294.3,36.4
3255,링밀(R/M 9500),2020-08-11,야간,가열로9호기,18,50410,4430,4,10,-,2020-08-11 15:37,2020-08-12 06:09,-,872,2312.4,45.9
3256,링밀(R/M 9500),2020-08-11,주간,가열로10호기,20,70530,5470,4,10,-,2020-08-10 23:21,2020-08-11 10:53,-,692,1303.2,18.5
3257,링밀(R/M 9500),2020-08-11,야간,가열로10호기,19,64390,3890,4,10,-,2020-08-11 10:59,2020-08-11 21:50,-,651,1219.4,18.9
3258,링밀(R/M 9500),2020-08-11,주간,가열로11호기,2,26000,13000,4,10,-,2020-08-11 05:52,2020-08-11 16:36,-,644,541.2,20.8
3259,링밀(R/M 9500),2020-08-11,야간,가열로11호기,21,76790,5370,4,10,-,2020-08-11 20:19,2020-08-12 06:35,-,616,792,10.3
3260,프레스(P8000),2020-08-11,주간,가열로12호기,16,57325,3641,7.5,7.5,-,2020-08-10 11:35,2020-08-11 11:33,-,1438,2783.2,48.6
3261,링밀(R/M 9500),2020-08-11,주간,가열로13호기,1,56280,56280,4,10,-,2020-08-10 00:00,2020-08-12 00:00,-,2880,-,0
3262,프레스(P15000),2020-08-11,야간,가열로13호기,1,56280,56280,12,12,-,2020-08-10 19:38,2020-08-11 20:26,-,1488,8391.3,149.1
3263,프레스(P8000),2020-08-11,야간,가열로14호기,13,56532,6054,7.5,7.5,-,2020-08-11 07:13,2020-08-12 06:30,-,1397,3491.6,61.8
3264,프레스(P8000),2020-08-11,주간,가열로15호기,20,53504,4160,7.5,7.5,-,2020-08-10 19:26,2020-08-11 19:14,-,1428,3261,60.9
3265,프레스(P8000),2020-08-11,야간,가열로16호기,21,76137,5067,7.5,7.5,-,2020-08-11 01:26,2020-08-11 23:31,-,1325,3673.6,48.2
3266,프레스(P15000),2020-08-11,주간,가열로17호기,4,165559,96259,24,24,-,2020-08-10 05:50,2020-08-11 18:00,-,2170,7369.1,44.5
3267,프레스(P15000),2020-08-11,야간,가열로19호기,6,119515,22830,12,12,-,2020-08-11 06:01,2020-08-12 05:51,-,1430,7907.5,66.2
3268,프레스(P15000),2020-08-11,주간,가열로20호기,1,92000,92000,8,8,-,2020-08-06 12:00,2020-08-11 13:10,-,7270,12014.8,130.6
3269,프레스(P5000),2020-08-12,야간,가열로2호기,7,94360,13480,12,13,-,2020-08-12 06:10,2020-08-13 06:27,-,1457,4789.3,50.8
3270,프레스(P5000),2020-08-12,주간,가열로3호기,9,67520,8050,12,13,-,2020-08-11 15:20,2020-08-12 13:50,-,1350,0,0
3271,프레스(P5000),2020-08-12,야간,가열로4호기,8,88800,11100,12,13,-,2020-08-11 23:18,2020-08-13 01:02,-,1544,6085.4,68.5
