,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
285,4562.4,104760,96720,446.2,5,53590,12390,4,53440,13360,0,0,0,0,0,0,0,0,0,0,0,0,9,107030,13360,0,0,0,0,0,0,9,107030,13360,79200,0,누락없음,2,2019-11-04,주간,2019-11-02 19:28,토,안겹침,0,5,0,AC,주말
286,5809.9,124380,111180,448.4,1,15350,15350,4,30200,7550,0,0,0,0,0,0,0,0,0,0,0,0,5,45550,15350,0,0,0,0,0,0,5,45550,15350,75480,0,누락없음,3,2019-11-04,야간,2019-11-02 20:37,토,안겹침,0,10,0,AC,주말
287,726.1,5160,4860,836.6,0,0,0,3,38650,14100,1,12850,12850,0,0,0,0,0,0,0,0,0,4,51500,14100,0,0,0,0,0,0,4,51500,14100,2100,2,누락없음,4,2019-11-05,주간,2019-11-04 15:49,월,안겹침,0,8,0,CS,평일
288,619.4,4260,4140,530.0,0,0,0,1,7550,7550,0,0,0,0,0,0,3,53550,17850,0,0,0,4,61100,17850,3,53550,17850,0,0,0,4,61100,17850,1320,1,누락없음,3,2019-11-05,야간,2019-11-05 4:07,화,겹침,0,5,1,C,평일
289,4765.8,49620,42120,130.4,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,264900,0,누락없음,5,2019-11-05,주간,2019-11-04 14:35,월,안겹침,0,9,0,A,주말
290,257.4,2940,2880,909.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,15720,0,누락없음,2,2019-11-05,야간,2019-11-05 0:12,화,안겹침,0,9,0,A,평일
291,247.0,3180,3120,783.1,8,88800,11100,1,10550,10550,0,0,0,0,0,0,0,0,0,0,0,0,9,99350,11100,0,0,0,0,0,0,9,99350,11100,660,0,누락없음,2,2019-11-06,야간,2019-11-06 1:28,수,안겹침,0,7,0,AC,평일
292,398.0,2460,2340,541.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1260,0,누락없음,3,2019-11-06,야간,2019-11-06 6:18,수,안겹침,0,4,0,A,평일
293,132.9,1020,960,952.4,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,0,0,0,6,89100,14850,15360,0,누락없음,4,2019-11-06,주간,2019-11-05 14:05,화,안겹침,0,4,0,A,평일
294,1102.3,6240,5640,729.4,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,19680,0,누락없음,4,2019-11-07,주간,2019-11-06 19:19,수,안겹침,0,6,0,A,평일
295,2224.9,20160,19800,663.7,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89907,13480,0,0,0,0,0,0,7,89907,13480,1380,0,강종누락,5,2019-11-07,주간,2019-11-06 18:48,수,안겹침,0,7,0,A,평일
296,356.3,3240,3180,739.0,0,0,0,5,35400,7080,0,0,0,1,14600,14600,0,0,0,0,0,0,9,108800,19600,1,14600,14600,0,0,0,9,108800,19600,900,0,강종누락,2,2019-11-07,야간,2019-11-07 1:43,목,안겹침,0,9,0,AC,평일
297,501.0,3240,3180,576.7,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,1020,1,누락없음,3,2019-11-07,야간,2019-11-07 6:39,목,안겹침,0,7,0,A,평일
298,2485.2,22020,21840,707.3,0,0,0,8,59120,7750,0,0,0,0,0,0,0,0,0,0,0,0,8,59120,7750,0,0,0,0,0,0,8,59120,7750,2400,0,누락없음,5,2019-11-08,주간,2019-11-07 19:17,목,안겹침,0,7,0,C,평일
299,1791.7,21720,21480,208.3,0,0,0,5,35400,7080,0,0,0,0,0,0,0,0,0,0,0,0,5,35400,7080,0,0,0,0,0,0,5,35400,7080,213540,0,누락없음,1,2019-11-08,주간,2019-11-07 17:07,목,안겹침,0,11,0,C,평일
300,1654.1,14700,14640,598.5,0,0,0,9,76080,11800,0,0,0,0,0,0,0,0,0,0,0,0,9,76080,11800,0,0,0,0,0,0,9,76080,11800,2280,0,누락없음,2,2019-11-08,야간,2019-11-08 7:08,금,안겹침,0,9,0,C,평일
301,745.4,4860,4380,817.7,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,7080,1,누락없음,4,2019-11-08,주간,2019-11-07 15:24,목,겹침,0,8,2,A,평일
302,954.9,6780,6720,574.7,0,0,0,10,83180,9410,0,0,0,0,0,0,0,0,0,0,0,0,10,83180,9410,0,0,0,0,0,0,10,83180,9410,1380,0,누락없음,3,2019-11-08,야간,2019-11-08 2:53,금,안겹침,0,8,0,C,평일
303,4479.9,122460,92400,469.3,3,31730,12390,6,42840,7140,0,0,0,0,0,0,0,0,0,0,0,0,9,74570,12390,0,0,0,0,0,0,9,74570,12390,65940,0,누락없음,4,2019-11-11,주간,2019-11-09 7:23,토,안겹침,0,8,0,AC,주말
304,3412.9,155340,79680,648.7,0,0,0,6,38180,8790,0,0,0,0,0,0,0,0,0,0,0,0,6,38180,8790,0,0,0,0,0,0,6,38180,8790,21120,0,누락없음,2,2019-11-11,야간,2019-11-09 11:16,토,안겹침,0,9,0,C,주말
305,3618.5,124080,93600,494.4,1,7940,7940,6,42840,7140,0,0,0,0,0,0,0,0,0,0,0,0,7,50780,7940,0,0,0,0,0,0,7,50780,7940,87360,63,누락없음,1,2019-11-11,야간,2019-11-09 19:54,토,안겹침,0,5,0,AC,주말
306,4176.9,122880,86400,362.3,0,0,0,5,31990,7550,0,0,0,0,0,0,0,0,0,0,0,0,5,31990,7550,0,0,0,0,0,0,5,31990,7550,50940,0,누락없음,5,2019-11-11,주간,2019-11-09 7:18,토,안겹침,0,8,0,C,주말
307,2360.3,21660,20880,710.3,0,0,0,6,45540,7590,0,0,0,0,0,0,0,0,0,0,0,0,7,53440,7900,0,0,0,0,0,0,7,53440,7900,1740,0,강종누락,5,2019-11-12,주간,2019-11-11 19:35,월,안겹침,0,5,0,C,평일
308,1043.3,12060,11460,578.7,4,33430,8960,1,8330,8330,0,0,0,0,0,0,0,0,0,0,0,0,5,41760,8960,0,0,0,0,0,0,5,41760,8960,10440,3,누락없음,1,2019-11-12,야간,2019-11-12 4:23,화,안겹침,0,7,0,AC,평일
309,1230.6,9000,8880,301.9,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111850,14850,0,0,0,0,0,0,8,111850,14850,257700,0,강종누락,3,2019-11-12,야간,2019-11-11 23:07,월,안겹침,0,10,0,A,주말
310,1408.8,16320,16020,552.6,1,7940,7940,5,43080,9050,0,0,0,0,0,0,0,0,0,0,0,0,7,58970,9050,0,0,0,0,0,0,7,58970,9050,8640,1,강종누락,1,2019-11-13,야간,2019-11-13 1:24,수,안겹침,0,5,0,AC,평일
311,2615.8,23460,23100,653.0,7,94360,13480,1,10474,10474,0,0,0,0,0,0,0,0,0,0,0,0,8,104834,13480,0,0,0,0,0,0,8,104834,13480,1740,0,누락없음,5,2019-11-13,주간,2019-11-12 19:31,화,안겹침,0,7,0,AC,평일
312,1069.2,9540,8280,1086.4,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,0,0,0,6,89100,14850,360,4,누락없음,4,2019-11-13,주간,2019-11-12 14:24,화,안겹침,0,9,0,A,평일
313,2254.4,19080,15600,552.0,6,89100,14850,1,23100,23100,0,0,0,0,0,0,0,0,0,0,0,0,7,112200,23100,0,0,0,0,0,0,7,112200,23100,65160,3,누락없음,2,2019-11-13,야간,2019-11-13 0:19,수,안겹침,0,6,0,AC,평일
314,842.1,5640,5580,528.7,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,6840,0,누락없음,2,2019-11-14,야간,2019-11-14 3:44,목,안겹침,0,7,0,A,평일
315,2049.3,18600,18300,656.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,28800,0,누락없음,5,2019-11-14,주간,2019-11-13 18:40,수,안겹침,0,8,0,A,평일
316,123.8,1320,1260,827.0,8,88800,11100,0,0,0,0,0,0,0,0,0,2,37700,18850,0,0,0,10,126500,18850,2,37700,18850,0,0,0,10,126500,18850,600,0,누락없음,3,2019-11-14,주간,2019-11-13 14:18,수,안겹침,0,8,0,AC,평일
317,671.6,8460,4860,847.2,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,15060,1,누락없음,2,2019-11-15,야간,2019-11-15 3:37,금,겹침,0,8,5,A,평일
318,2426.2,29100,28620,256.2,0,0,0,8,66610,8610,0,0,0,0,0,0,0,0,0,0,0,0,8,66610,8610,0,0,0,0,0,0,8,66610,8610,60480,2,누락없음,1,2019-11-15,야간,2019-11-14 23:12,목,안겹침,0,7,0,C,평일
319,1965.6,17160,16920,751.1,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,1140,0,누락없음,5,2019-11-15,주간,2019-11-14 19:17,목,안겹침,0,7,0,A,평일
320,5570.6,168240,114060,382.0,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,10,92780,9940,0,0,0,0,0,0,10,92780,9940,91620,0,누락없음,4,2019-11-18,야간,2019-11-16 8:00,토,안겹침,0,1,0,CS,주말
321,4030.4,87360,76500,449.2,1,8900,8900,8,68090,9410,0,0,0,0,0,0,0,0,0,0,0,0,9,76990,9410,0,0,0,0,0,0,9,76990,9410,74580,0,누락없음,2,2019-11-18,주간,2019-11-16 19:21,토,안겹침,0,8,0,AC,주말
322,4598.0,81300,78060,452.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,94500,0,누락없음,3,2019-11-18,주간,2019-11-16 21:17,토,안겹침,0,10,0,A,주말
323,5080.4,171840,94860,306.0,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,5,37220,11650,0,0,0,0,0,0,5,37220,11650,78540,0,강종누락,5,2019-11-18,야간,2019-11-16 8:35,토,안겹침,0,8,0,C,주말
324,2370.0,32940,31260,665.9,0,0,0,9,87680,9940,0,0,0,0,0,0,0,0,0,0,0,0,9,87680,9940,0,0,0,0,0,0,9,87680,9940,2880,0,누락없음,2,2019-11-19,주간,2019-11-18 18:44,월,안겹침,0,9,0,C,평일
325,491.8,3000,2940,545.1,0,0,0,2,18100,9050,4,25460,6960,0,0,0,0,0,0,0,0,0,6,43560,9050,0,0,0,0,0,0,6,43560,9050,1200,0,누락없음,3,2019-11-19,야간,2019-11-19 7:18,화,안겹침,0,8,0,CS,평일
326,2105.2,20340,13380,992.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,1800,3,누락없음,5,2019-11-19,야간,2019-11-19 3:19,화,안겹침,0,5,0,A,평일
327,336.6,1980,1920,710.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,960,0,누락없음,3,2019-11-20,야간,2019-11-20 7:28,수,안겹침,0,6,0,A,평일
328,2946.5,26040,25020,620.5,2,39200,19600,6,44190,7590,0,0,0,0,0,0,0,0,0,0,0,0,10,122590,19600,0,0,0,0,0,0,10,122590,19600,2040,1,강종누락,5,2019-11-20,야간,2019-11-20 3:07,수,안겹침,0,7,0,AC,평일
329,1331.9,8580,8460,661.5,9,115420,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,115420,13480,0,0,0,0,0,0,9,115420,13480,1560,0,누락없음,2,2019-11-20,주간,2019-11-19 19:22,화,안겹침,0,9,0,A,평일
330,413.8,5280,3780,915.3,0,0,0,6,44190,7590,0,0,0,0,0,0,1,10100,10100,0,0,0,7,54290,10100,1,10100,10100,0,0,0,7,54290,10100,2520,1,누락없음,5,2019-11-21,야간,2019-11-21 7:24,목,겹침,0,10,3,C,평일
331,636.7,3900,3840,517.1,0,0,0,4,23660,8940,3,18914,8490,0,0,0,0,0,0,0,0,0,7,42574,8940,0,0,0,2,7000,3500,5,35574,8940,2460,0,누락없음,3,2019-11-21,야간,2019-11-21 7:19,목,안겹침,0,7,0,CS,평일
332,1074.8,6900,6840,639.8,2,19108,9554,8,80000,16870,0,0,0,0,0,0,1,10100,10100,0,0,0,11,109208,16870,1,10100,10100,0,0,0,11,109208,16870,2100,0,누락없음,2,2019-11-21,주간,2019-11-20 20:26,수,겹침,0,9,2,AC,평일
333,465.0,3300,3240,682.6,2,21970,12750,9,60810,7940,0,0,0,0,0,0,0,0,0,0,0,0,11,82780,12750,0,0,0,2,7000,3500,9,75780,12750,1260,0,누락없음,2,2019-11-22,주간,2019-11-21 19:30,목,안겹침,0,11,0,AC,평일
334,2974.4,27060,26340,706.8,0,0,0,2,18340,9170,0,0,0,0,0,0,0,0,0,0,0,0,6,56740,9600,0,0,0,0,0,0,6,56740,9600,1320,0,강종누락,5,2019-11-22,야간,2019-11-22 9:40,금,안겹침,0,7,0,C,평일
335,1437.1,12240,12180,519.6,0,0,0,10,103810,10640,0,0,0,0,0,0,0,0,0,0,0,0,10,103810,10640,0,0,0,0,0,0,10,103810,10640,2580,0,누락없음,3,2019-11-22,야간,2019-11-22 6:21,금,안겹침,0,7,0,C,평일
336,3369.3,128640,72540,692.9,0,0,0,11,102080,10270,0,0,0,0,0,0,0,0,0,0,0,0,11,102080,10270,0,0,0,0,0,0,11,102080,10270,11700,0,누락없음,2,2019-11-25,주간,2019-11-23 7:26,토,안겹침,0,11,0,C,주말
337,7388.3,165360,154440,441.5,0,0,0,16,113730,7940,0,0,0,0,0,0,0,0,0,0,0,0,16,113730,7940,0,0,0,0,0,0,16,113730,7940,8520,0,누락없음,3,2019-11-25,야간,2019-11-23 7:21,토,안겹침,0,10,0,C,주말
338,3720.3,122520,69600,586.4,0,0,0,7,58340,10270,0,0,0,0,0,0,0,0,0,0,0,0,7,58340,10270,0,0,0,0,0,0,7,58340,10270,3720,0,누락없음,5,2019-11-25,주간,2019-11-23 7:19,토,안겹침,0,6,0,C,주말
339,1103.0,12240,7680,822.1,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,9660,2,누락없음,3,2019-11-26,야간,2019-11-26 5:14,화,안겹침,0,16,0,A,평일
340,1738.7,16560,15540,686.1,0,0,0,1,23000,23000,0,0,0,0,0,0,3,53050,18350,0,0,0,4,76050,23000,3,53050,18350,0,0,0,4,76050,23000,3660,1,누락없음,5,2019-11-26,주간,2019-11-25 18:59,월,안겹침,0,7,0,C,평일
341,1126.8,10980,9420,908.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,240,4,누락없음,2,2019-11-26,주간,2019-11-25 14:29,월,안겹침,0,11,0,A,평일
342,1214.0,11940,8400,896.8,7,103950,14850,0,0,0,0,0,0,0,0,0,1,20100,20100,0,0,0,8,124050,20100,1,20100,20100,0,0,0,8,124050,20100,5100,2,누락없음,3,2019-11-27,야간,2019-11-27 2:23,수,안겹침,0,7,0,AC,평일
343,1810.9,16080,15240,679.5,8,111890,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111890,14850,0,0,0,0,0,0,8,111890,14850,1440,0,누락없음,5,2019-11-27,주간,2019-11-26 18:32,화,안겹침,0,4,0,A,평일
344,61.9,960,900,1048.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,240,0,누락없음,2,2019-11-27,주간,2019-11-26 13:35,화,겹침,0,7,7,A,평일
345,893.4,6300,5880,570.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,51720,1,누락없음,2,2019-11-28,야간,2019-11-28 4:10,목,안겹침,0,7,0,A,평일
346,710.0,6000,4740,558.5,8,88800,11100,0,0,0,0,0,0,0,0,0,1,20100,20100,0,0,0,9,108900,20100,1,20100,20100,0,0,0,9,108900,20100,2100,2,누락없음,3,2019-11-28,야간,2019-11-28 3:07,목,안겹침,0,8,0,AC,평일
347,1862.4,16800,16620,763.4,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1020,0,누락없음,5,2019-11-28,주간,2019-11-27 18:35,수,겹침,0,8,1,A,평일
348,2910.6,87660,87600,320.2,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,699600,1,누락없음,4,2019-11-28,주간,2019-11-26 11:37,화,안겹침,0,10,0,A,평일
349,2715.5,33840,33660,278.1,0,0,0,3,30810,10270,0,0,0,0,0,0,0,0,0,0,0,0,3,30810,10270,0,0,0,0,0,0,3,30810,10270,1002720,0,누락없음,1,2019-11-28,주간,2019-11-27 17:13,수,안겹침,0,8,0,C,평일
350,1074.7,27480,11520,648.5,0,0,0,1,9940,9940,0,0,0,0,0,0,0,0,0,0,0,0,3,25740,9940,0,0,0,0,0,0,3,25740,9940,33180,15,강종누락,1,2019-11-29,야간,2019-11-29 4:11,금,안겹침,0,3,0,C,평일
351,142.2,1320,1260,815.9,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,1200,0,누락없음,4,2019-11-29,주간,2019-11-28 13:44,목,안겹침,0,8,0,A,평일
352,576.6,3660,3540,601.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,8700,0,누락없음,3,2019-11-29,야간,2019-11-29 4:11,금,겹침,0,9,1,A,평일
353,2463.9,30960,30060,543.4,0,0,0,9,90910,10230,0,0,0,0,0,0,0,0,0,0,0,0,9,90910,10230,0,0,0,0,0,0,9,90910,10230,2280,0,누락없음,2,2019-11-29,야간,2019-11-29 7:12,금,안겹침,0,7,0,C,평일
354,2480.0,21360,20400,515.3,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,4800,0,누락없음,5,2019-11-29,주간,2019-11-28 19:19,목,안겹침,0,7,0,A,평일
355,4382.2,98640,83580,399.1,0,0,0,10,76620,9190,0,0,0,0,0,0,0,0,0,0,0,0,10,76620,9190,0,0,0,0,0,0,10,76620,9190,137580,0,누락없음,4,2019-12-02,야간,2019-12-01 4:29,일,안겹침,0,8,0,C,주말
356,4419.6,74640,73200,395.9,0,0,0,10,82600,9940,0,0,0,0,0,0,0,0,0,0,0,0,12,98400,9940,0,0,0,0,0,0,12,98400,9940,96840,0,강종누락,3,2019-12-02,주간,2019-12-01 1:01,일,안겹침,0,8,0,C,주말
357,2470.8,85260,54840,565.7,0,0,0,6,56850,9940,0,0,0,0,0,0,0,0,0,0,0,0,6,56850,9940,0,0,0,0,0,0,6,56850,9940,106620,0,누락없음,1,2019-12-02,야간,2019-12-01 11:50,일,안겹침,0,3,0,C,주말
358,4735.8,87540,71280,368.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,109980,0,누락없음,5,2019-12-02,주간,2019-12-01 1:11,일,안겹침,0,8,0,A,주말
359,1252.8,12480,11940,549.9,4,29230,8770,4,37980,9970,0,0,0,0,0,0,0,0,0,0,0,0,8,67210,9970,0,0,0,0,0,0,8,67210,9970,1440,0,누락없음,1,2019-12-03,야간,2019-12-03 7:28,화,안겹침,0,6,0,AC,평일
360,945.7,6720,5580,824.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,1080,2,누락없음,4,2019-12-03,야간,2019-12-03 3:02,화,안겹침,0,10,0,A,평일
361,4114.1,37260,36720,68.2,0,0,0,9,83930,9970,0,0,0,0,0,0,0,0,0,0,0,0,9,83930,9970,0,0,0,0,0,0,9,83930,9970,216240,0,누락없음,2,2019-12-03,주간,2019-12-02 17:16,월,안겹침,0,9,0,C,주말
362,3326.6,28140,27240,533.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,8040,0,누락없음,5,2019-12-03,주간,2019-12-02 15:56,월,안겹침,0,8,0,A,평일
363,1055.6,6660,6540,654.5,7,94360,13480,3,27570,9190,0,0,0,0,0,0,0,0,0,0,0,0,10,121930,13480,0,0,0,0,0,0,10,121930,13480,1200,1,누락없음,2,2019-12-04,주간,2019-12-03 19:04,화,겹침,0,9,1,AC,평일
364,3137.1,29400,25980,590.8,6,89100,14850,3,27570,9190,0,0,0,0,0,0,0,0,0,0,0,0,9,116670,14850,0,0,0,0,0,0,9,116670,14850,5880,1,누락없음,5,2019-12-04,주간,2019-12-03 15:05,화,안겹침,0,7,0,AC,평일
365,1543.1,10560,10320,311.0,6,89100,14850,3,26910,9190,0,0,0,0,0,0,0,0,0,0,0,0,9,116010,14850,0,0,0,0,0,0,9,116010,14850,100560,0,누락없음,3,2019-12-04,야간,2019-12-03 22:46,화,안겹침,0,12,0,AC,평일
366,665.9,3900,3840,557.5,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,13380,0,누락없음,4,2019-12-04,야간,2019-12-04 6:26,수,겹침,0,7,7,A,평일
367,2426.7,22080,21600,659.0,6,80880,13480,0,0,0,2,13840,6920,0,0,0,0,0,0,0,0,0,8,94720,13480,0,0,0,0,0,0,8,94720,13480,6360,0,누락없음,5,2019-12-05,주간,2019-12-04 16:15,수,겹침,0,9,6,AS,평일
368,658.8,4020,3840,882.1,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,960,1,누락없음,4,2019-12-05,야간,2019-12-05 6:30,목,안겹침,0,7,0,A,평일
369,1967.6,14160,13320,687.5,0,0,0,7,69170,10800,0,0,0,0,0,0,0,0,0,0,0,0,11,147570,19600,0,0,0,0,0,0,11,147570,19600,1260,2,강종누락,3,2019-12-05,야간,2019-12-05 2:41,목,안겹침,0,9,0,C,평일
370,784.4,4740,4620,638.6,0,0,0,6,45740,10530,0,0,0,0,0,0,0,0,0,0,0,0,7,48670,10530,0,0,0,0,0,0,7,48670,10530,1740,0,강종누락,2,2019-12-05,주간,2019-12-04 19:01,수,안겹침,0,10,0,C,평일
371,3512.5,31620,30720,677.5,0,0,0,11,91890,10800,0,0,0,0,0,0,0,0,0,0,0,0,11,91890,10800,0,0,0,0,0,0,11,91890,10800,1320,2,누락없음,5,2019-12-06,주간,2019-12-05 14:40,목,안겹침,0,8,0,C,평일
372,1000.5,6840,6480,771.5,2,21100,10550,6,57040,10800,0,0,0,0,0,0,0,0,0,0,0,0,8,78140,10800,0,0,0,0,0,0,8,78140,10800,780,1,누락없음,2,2019-12-06,주간,2019-12-05 15:48,목,안겹침,0,7,0,AC,평일
373,968.5,13740,11100,480.0,0,0,0,8,51760,6470,0,0,0,0,0,0,0,0,0,0,0,0,8,51760,6470,0,0,0,0,0,0,8,51760,6470,150480,3,누락없음,1,2019-12-06,야간,2019-12-06 1:09,금,안겹침,0,8,0,C,평일
374,2055.6,14520,14400,596.8,0,0,0,9,70290,9890,0,0,0,0,0,0,0,0,0,0,0,0,11,86290,9890,0,0,0,0,0,0,11,86290,9890,1680,0,강종누락,3,2019-12-06,야간,2019-12-06 3:20,금,안겹침,0,11,0,C,평일
375,2547.5,115980,60660,627.3,0,0,0,9,58230,6470,0,0,0,0,0,0,0,0,0,0,0,0,9,58230,6470,0,0,0,0,0,0,9,58230,6470,33900,0,누락없음,1,2019-12-09,주간,2019-12-07 7:59,토,안겹침,0,8,0,C,주말
376,5705.7,166320,114240,399.1,0,0,0,11,71690,6730,0,0,0,0,0,0,0,0,0,0,0,0,11,71690,6730,0,0,0,0,0,0,11,71690,6730,66360,0,누락없음,5,2019-12-09,야간,2019-12-07 8:01,토,안겹침,0,11,0,C,주말
377,4383.9,185460,93540,531.3,3,32300,11700,11,71630,6700,0,0,0,0,0,0,0,0,0,0,0,0,16,119930,11700,0,0,0,0,0,0,16,119930,11700,57180,2,강종누락,2,2019-12-09,야간,2019-12-07 8:10,토,안겹침,0,8,0,AC,주말
378,5218.2,122580,120900,505.5,0,0,0,7,61570,9890,0,0,0,0,0,0,0,0,0,0,0,0,9,77570,9890,0,0,0,0,0,0,9,77570,9890,16200,0,강종누락,3,2019-12-09,주간,2019-12-07 7:59,토,겹침,0,11,2,C,주말
379,150.4,1320,1260,1003.6,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,3960,0,누락없음,3,2019-12-10,주간,2019-12-09 12:15,월,안겹침,0,9,0,A,평일
380,1570.4,14520,10380,1038.7,7,103950,14850,0,0,0,0,0,0,0,0,0,1,23100,23100,0,0,0,8,127050,23100,1,23100,23100,0,0,0,8,127050,23100,3300,5,누락없음,2,2019-12-10,야간,2019-12-10 2:30,화,안겹침,0,16,0,AC,평일
381,1707.9,11880,11640,51.8,0,0,0,1,19000,19000,0,0,0,0,0,0,3,58800,23100,0,0,0,4,77800,23100,3,58800,23100,0,0,0,4,77800,23100,275700,0,누락없음,4,2019-12-10,주간,2019-12-09 10:42,월,안겹침,0,6,0,C,주말
382,627.5,7080,6540,994.4,4,26830,9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26830,9260,0,0,0,0,0,0,4,26830,9260,25560,6,누락없음,1,2019-12-10,야간,2019-12-10 2:29,화,안겹침,0,9,0,A,평일
383,735.0,4620,4560,635.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,12660,0,누락없음,2,2019-12-11,야간,2019-12-11 6:08,수,겹침,0,8,7,A,평일
384,1014.4,8760,7500,764.8,6,89100,14850,3,20190,6730,0,0,0,0,0,0,0,0,0,0,0,0,9,109290,14850,0,0,0,0,0,0,9,109290,14850,720,4,누락없음,3,2019-12-11,주간,2019-12-10 13:47,화,안겹침,0,7,0,AC,평일
385,764.4,4500,4440,801.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1560,0,누락없음,4,2019-12-11,주간,2019-12-10 18:33,화,안겹침,0,4,0,A,평일
