,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
307,3157.7,27240,26820,594.5,0,0,0,3,168000,105000,0,0,0,0,0,0,0,0,0,0,0,0,3,168000,105000,0,0,0,1,105000,105000,2,63000,31500,75600,0,누락없음,19,2019-12-09,주간,2019-12-08 2:11,일,안겹침,0,3,0,C,주말
308,178.8,1800,1740,987.5,0,0,0,6,127340,31500,0,0,0,0,0,0,0,0,0,0,0,0,6,127340,31500,0,0,0,0,0,0,6,127340,31500,300,0,누락없음,6,2019-12-09,야간,2019-12-09 14:22,월,안겹침,0,8,0,C,평일
310,5934,47220,45180,45.9,0,0,0,1,35000,35000,0,0,0,0,0,0,2,98950,67100,0,0,0,5,183950,67100,2,98950,67100,4,116850,35000,1,67100,67100,199920,4,강종누락,13,2019-12-10,야간,2019-12-09 13:58,월,안겹침,0,4,0,C,주말
311,767,4140,4020,568.2,0,0,0,6,62880,10480,0,0,0,0,0,0,0,0,0,0,0,0,6,62880,10480,0,0,0,0,0,0,6,62880,10480,1020,0,누락없음,6,2019-12-10,야간,2019-12-10 6:14,화,안겹침,0,6,0,C,평일
312,546.6,2340,2280,965.3,0,0,0,3,68200,36000,0,0,0,0,0,0,1,91370,91370,0,0,0,4,159570,91370,1,91370,91370,0,0,0,4,159570,91370,660,0,누락없음,19,2019-12-10,야간,2019-12-10 1:10,화,안겹침,0,5,0,C,평일
313,796.2,3840,3780,511.4,2,43550,23950,2,86230,65000,0,0,0,0,0,0,0,0,0,0,0,0,4,129780,65000,0,0,0,2,43550,23950,2,86230,65000,2400,0,누락없음,18,2019-12-10,주간,2019-12-09 19:42,월,겹침,0,7,1,AC,평일
314,476.8,2520,2460,882.4,0,0,0,2,52400,26200,2,23270,12200,0,0,0,0,0,0,0,0,0,4,75670,26200,0,0,0,0,0,0,4,75670,26200,2940,0,누락없음,18,2019-12-11,주간,2019-12-10 16:37,화,안겹침,0,4,0,CS,평일
315,304,2340,1920,726.2,0,0,0,2,141500,105000,0,0,0,0,0,0,0,0,0,0,0,0,2,141500,105000,0,0,0,1,105000,105000,1,36500,36500,600,1,누락없음,17,2019-12-11,주간,2019-12-10 16:24,화,겹침,0,2,1,C,평일
316,2801,17220,16560,788.5,0,0,0,5,51270,10950,0,0,0,0,0,0,0,0,0,0,0,0,7,71270,10950,0,0,0,0,0,0,7,71270,10950,600,1,강종누락,6,2019-12-11,야간,2019-12-11 6:53,수,안겹침,0,6,0,C,평일
317,194.3,1080,900,871.1,0,0,0,0,0,0,0,0,0,0,0,0,2,123220,91370,0,0,0,2,123220,91370,2,123220,91370,1,31850,31850,1,91370,91370,420,0,누락없음,13,2019-12-11,주간,2019-12-10 22:11,화,안겹침,0,5,0,C,평일
318,754,5040,4620,1088.6,0,0,0,3,143937,81737,0,0,0,0,0,0,0,0,0,0,0,0,3,143937,81737,0,0,0,0,0,0,3,143937,81737,16620,1,누락없음,19,2019-12-11,야간,2019-12-11 6:14,수,겹침,0,4,1,C,평일
319,477.1,2040,1980,951.6,0,0,0,5,65425,26200,0,0,0,0,0,0,1,27850,27850,0,0,0,6,93275,27850,1,27850,27850,0,0,0,6,93275,27850,960,0,누락없음,19,2019-12-12,야간,2019-12-12 3:27,목,안겹침,0,3,0,C,평일
320,767.6,4140,4020,677.9,0,0,0,5,51370,11950,0,0,0,0,0,0,0,0,0,0,0,0,5,51370,11950,0,0,0,0,0,0,5,51370,11950,420,0,누락없음,6,2019-12-12,야간,2019-12-12 6:18,목,안겹침,0,7,0,C,평일
321,217.6,1260,1200,655.4,0,0,0,2,107937,81737,0,0,0,1,22100,22100,0,0,0,0,0,0,3,130037,81737,1,22100,22100,1,22100,22100,2,107937,81737,1020,0,누락없음,18,2019-12-12,주간,2019-12-11 18:47,수,겹침,0,4,1,AC,평일
322,205.4,1500,1440,865.3,0,0,0,1,31850,31850,0,0,0,3,66300,22100,2,79200,39600,0,0,0,6,177350,39600,5,145500,39600,4,98150,31850,2,79200,39600,480,0,누락없음,13,2019-12-12,주간,2019-12-11 19:20,수,겹침,0,2,1,AC,평일
323,120.4,960,840,812.5,0,0,0,2,141500,105000,0,0,0,0,0,0,0,0,0,0,0,0,2,141500,105000,0,0,0,1,105000,105000,1,36500,36500,240,0,누락없음,17,2019-12-12,주간,2019-12-11 10:02,수,겹침,0,2,1,C,평일
324,1713.3,7860,7800,576.8,0,0,0,7,56805,8115,0,0,0,0,0,0,0,0,0,0,0,0,7,56805,8115,0,0,0,0,0,0,7,56805,8115,14760,0,누락없음,19,2019-12-13,야간,2019-12-13 6:00,금,안겹침,0,6,0,C,평일
325,1029.6,4740,4620,469.9,0,0,0,3,84000,73500,0,0,0,0,0,0,0,0,0,0,0,0,3,84000,73500,0,0,0,0,0,0,3,84000,73500,1800,0,누락없음,18,2019-12-13,주간,2019-12-12 17:19,목,안겹침,0,3,0,C,평일
326,291.5,1860,1800,775.1,0,0,0,1,31850,31850,0,0,0,0,0,0,2,79200,39600,0,0,0,3,111050,39600,2,79200,39600,1,31850,31850,2,79200,39600,780,0,누락없음,13,2019-12-13,주간,2019-12-12 18:37,목,안겹침,0,6,0,C,평일
327,543.7,2700,2640,343.8,0,0,0,6,89055,25950,0,0,0,0,0,0,0,0,0,0,0,0,6,89055,25950,0,0,0,0,0,0,6,89055,25950,4920,0,누락없음,17,2019-12-13,주간,2019-12-12 16:10,목,안겹침,0,2,0,C,평일
328,3554.5,32760,31920,354.6,4,65200,16300,1,32000,32000,1,16400,16400,0,0,0,0,0,0,0,0,0,6,113600,32000,0,0,0,5,81600,16400,1,32000,32000,177720,0,누락없음,18,2019-12-16,야간,2019-12-15 17:46,일,안겹침,0,3,0,ACS,주말
329,2148.4,12480,12360,32.1,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,0,0,0,0,0,2,51900,25950,255720,0,누락없음,13,2019-12-16,야간,2019-12-16 9:34,월,안겹침,0,3,0,C,주말
330,5517.6,133200,106440,249,0,0,0,1,51965,51965,0,0,0,0,0,0,0,0,0,0,0,0,1,51965,51965,0,0,0,1,51965,51965,0,0,0,89640,0,누락없음,6,2019-12-16,주간,2019-12-14 6:55,토,안겹침,0,5,0,C,주말
331,227.4,1380,1320,957.3,0,0,0,2,90000,45000,2,32800,16400,0,0,0,0,0,0,0,0,0,4,122800,45000,0,0,0,2,32800,16400,2,90000,45000,660,0,누락없음,19,2019-12-16,야간,2019-12-16 16:28,월,겹침,0,6,4,CS,평일
332,3234.5,27060,26520,548.1,0,0,0,5,157570,73500,0,0,0,0,0,0,0,0,0,0,0,0,5,157570,73500,0,0,0,0,0,0,5,157570,73500,156840,0,누락없음,17,2019-12-16,주간,2019-12-15 10:50,일,안겹침,0,6,0,C,주말
333,5074.9,52440,51720,428.4,0,0,0,3,142500,52500,3,49200,16400,0,0,0,0,0,0,0,0,0,6,191700,52500,0,0,0,3,49200,16400,3,142500,52500,112680,0,누락없음,19,2019-12-16,주간,2019-12-15 5:07,일,안겹침,0,7,0,CS,주말
334,483.2,2340,2160,547.8,0,0,0,4,190600,73500,0,0,0,0,0,0,0,0,0,0,0,0,4,190600,73500,0,0,0,0,0,0,4,190600,73500,1500,0,누락없음,17,2019-12-17,주간,2019-12-16 15:55,월,겹침,0,5,1,C,평일
335,502.9,2520,2400,565.2,0,0,0,6,63620,25950,0,0,0,0,0,0,0,0,0,0,0,0,6,63620,25950,0,0,0,0,0,0,6,63620,25950,1260,0,누락없음,13,2019-12-17,주간,2019-12-17 4:19,화,안겹침,0,2,0,C,평일
336,1775.2,8400,8280,798.3,0,0,0,6,154300,32300,0,0,0,0,0,0,0,0,0,0,0,0,6,154300,32300,0,0,0,0,0,0,6,154300,32300,1500,0,누락없음,19,2019-12-17,야간,2019-12-17 3:49,화,안겹침,0,4,0,C,평일
337,4007,93240,22800,588.3,0,0,0,7,61720,9300,0,0,0,0,0,0,0,0,0,0,0,0,7,61720,9300,0,0,0,0,0,0,7,61720,9300,3960,1,누락없음,6,2019-12-17,야간,2019-12-16 8:56,월,안겹침,0,1,0,C,평일
338,403.8,3660,2940,899.3,2,32600,16300,2,68000,36000,0,0,0,0,0,0,0,0,0,0,0,0,4,100600,36000,0,0,0,2,32600,16300,2,68000,36000,300,2,누락없음,18,2019-12-17,주간,2019-12-17 1:03,화,겹침,0,6,1,AC,평일
339,262.2,1620,1560,835.4,0,0,0,1,52500,52500,0,0,0,0,0,0,0,0,0,0,0,0,1,52500,52500,0,0,0,0,0,0,1,52500,52500,540,0,누락없음,13,2019-12-18,주간,2019-12-17 16:51,화,안겹침,0,6,0,C,평일
340,135.8,1020,900,793.7,0,0,0,1,31000,31000,0,0,0,0,0,0,1,91370,91370,0,0,0,2,122370,91370,1,91370,91370,0,0,0,2,122370,91370,480,0,누락없음,18,2019-12-18,주간,2019-12-17 19:02,화,안겹침,0,4,0,C,평일
341,1444.3,9480,9240,854.4,0,0,0,3,63010,32300,0,0,0,0,0,0,1,40100,40100,0,0,0,4,103110,40100,1,40100,40100,0,0,0,4,103110,40100,2700,0,누락없음,19,2019-12-18,야간,2019-12-18 6:21,수,겹침,0,6,1,C,평일
342,13877,409740,272220,9.3,4,8800,2200,0,0,0,0,0,0,0,0,0,3,179300,69600,0,0,0,7,188100,69600,3,179300,69600,4,8800,2200,3,179300,69600,962040,5,누락없음,20,2019-12-18,야간,2019-12-13 16:58,금,안겹침,0,2,0,AC,평일
343,2881.3,16680,16200,505.4,0,0,0,6,62880,10480,0,0,0,0,0,0,0,0,0,0,0,0,8,86880,12000,0,0,0,0,0,0,8,86880,12000,4920,1,강종누락,6,2019-12-18,야간,2019-12-18 2:21,수,안겹침,0,7,0,C,평일
344,834.2,3420,3360,617,0,0,0,7,84660,32300,0,0,0,0,0,0,0,0,0,0,0,0,7,84660,32300,0,0,0,0,0,0,7,84660,32300,1080,0,누락없음,17,2019-12-18,주간,2019-12-17 16:41,화,안겹침,0,4,0,C,평일
345,1363,6240,6060,524.2,4,78400,19600,4,36290,9855,0,0,0,0,0,0,0,0,0,0,0,0,8,114690,19600,0,0,0,4,78400,19600,4,36290,9855,1860,0,누락없음,18,2019-12-19,주간,2019-12-18 18:28,수,안겹침,0,2,0,AC,평일
346,2430.9,12900,12660,382.3,0,0,0,8,82135,13150,0,0,0,0,0,0,0,0,0,0,0,0,8,82135,13150,0,0,0,0,0,0,8,82135,13150,14220,0,누락없음,6,2019-12-19,야간,2019-12-19 6:10,목,안겹침,0,8,0,C,평일
347,219.7,1320,1200,566.2,0,0,0,1,19100,19100,0,0,0,0,0,0,2,139200,69600,0,0,0,3,158300,69600,2,139200,69600,0,0,0,3,158300,69600,1440,0,누락없음,20,2019-12-19,주간,2019-12-19 4:19,목,겹침,0,7,2,C,평일
348,1349.7,22200,21720,574.7,0,0,0,1,52500,52500,0,0,0,0,0,0,0,0,0,0,0,0,1,52500,52500,0,0,0,0,0,0,1,52500,52500,1140,0,누락없음,13,2019-12-19,주간,2019-12-18 19:55,수,겹침,0,1,1,C,평일
349,1066.2,38160,7080,370.9,2,33000,16500,0,0,0,0,0,0,1,38600,38600,1,69600,69600,0,0,0,5,155360,69600,2,108200,69600,2,52760,38600,3,102600,69600,6480,2,강종누락,17,2019-12-19,야간,2019-12-18 17:05,수,안겹침,0,7,0,AC,평일
350,947.1,4500,4380,645.1,0,0,0,0,0,0,0,0,0,0,0,0,2,90700,56600,0,0,0,4,174900,56600,2,90700,56600,2,84200,51600,2,90700,56600,22080,0,강종누락,19,2019-12-20,주간,2019-12-19 11:38,목,안겹침,0,4,0,C,평일
351,499.8,2520,2460,1063.9,2,39200,19600,0,0,0,0,0,0,1,32850,32850,2,82200,41100,0,0,0,5,154250,41100,3,115050,41100,3,72050,32850,2,82200,41100,840,0,누락없음,18,2019-12-20,주간,2019-12-19 16:45,목,겹침,0,8,2,AC,평일
352,825.4,3900,3840,684,0,0,0,3,69620,31100,0,0,0,0,0,0,0,0,0,0,0,0,4,83780,31100,0,0,0,1,14160,14160,3,69620,31100,13740,0,강종누락,20,2019-12-20,주간,2019-12-19 14:19,목,안겹침,0,3,0,C,평일
353,5363.8,41760,40920,156.3,2,39510,26250,3,115750,71400,0,0,0,0,0,0,0,0,0,0,0,0,5,155260,71400,0,0,0,4,83860,26250,1,71400,71400,220680,0,누락없음,19,2019-12-24,주간,2019-12-23 8:06,월,안겹침,0,4,0,AC,주말
354,4041.5,27900,26880,20.6,1,31050,31050,0,0,0,0,0,0,0,0,0,2,165979,110879,0,0,0,3,197029,110879,2,165979,110879,1,31050,31050,2,165979,110879,322980,1,누락없음,20,2019-12-24,야간,2019-12-24 6:46,화,안겹침,0,4,0,AC,평일
355,238.8,1620,1560,858.2,0,0,0,0,0,0,0,0,0,0,0,0,3,138300,55100,0,0,0,3,138300,55100,3,138300,55100,2,83200,43600,1,55100,55100,420,0,누락없음,13,2019-12-24,야간,2019-12-24 18:07,화,안겹침,0,3,0,C,평일
356,1352.7,8340,8160,645.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30000,15000,0,0,0,0,0,0,2,30000,15000,540,2,강종누락,6,2019-12-24,야간,2019-12-24 13:13,화,안겹침,0,8,0,,평일
357,133.4,900,840,1056.4,0,0,0,3,145400,71400,0,0,0,0,0,0,0,0,0,0,0,0,3,145400,71400,0,0,0,0,0,0,3,145400,71400,2100,0,누락없음,19,2019-12-24,야간,2019-12-24 14:59,화,안겹침,0,5,0,C,평일
358,7578.7,212040,119700,246,1,31050,31050,2,74000,46500,0,0,0,0,0,0,0,0,0,0,0,0,3,105050,46500,0,0,0,1,31050,31050,2,74000,46500,52680,2,누락없음,13,2019-12-24,주간,2019-12-21 7:50,토,안겹침,0,1,0,AC,주말
359,166.2,960,900,730.2,0,0,0,0,0,0,0,0,0,0,0,0,3,194079,110879,0,0,0,3,194079,110879,3,194079,110879,2,83200,43600,1,110879,110879,660,0,누락없음,20,2019-12-25,주간,2019-12-25 6:37,수,겹침,0,3,1,C,평일
360,139.1,900,840,885.2,0,0,0,1,71400,71400,0,0,0,0,0,0,0,0,0,0,0,0,1,71400,71400,0,0,0,0,0,0,1,71400,71400,540,0,누락없음,13,2019-12-25,야간,2019-12-25 13:18,수,안겹침,0,2,0,C,평일
361,2871.9,17220,17040,533.6,4,70500,18500,2,40000,20000,0,0,0,0,0,0,0,0,0,0,0,0,6,110500,20000,0,0,0,4,70500,18500,2,40000,20000,900,0,누락없음,6,2019-12-25,야간,2019-12-25 2:19,수,안겹침,0,2,0,AC,평일
362,447.9,1980,1920,955.3,0,0,0,2,52470,36000,0,0,0,0,0,0,1,55100,55100,0,0,0,3,107570,55100,1,55100,55100,0,0,0,3,107570,55100,720,0,누락없음,19,2019-12-25,야간,2019-12-25 6:40,수,안겹침,0,3,0,C,평일
363,371.9,1800,1740,649.9,0,0,0,1,71400,71400,0,0,0,0,0,0,1,55100,55100,0,0,0,2,126500,71400,1,55100,55100,0,0,0,2,126500,71400,2400,0,누락없음,13,2019-12-25,주간,2019-12-25 1:36,수,겹침,0,3,1,C,평일
364,2454.8,41700,41100,537.6,0,0,0,1,71400,71400,0,0,0,0,0,0,0,0,0,0,0,0,1,71400,71400,0,0,0,0,0,0,1,71400,71400,1680,0,누락없음,13,2019-12-26,야간,2019-12-26 3:05,목,겹침,0,1,1,C,평일
365,98.8,900,840,980.3,0,0,0,1,36000,36000,0,0,0,0,0,0,1,110879,110879,0,0,0,2,146879,110879,1,110879,110879,0,0,0,2,146879,110879,300,0,누락없음,20,2019-12-26,주간,2019-12-25 15:04,수,안겹침,0,3,0,C,평일
366,142.5,1620,1500,911.5,0,0,0,5,103600,21600,0,0,0,0,0,0,0,0,0,0,0,0,5,103600,21600,0,0,0,0,0,0,5,103600,21600,240,0,누락없음,6,2019-12-26,야간,2019-12-26 2:29,목,안겹침,0,6,0,C,평일
367,499,2340,2280,924.5,2,33500,18500,1,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,4,123100,53600,0,0,0,3,87100,53600,1,36000,36000,11340,0,강종누락,19,2019-12-26,야간,2019-12-26 4:40,목,안겹침,0,3,0,AC,평일
368,1755.7,32400,30660,567.5,0,0,0,1,71400,71400,0,0,0,0,0,0,0,0,0,0,0,0,1,71400,71400,0,0,0,0,0,0,1,71400,71400,840,0,누락없음,13,2019-12-27,야간,2019-12-27 5:25,금,겹침,0,1,1,C,평일
369,974.9,5220,5040,548.4,0,0,0,3,58920,30500,0,0,0,0,0,0,0,0,0,0,0,0,3,58920,30500,0,0,0,0,0,0,3,58920,30500,960,0,누락없음,6,2019-12-27,야간,2019-12-27 2:27,금,안겹침,0,5,0,C,평일
370,140.3,1020,960,1024,0,0,0,2,57600,36000,0,0,0,0,0,0,0,0,0,0,0,0,2,57600,36000,0,0,0,0,0,0,2,57600,36000,9180,0,누락없음,19,2019-12-27,주간,2019-12-27 6:00,금,안겹침,0,4,0,C,평일
371,136,1440,1320,786.2,0,0,0,1,36000,36000,0,0,0,0,0,0,2,71000,35500,0,0,0,3,107000,36000,2,71000,35500,0,0,0,3,107000,36000,3480,0,누락없음,20,2019-12-27,야간,2019-12-27 17:17,금,안겹침,0,4,0,C,평일
372,5777.7,136740,89400,182.2,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,232740,2,누락없음,18,2019-12-27,주간,2019-12-23 8:08,월,안겹침,0,5,0,C,주말
373,1039.9,5400,5040,586.2,0,0,0,1,7420,7420,0,0,0,0,0,0,3,113100,42100,0,0,0,4,120520,42100,3,113100,42100,0,0,0,4,120520,42100,1200,1,누락없음,20,2019-12-27,주간,2019-12-26 18:21,목,안겹침,0,2,0,C,평일
374,832,3660,3540,941,0,0,0,7,115400,30500,0,0,0,0,0,0,0,0,0,0,0,0,7,115400,30500,0,0,0,0,0,0,7,115400,30500,780,0,누락없음,19,2019-12-28,주간,2019-12-27 17:25,금,안겹침,0,2,0,C,평일
375,2726.8,13680,12600,382.3,0,0,0,7,59960,11250,1,10800,10800,0,0,0,0,0,0,0,0,0,8,70760,11250,0,0,0,0,0,0,8,70760,11250,22380,3,누락없음,18,2019-12-28,주간,2019-12-27 14:49,금,안겹침,0,1,0,CS,평일
376,658,3660,3600,730.8,0,0,0,4,56600,14150,0,0,0,0,0,0,0,0,0,0,0,0,4,56600,14150,0,0,0,0,0,0,4,56600,14150,2760,0,누락없음,6,2019-12-28,야간,2019-12-27 23:03,금,안겹침,0,3,0,C,평일
377,595.7,2940,2880,759,0,0,0,1,30500,30500,1,10800,10800,0,0,0,1,36000,36000,0,0,0,3,77300,36000,1,36000,36000,0,0,0,3,77300,36000,6720,0,누락없음,20,2019-12-28,야간,2019-12-28 7:08,토,안겹침,0,3,0,CS,주말
