,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막),가스사용량(총),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
500,open,,0,[],[],6.899999999965075,,,6,,,,,,2019-11-27 14:57:00,1188.4,,,,,2019-11-27 15:00:00,850.3,,,,
501,reheat,,0,[],[],216.60000000003487,,,6,,,,1.0,,2019-11-27 15:00:00,850.3,,,,,2019-11-27 15:35:00,,,,,
502,hold,,0,[],[],827.2000000000116,,,6,,,,,,2019-11-27 15:35:00,,,,,,2019-11-27 18:45:00,,,,1254.3371727748693,
503,open,,0,[],[],8.599999999976717,,,6,,,,,,2019-11-27 18:45:00,1254.8,,,,,2019-11-27 18:50:00,891.3,,,,
504,reheat,,0,[],[],119.09999999997672,,,6,,,,0.0,,2019-11-27 18:50:00,891.3,,,,,2019-11-27 19:15:00,,,,,
505,hold,,0,[],[],1912.5,,,6,,,,,,2019-11-27 19:15:00,,,,,,2019-11-28 03:23:00,,,,1271.4903885480576,
506,open,,0,[],[],13.800000000046566,,,6,,,,,,2019-11-28 03:23:00,1277.3,,,,,2019-11-28 03:28:00,1003.4,,,,
507,reheat,,0,[],[],72.79999999998836,,,6,,,,1.0,,2019-11-28 03:28:00,1003.4,,,,,2019-11-28 03:44:00,,,,,
508,hold,,0,[],[],6.899999999965075,,,6,,,,,,2019-11-28 03:44:00,,,,,,2019-11-28 03:46:00,,,,1277.1333333333332,
509,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-11-28 03:46:00,1280.2,,,,,2019-11-28 03:50:00,1005.6,,,,
510,reheat,,0,[],[],84.79999999998836,,,6,,,,1.0,,2019-11-28 03:50:00,1005.6,,,,,2019-11-28 04:08:00,,,,,
511,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-11-28 04:08:00,1277.8,,,,,2019-11-28 04:12:00,1060.1,,,,
512,reheat,,0,[],[],72.70000000001164,,,6,,,,0.0,,2019-11-28 04:12:00,1060.1,,,,,2019-11-28 04:27:00,,,,,
513,open,,0,[],[],8.699999999953434,,,6,,,,,,2019-11-28 04:27:00,1263.6,,,,,2019-11-28 04:30:00,1061.7,,,,
514,reheat,,0,[],[],88.20000000001164,,,6,,,,1.0,,2019-11-28 04:30:00,1061.7,,,,,2019-11-28 04:48:00,,,,,
515,open,,0,[],"['200204-19180-239', '200204-19180-240', '200204-19180-241', '200204-19180-242']",1.7999999999883585,,,6,,,,,"['200204-19180-239', '200204-19180-244', '200204-19180-240', '200204-19180-243', '200204-19180-241']",2019-11-28 04:49:00,1273.5,,,,,2019-11-28 04:52:00,923.4,,,,
516,reheat,,0,[],[],154.2999999999884,,,6,,,,3.0,,2019-11-28 04:52:00,923.4,,,,,2019-11-28 05:22:00,,,,,
517,hold,,0,[],[],159.6000000000349,,,6,,,,,,2019-11-28 05:22:00,,,,,,2019-11-28 05:58:00,,,,1273.0891891891888,
518,open,,0,[],['200204-19180-238'],3.5,,,6,,,,,"['200204-19180-239', '200204-19180-244', '200204-19180-240', '200204-19180-243', '200204-19180-242', '200204-19180-241']",2019-11-28 05:58:00,1275.0,,,,,2019-11-28 06:01:00,943.2,,,,
519,reheat,,0,[],[],85.0,,,6,,,,0.0,,2019-11-28 06:01:00,943.2,,,,,2019-11-28 06:18:00,,,,,
520,heat,35.0,0,[],[],,699.5999999999768,1682.2999999999884,6,1254.7,2019-11-28 08:56:00,1.0,8.0,"['191120-19226-004_4', '191009-01502-031_1', '191120-19226-004_3', '191120-19226-004_5', '191009-01502-031_2']",2019-11-28 07:06:00,781.2,2019-11-28 07:05:00,735.8,2019-11-28 06:19:00,,2019-11-28 10:17:00,,,800.2,,
521,hold,,0,[],[],1812.4000000000235,,,6,,,,,,2019-11-28 10:17:00,,,,,,2019-11-28 16:16:00,,,,1254.2891666666667,
522,open,,0,[],[],5.099999999976717,,,6,,,,,,2019-11-28 16:16:00,1254.8,,,,,2019-11-28 16:20:00,906.3,,,,
523,reheat,,0,[],[],108.0,,,6,,,,1.0,,2019-11-28 16:20:00,906.3,,,,,2019-11-28 16:42:00,,,,,
524,hold,,0,[],[],2212.7999999999884,,,6,,,,,,2019-11-28 16:42:00,,,,,,2019-11-29 02:56:00,,,,1254.1684552845531,
525,open,,0,[],[],8.799999999988357,,,6,,,,,,2019-11-29 02:56:00,1256.1,,,,,2019-11-29 02:59:00,1001.3,,,,
526,reheat,,0,[],[],47.300000000046566,,,6,,,,1.0,,2019-11-29 02:59:00,1001.3,,,,,2019-11-29 03:10:00,,,,,
527,open,,0,[],[],7.100000000034925,,,6,,,,,,2019-11-29 03:11:00,1244.5,,,,,2019-11-29 03:14:00,984.6,,,,
528,reheat,,0,[],[],101.89999999996508,,,6,,,,1.0,,2019-11-29 03:14:00,984.6,,,,,2019-11-29 03:35:00,,,,,
529,hold,,0,[],[],516.6000000000348,,,6,,,,,,2019-11-29 03:35:00,,,,,,2019-11-29 05:53:00,,,,1254.4748201438852,
530,open,,0,[],[],8.799999999988357,,,6,,,,,,2019-11-29 05:53:00,1254.5,,,,,2019-11-29 05:57:00,960.4,,,,
531,reheat,,0,[],[],38.400000000023276,,,6,,,,1.0,,2019-11-29 05:57:00,960.4,,,,,2019-11-29 06:05:00,,,,,
532,open,,0,[],"['191120-19226-004', '191009-01502-031', '191120-19226-004', '191120-19226-004', '191009-01502-031']",3.6000000000349246,,,6,,,,,[],2019-11-29 06:06:00,1207.1,,,,,2019-11-29 06:10:00,785.0,,,,
533,reheat,,0,[],[],71.70000000001164,,,6,,,,1.0,,2019-11-29 06:10:00,785.0,,,,,2019-11-29 06:22:00,,,,,
534,heat,36.0,0,[],[],,5396.200000000013,7284.299999999987,6,1221.4,2019-11-30 10:19:00,1.0,1197.0,"['191002-15055-058', '191002-15055-058', '191002-15231-003', '191017-19226-001', '191017-19226-001', '191017-19226-001']",2019-11-29 21:35:00,320.7,2019-11-29 21:35:00,320.7,2019-11-29 06:29:00,,2019-12-01 23:30:00,,,502.1,,
535,hold,,0,[],[],5311.200000000013,,,6,,,,,,2019-12-01 23:30:00,,,,,,2019-12-02 22:15:00,,,,1243.5949487554906,
536,open,,0,[],[],10.5,,,6,,,,,,2019-12-02 22:15:00,1256.0,,,,,2019-12-02 22:21:00,833.8,,,,
537,reheat,,0,[],[],92.5,,,6,,,,2.0,,2019-12-02 22:21:00,833.8,,,,,2019-12-02 22:38:00,,,,,
538,open,,0,[],[],8.700000000011643,,,6,,,,,,2019-12-02 22:39:00,1249.9,,,,,2019-12-02 22:43:00,841.6,,,,
539,reheat,,0,[],[],102.89999999996508,,,6,,,,1.0,,2019-12-02 22:43:00,841.6,,,,,2019-12-02 22:59:00,,,,,
540,open,,0,[],[],7.100000000034925,,,6,,,,,,2019-12-02 23:00:00,1226.9,,,,,2019-12-02 23:03:00,920.6,,,,
541,reheat,,0,[],[],66.29999999998836,,,6,,,,1.0,,2019-12-02 23:03:00,920.6,,,,,2019-12-02 23:14:00,,,,,
542,hold,,0,[],[],5.299999999988359,,,6,,,,,,2019-12-02 23:14:00,,,,,,2019-12-02 23:15:00,,,,1200.45,
543,open,,0,[],[],10.5,,,6,,,,,,2019-12-02 23:15:00,1202.7,,,,,2019-12-02 23:20:00,793.1,,,,
544,reheat,,0,[],[],78.60000000003492,,,6,,,,0.0,,2019-12-02 23:20:00,793.1,,,,,2019-12-02 23:31:00,,,,,
545,open,,0,[],[],5.199999999953434,,,6,,,,,,2019-12-02 23:32:00,1186.2,,,,,2019-12-02 23:36:00,797.7,,,,
546,reheat,,0,[],[],224.0,,,6,,,,0.0,,2019-12-02 23:36:00,797.7,,,,,2019-12-03 00:08:00,,,,,
547,hold,,0,[],[],300.4000000000233,,,6,,,,,,2019-12-03 00:08:00,,,,,,2019-12-03 01:10:00,,,,1254.436507936508,
548,open,,0,[],[],8.799999999988357,,,6,,,,,,2019-12-03 01:10:00,1255.6,,,,,2019-12-03 01:13:00,1054.5,,,,
549,reheat,,0,[],[],110.90000000002328,,,6,,,,1.0,,2019-12-03 01:13:00,1054.5,,,,,2019-12-03 01:35:00,,,,,
550,hold,,0,[],[],19.399999999965075,,,6,,,,,,2019-12-03 01:35:00,,,,,,2019-12-03 01:39:00,,,,1254.32,
551,open,,0,[],[],10.600000000034923,,,6,,,,,,2019-12-03 01:39:00,1255.3,,,,,2019-12-03 01:43:00,1062.3,,,,
552,reheat,,0,[],[],83.0,,,6,,,,0.0,,2019-12-03 01:43:00,1062.3,,,,,2019-12-03 01:58:00,,,,,
553,heat,37.0,0,[],[],,1514.6999999999537,1514.6999999999537,6,1252.8,0,0.0,2.0,"['191009-01502-031', '190812-15008-034', '190812-15008-011', '190905-19234-031', '190905-19234-031', '191009-01502-031_3']",2019-12-03 04:21:00,463.3,2019-12-03 04:20:00,415.4,2019-12-03 02:15:00,,2019-12-03 06:41:00,,,0.0,,
554,hold,,0,[],[],3767.9000000000233,,,6,,,,,,2019-12-03 06:41:00,,,,,,2019-12-03 18:29:00,,,,1253.0167842031033,
555,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-12-03 18:29:00,1254.0,,,,,2019-12-03 18:34:00,996.6,,,,
556,reheat,,0,[],[],114.69999999995345,,,6,,,,0.0,,2019-12-03 18:34:00,996.6,,,,,2019-12-03 18:53:00,,,,,
557,hold,,0,[],[],45.20000000001164,,,6,,,,,,2019-12-03 18:53:00,,,,,,2019-12-03 19:01:00,,,,1248.5333333333335,
558,open,,0,[],[],5.299999999988359,,,6,,,,,,2019-12-03 19:01:00,1259.2,,,,,2019-12-03 19:04:00,1068.0,,,,
559,reheat,,0,[],[],85.0,,,6,,,,0.0,,2019-12-03 19:04:00,1068.0,,,,,2019-12-03 19:20:00,,,,,
560,hold,,0,[],[],92.40000000002328,,,6,,,,,,2019-12-03 19:20:00,,,,,,2019-12-03 19:41:00,,,,1254.609090909091,
561,open,,0,[],[],3.5,,,6,,,,,,2019-12-03 19:41:00,1255.6,,,,,2019-12-03 19:47:00,868.1,,,,
562,reheat,,0,[],[],174.20000000001164,,,6,,,,1.0,,2019-12-03 19:47:00,868.1,,,,,2019-12-03 20:14:00,,,,,
563,hold,,0,[],[],1129.2999999999886,,,6,,,,,,2019-12-03 20:14:00,,,,,,2019-12-04 00:58:00,,,,1254.0870175438595,
564,open,,0,[],[],8.700000000011643,,,6,,,,,,2019-12-04 00:58:00,1255.6,,,,,2019-12-04 01:04:00,880.4,,,,
565,reheat,,0,[],[],75.29999999998836,,,6,,,,1.0,,2019-12-04 01:04:00,880.4,,,,,2019-12-04 01:18:00,,,,,
566,open,,0,[],[],7.0,,,6,,,,,,2019-12-04 01:19:00,1240.3,,,,,2019-12-04 01:23:00,917.8,,,,
567,reheat,,0,[],[],45.5,,,6,,,,0.0,,2019-12-04 01:23:00,917.8,,,,,2019-12-04 01:31:00,,,,,
568,open,,0,[],[],7.0,,,6,,,,,,2019-12-04 01:32:00,1188.1,,,,,2019-12-04 01:37:00,748.5,,,,
569,reheat,,0,[],[],82.30000000004655,,,6,,,,1.0,,2019-12-04 01:37:00,748.5,,,,,2019-12-04 01:49:00,,,,,
570,open,,0,[],['191009-01502-031'],7.0,,,6,,,,,"['191009-01502-031', '190812-15008-034', '190812-15008-011', '190905-19234-031', '190905-19234-031']",2019-12-04 01:50:00,1194.2,,,,,2019-12-04 01:54:00,752.9,,,,
571,reheat,,0,[],[],108.69999999995345,,,6,,,,1.0,,2019-12-04 01:54:00,752.9,,,,,2019-12-04 02:10:00,,,,,
572,heat,38.0,0,[],[],,1180.5,1180.5,6,1235.7,0,0.0,3.0,"['191009-01502-041', '191009-01502-041', '191115-14580-001', '191121-19226-004', '191121-19226-004', '190924-15200-003', '190924-15200-004']",2019-12-04 04:42:00,612.1,2019-12-04 04:42:00,612.1,2019-12-04 02:11:00,,2019-12-04 06:58:00,,,0.0,,
573,hold,,0,[],[],74.69999999995345,,,6,,,,,,2019-12-04 06:58:00,,,,,,2019-12-04 07:10:00,,,,1232.6846153846154,
574,open,,0,[],[],13.900000000023287,,,6,,,,,,2019-12-04 07:10:00,1242.8,,,,,2019-12-04 07:17:00,763.7,,,,
575,reheat,,0,[],[],74.70000000001164,,,6,,,,1.0,,2019-12-04 07:17:00,763.7,,,,,2019-12-04 07:27:00,,,,,
576,hold,,0,[],[],6.899999999965075,,,6,,,,,,2019-12-04 07:27:00,,,,,,2019-12-04 07:28:00,,,,1164.3,
577,open,,0,[],[],10.5,,,6,,,,,,2019-12-04 07:28:00,1168.5,,,,,2019-12-04 07:36:00,663.6,,,,
578,reheat,,0,[],[],286.10000000003487,,,6,,,,1.0,,2019-12-04 07:36:00,663.6,,,,,2019-12-04 08:03:00,,,,,
579,hold,,0,[],[],2126.200000000012,,,6,,,,,,2019-12-04 08:03:00,,,,,,2019-12-04 13:22:00,,,,1243.841875,
580,open,,0,[],[],17.199999999953434,,,6,,,,,,2019-12-04 13:22:00,1255.6,,,,,2019-12-04 13:26:00,1123.9,,,,
581,reheat,,0,[],[],8.5,,,6,,,,0.0,,2019-12-04 13:26:00,1123.9,,,,,2019-12-04 13:28:00,,,,,
582,open,,0,[],[],5.100000000034925,,,6,,,,,,2019-12-04 13:29:00,1203.4,,,,,2019-12-04 13:32:00,882.8,,,,
583,reheat,,0,[],[],155.2999999999884,,,6,,,,1.0,,2019-12-04 13:32:00,882.8,,,,,2019-12-04 13:58:00,,,,,
584,hold,,0,[],[],1663.5,,,6,,,,,,2019-12-04 13:58:00,,,,,,2019-12-04 21:00:00,,,,1254.931914893617,
585,open,,0,[],[],10.400000000023283,,,6,,,,,,2019-12-04 21:00:00,1256.3,,,,,2019-12-04 21:05:00,935.2,,,,
586,reheat,,0,[],[],50.5,,,6,,,,1.0,,2019-12-04 21:05:00,935.2,,,,,2019-12-04 21:16:00,,,,,
587,open,,0,[],[],3.5,,,6,,,,,,2019-12-04 21:17:00,1228.6,,,,,2019-12-04 21:20:00,907.6,,,,
588,reheat,,0,[],[],90.79999999998836,,,6,,,,0.0,,2019-12-04 21:20:00,907.6,,,,,2019-12-04 21:36:00,,,,,
589,open,,0,[],[],8.700000000011643,,,6,,,,,,2019-12-04 21:36:00,1238.7,,,,,2019-12-04 21:39:00,1040.5,,,,
590,reheat,,0,[],[],80.29999999998836,,,6,,,,0.0,,2019-12-04 21:39:00,1040.5,,,,,2019-12-04 21:53:00,,,,,
591,open,,0,[],[],7.0,,,6,,,,,,2019-12-04 21:53:00,1241.5,,,,,2019-12-04 21:57:00,1024.3,,,,
592,reheat,,0,[],[],103.20000000001164,,,6,,,,0.0,,2019-12-04 21:57:00,1024.3,,,,,2019-12-04 22:15:00,,,,,
593,hold,,0,[],[],15.699999999953434,,,6,,,,,,2019-12-04 22:15:00,,,,,,2019-12-04 22:18:00,,,,1256.4,
594,open,,0,[],[],5.300000000046566,,,6,,,,,,2019-12-04 22:18:00,1259.2,,,,,2019-12-04 22:21:00,969.1,,,,
595,reheat,,0,[],[],113.89999999996508,,,6,,,,1.0,,2019-12-04 22:21:00,969.1,,,,,2019-12-04 22:42:00,,,,,
596,hold,,0,[],[],45.5,,,6,,,,,,2019-12-04 22:42:00,,,,,,2019-12-04 22:51:00,,,,1255.4599999999996,
597,open,,0,[],[],10.5,,,6,,,,,,2019-12-04 22:51:00,1255.3,,,,,2019-12-04 22:55:00,963.3,,,,
598,reheat,,0,[],[],113.90000000002328,,,6,,,,1.0,,2019-12-04 22:55:00,963.3,,,,,2019-12-04 23:16:00,,,,,
599,hold,,0,[],[],632.7000000000116,,,6,,,,,,2019-12-04 23:16:00,,,,,,2019-12-05 01:52:00,,,,1254.7407643312101,
600,open,,0,[],[],12.199999999953434,,,6,,,,,,2019-12-05 01:52:00,1255.0,,,,,2019-12-05 02:00:00,745.0,,,,
601,reheat,,0,[],[],171.40000000002328,,,6,,,,1.0,,2019-12-05 02:00:00,745.0,,,,,2019-12-05 02:28:00,,,,,
602,heat,39.0,0,[],[],,4037.0,4037.0,6,1255.1,0,0.0,6.0,"['190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001_3', '190815-19028-001_1', '190815-19028-001_2', '190815-19028-001_4', '190815-19028-001_5', '190815-19028-001_6', '190815-19028-001_7']",2019-12-05 04:53:00,402.0,2019-12-05 04:53:00,402.0,2019-12-05 02:40:00,,2019-12-05 11:05:00,,,0.0,,
603,hold,,0,[],[],4224.200000000013,,,6,,,,,,2019-12-05 11:05:00,,,,,,2019-12-06 04:20:00,,,,1254.4253861003865,
604,open,,0,[],[],10.699999999953434,,,6,,,,,,2019-12-06 04:20:00,1256.5,,,,,2019-12-06 04:25:00,1034.8,,,,
605,reheat,,0,[],[],31.900000000023283,,,6,,,,0.0,,2019-12-06 04:25:00,1034.8,,,,,2019-12-06 04:32:00,,,,,
606,open,,0,[],[],7.099999999976717,,,6,,,,,,2019-12-06 04:33:00,1222.4,,,,,2019-12-06 04:36:00,1006.8,,,,
607,reheat,,0,[],[],58.79999999998836,,,6,,,,0.0,,2019-12-06 04:36:00,1006.8,,,,,2019-12-06 04:47:00,,,,,
608,open,,0,[],[],7.099999999976717,,,6,,,,,,2019-12-06 04:48:00,1232.4,,,,,2019-12-06 04:51:00,980.9,,,,
609,reheat,,0,[],[],42.79999999998836,,,6,,,,0.0,,2019-12-06 04:51:00,980.9,,,,,2019-12-06 04:59:00,,,,,
610,open,,0,[],[],3.5999999999767165,,,6,,,,,,2019-12-06 05:00:00,1197.8,,,,,2019-12-06 05:04:00,892.2,,,,
611,reheat,,0,[],[],41.0,,,6,,,,0.0,,2019-12-06 05:04:00,892.2,,,,,2019-12-06 05:10:00,,,,,
612,open,,0,[],[],5.400000000023283,,,6,,,,,,2019-12-06 05:11:00,1169.2,,,,,2019-12-06 05:15:00,851.4,,,,
613,reheat,,0,[],[],67.79999999998836,,,6,,,,0.0,,2019-12-06 05:15:00,851.4,,,,,2019-12-06 05:25:00,,,,,
614,open,,0,[],[],7.2000000000116415,,,6,,,,,,2019-12-06 05:25:00,1180.4,,,,,2019-12-06 05:29:00,901.3,,,,
615,reheat,,0,[],[],44.599999999976724,,,6,,,,0.0,,2019-12-06 05:29:00,901.3,,,,,2019-12-06 05:35:00,,,,,
616,hold,,0,[],[],7.2000000000116415,,,6,,,,,,2019-12-06 05:35:00,,,,,,2019-12-06 05:36:00,,,,1165.0,
617,open,,0,[],[],3.5999999999767165,,,6,,,,,,2019-12-06 05:36:00,1168.0,,,,,2019-12-06 05:40:00,812.1,,,,
618,reheat,,0,[],[],58.900000000023276,,,6,,,,0.0,,2019-12-06 05:40:00,812.1,,,,,2019-12-06 05:48:00,,,,,
619,open,,0,[],[],1.800000000046566,,,6,,,,,,2019-12-06 05:49:00,1166.4,,,,,2019-12-06 05:52:00,815.2,,,,
620,reheat,,0,[],[],71.39999999996508,,,6,,,,0.0,,2019-12-06 05:52:00,815.2,,,,,2019-12-06 06:01:00,,,,,
621,open,,0,[],[],1.7999999999883585,,,6,,,,,,2019-12-06 06:02:00,1165.8,,,,,2019-12-06 06:05:00,808.4,,,,
622,reheat,,0,[],[],214.09999999997672,,,6,,,,1.0,,2019-12-06 06:05:00,808.4,,,,,2019-12-06 06:35:00,,,,,
623,hold,,0,[],[],66.0,,,6,,,,,,2019-12-06 06:35:00,,,,,,2019-12-06 06:46:00,,,,1236.4,
624,open,,0,[],[],7.100000000034925,,,6,,,,,,2019-12-06 06:46:00,1243.9,,,,,2019-12-06 06:50:00,804.8,,,,
625,reheat,,0,[],[],110.39999999996508,,,6,,,,1.0,,2019-12-06 06:50:00,804.8,,,,,2019-12-06 07:07:00,,,,,
626,open,,0,[],"['190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001']",8.900000000023283,,,6,,,,,"['190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001', '190815-19028-001']",2019-12-06 07:08:00,1210.4,,,,,2019-12-06 07:12:00,842.5,,,,
627,reheat,,0,[],[],64.09999999997672,,,6,,,,0.0,,2019-12-06 07:12:00,842.5,,,,,2019-12-06 07:21:00,,,,,
628,heat,40.0,0,[],[],,1071.9000000000233,1071.9000000000233,6,1249.4,0,0.0,3.0,"['190815-19028-001', '190815-19028-001', '190815-19028-001', '191113-19157-004', '191113-19157-003']",2019-12-06 07:38:00,559.9,2019-12-06 07:37:00,548.5,2019-12-06 07:22:00,,2019-12-06 09:27:00,,,0.0,,
629,hold,,0,[],[],569.2999999999884,,,6,,,,,,2019-12-06 09:27:00,,,,,,2019-12-06 10:58:00,,,,1251.0304347826088,
630,open,,0,[],[],8.900000000023283,,,6,,,,,,2019-12-06 10:58:00,1255.2,,,,,2019-12-06 11:01:00,985.3,,,,
631,reheat,,0,[],[],271.69999999995343,,,6,,,,1.0,,2019-12-06 11:01:00,985.3,,,,,2019-12-06 11:45:00,,,,,
632,hold,,0,[],[],443.90000000002334,,,6,,,,,,2019-12-06 11:45:00,,,,,,2019-12-06 13:20:00,,,,1254.3083333333334,
633,open,,0,[],[],12.400000000023287,,,6,,,,,,2019-12-06 13:20:00,1253.3,,,,,2019-12-06 13:25:00,979.3,,,,
634,reheat,,0,[],[],171.59999999997672,,,6,,,,0.0,,2019-12-06 13:25:00,979.3,,,,,2019-12-06 13:56:00,,,,,
635,hold,,0,[],[],37.099999999976724,,,6,,,,,,2019-12-06 13:56:00,,,,,,2019-12-06 14:03:00,,,,1246.475,
636,open,,0,[],[],7.100000000034925,,,6,,,,,,2019-12-06 14:03:00,1251.0,,,,,2019-12-06 14:06:00,990.5,,,,
637,reheat,,0,[],[],8.899999999965074,,,6,,,,0.0,,2019-12-06 14:06:00,990.5,,,,,2019-12-06 14:08:00,,,,,
638,open,,0,[],[],5.300000000046566,,,6,,,,,,2019-12-06 14:09:00,1141.6,,,,,2019-12-06 14:13:00,854.0,,,,
639,reheat,,0,[],[],44.0,,,6,,,,1.0,,2019-12-06 14:13:00,854.0,,,,,2019-12-06 14:20:00,,,,,
640,open,,0,[],[],5.299999999988359,,,6,,,,,,2019-12-06 14:21:00,1164.2,,,,,2019-12-06 14:24:00,909.5,,,,
641,reheat,,0,[],[],400.2999999999884,,,6,,,,0.0,,2019-12-06 14:24:00,909.5,,,,,2019-12-06 15:30:00,,,,,
642,hold,,0,[],[],948.2999999999884,,,6,,,,,,2019-12-06 15:30:00,,,,,,2019-12-06 19:18:00,,,,1254.2056768558953,
643,open,,0,[],[],5.400000000023283,,,6,,,,,,2019-12-06 19:18:00,1256.0,,,,,2019-12-06 19:22:00,981.7,,,,
644,reheat,,0,[],[],152.7000000000116,,,6,,,,0.0,,2019-12-06 19:22:00,981.7,,,,,2019-12-06 19:53:00,,,,,
645,hold,,0,[],[],104.89999999996508,,,6,,,,,,2019-12-06 19:53:00,,,,,,2019-12-06 20:17:00,,,,1254.552,
646,open,,0,[],[],14.299999999988358,,,6,,,,,,2019-12-06 20:17:00,1255.8,,,,,2019-12-06 20:24:00,911.9,,,,
647,reheat,,0,[],[],103.20000000001164,,,6,,,,2.0,,2019-12-06 20:24:00,911.9,,,,,2019-12-06 20:43:00,,,,,
648,open,,0,[],[],12.5,,,6,,,,,,2019-12-06 20:43:00,1232.5,,,,,2019-12-06 20:47:00,951.5,,,,
649,reheat,,0,[],[],177.70000000001164,,,6,,,,1.0,,2019-12-06 20:47:00,951.5,,,,,2019-12-06 21:20:00,,,,,
650,hold,,0,[],[],28.5,,,6,,,,,,2019-12-06 21:20:00,,,,,,2019-12-06 21:26:00,,,,1253.3428571428572,
651,open,,0,[],[],12.400000000023287,,,6,,,,,,2019-12-06 21:26:00,1254.6,,,,,2019-12-06 21:32:00,807.0,,,,
652,reheat,,0,[],[],55.099999999976724,,,6,,,,1.0,,2019-12-06 21:32:00,807.0,,,,,2019-12-06 21:41:00,,,,,
653,open,,0,[],[],1.7999999999883585,,,6,,,,,,2019-12-06 21:42:00,1175.4,,,,,2019-12-06 21:46:00,768.9,,,,
654,reheat,,0,[],[],167.7000000000116,,,6,,,,1.0,,2019-12-06 21:46:00,768.9,,,,,2019-12-06 22:11:00,,,,,
655,heat,41.0,0,[],[],,7729.0,7729.0,6,1240.6,0,0.0,627.0,"['190905-19234-033', '190905-19234-033', '190905-19234-032', '190905-19234-032', '190905-19234-037', '190905-19234-037', '190905-19234-043', '190905-19234-043']",2019-12-07 07:30:00,248.8,2019-12-07 07:29:00,246.2,2019-12-06 22:14:00,,2019-12-08 21:57:00,,,0.0,,
656,hold,,0,[],[],4600.299999999987,,,6,,,,,,2019-12-08 21:57:00,,,,,,2019-12-09 13:25:00,,,,1252.7074273412268,
657,open,,0,[],[],10.299999999988357,,,6,,,,,,2019-12-09 13:25:00,1254.2,,,,,2019-12-09 13:30:00,1013.2,,,,
658,reheat,,0,[],[],63.900000000023276,,,6,,,,1.0,,2019-12-09 13:30:00,1013.2,,,,,2019-12-09 13:44:00,,,,,
659,open,,0,[],[],5.2000000000116415,,,6,,,,,,2019-12-09 13:45:00,1251.6,,,,,2019-12-09 13:48:00,1039.5,,,,
660,reheat,,0,[],[],60.400000000023276,,,6,,,,0.0,,2019-12-09 13:48:00,1039.5,,,,,2019-12-09 14:00:00,,,,,
661,hold,,0,[],[],5.199999999953434,,,6,,,,,,2019-12-09 14:00:00,,,,,,2019-12-09 14:01:00,,,,1240.4,
662,open,,0,[],[],8.600000000034925,,,6,,,,,,2019-12-09 14:01:00,1241.7,,,,,2019-12-09 14:05:00,979.1,,,,
663,reheat,,0,[],[],58.599999999976724,,,6,,,,0.0,,2019-12-09 14:05:00,979.1,,,,,2019-12-09 14:16:00,,,,,
664,heat,42.0,0,[],[],,178.79999999998836,178.79999999998836,6,1253.7,0,0.0,1.0,"['190905-19234-037', '190905-19234-043', '190905-19234-043', '190907-19151-015_1', '190907-19151-015_2', '190905-19234-037_1']",2019-12-09 14:22:00,987.5,2019-12-09 14:20:00,965.9,2019-12-09 14:17:00,,2019-12-09 14:52:00,,,0.0,,
665,hold,,0,[],[],868.8999999999651,,,6,,,,,,2019-12-09 14:52:00,,,,,,2019-12-09 18:31:00,,,,1254.0586363636364,
666,open,,0,[],[],10.5,,,6,,,,,,2019-12-09 18:31:00,1255.2,,,,,2019-12-09 18:36:00,933.5,,,,
667,reheat,,0,[],[],29.400000000023283,,,6,,,,1.0,,2019-12-09 18:36:00,933.5,,,,,2019-12-09 18:42:00,,,,,
668,open,,0,[],[],8.699999999953434,,,6,,,,,,2019-12-09 18:43:00,1161.8,,,,,2019-12-09 18:46:00,943.8,,,,
669,reheat,,0,[],[],221.09999999997672,,,6,,,,1.0,,2019-12-09 18:46:00,943.8,,,,,2019-12-09 19:20:00,,,,,
670,hold,,0,[],[],1508.3000000000463,,,6,,,,,,2019-12-09 19:20:00,,,,,,2019-12-10 01:42:00,,,,1254.3558746736294,
671,open,,0,[],['190907-19151-015'],10.5,,,6,,,,,"['190905-19234-037', '190905-19234-037', '190905-19234-043', '190905-19234-043', '190907-19151-015']",2019-12-10 01:42:00,1255.7,,,,,2019-12-10 01:46:00,968.8,,,,
672,reheat,,0,[],[],92.90000000002328,,,6,,,,1.0,,2019-12-10 01:46:00,968.8,,,,,2019-12-10 02:06:00,,,,,
673,hold,,0,[],[],29.900000000023283,,,6,,,,,,2019-12-10 02:06:00,,,,,,2019-12-10 02:13:00,,,,1255.3,
674,open,,0,[],['190907-19151-015'],17.5,,,6,,,,,"['190905-19234-037', '190905-19234-037', '190905-19234-043', '190905-19234-043']",2019-12-10 02:13:00,1255.1,,,,,2019-12-10 02:19:00,1010.2,,,,
