순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
179,프레스(P15000),2020-03-11,야간,가열로18호기,5,166400,38600,12,12,-,2020-03-11 15:38,2020-03-12 04:20,-,762,2678.5,16.1
180,프레스(P15000),2020-03-11,야간,가열로19호기,3,144500,67500,20,20,-,2020-03-11 08:47,2020-03-12 04:37,-,1190,4381.7,30.3
181,프레스(P15000),2020-03-11,주간,가열로20호기,6,173930,67500,15,0,-,2020-03-10 06:53,2020-03-11 08:32,-,1539,8420.5,48.4
182,프레스(P5000),2020-03-12,주간,가열로2호기,7,100480,19600,12,13,-,2020-03-11 21:27,2020-03-12 18:42,-,1275,4459,44.4
183,프레스(P5000),2020-03-12,주간,가열로3호기,9,108400,19600,12,13,-,2020-03-11 15:30,2020-03-12 14:05,-,1355,5704.4,52.6
184,프레스(P5000),2020-03-12,야간,가열로4호기,8,88800,11100,12,13,-,2020-03-12 02:19,2020-03-13 01:41,-,1402,4374.1,49.3
185,프레스(P5000),2020-03-12,야간,가열로5호기,7,100480,19600,12,13,-,2020-03-12 07:16,2020-03-13 06:09,-,1373,5653,56.3
186,링밀(R/M 9500),2020-03-12,주간,가열로7호기,6,67720,12810,4,10,-,2020-03-12 02:38,2020-03-12 02:28,-,-10,0,0
187,링밀(R/M 9500),2020-03-12,야간,가열로7호기,3,32290,11395,4,10,-,2020-03-12 02:38,2020-03-13 03:00,-,1462,2175.3,67.4
188,링밀(R/M 9500),2020-03-12,주간,가열로8호기,8,29760,3720,4,10,-,2020-03-11 01:07,2020-03-12 00:44,-,1417,3730.2,125.3
189,프레스(P8000),2020-03-12,야간,가열로8호기,20,80931,5471,7.5,7.5,-,2020-03-12 01:20,2020-03-12 23:39,-,1339,3625.9,44.8
190,링밀(R/M 9500),2020-03-12,주간,가열로9호기,10,22540,3070,4,10,-,2020-03-11 00:00,2020-03-13 00:00,-,2880,-,0
191,링밀(R/M 9500),2020-03-12,주간,가열로10호기,13,47690,5240,4,10,-,2020-03-11 00:00,2020-03-13 00:00,-,2880,-,0
192,링밀(R/M 9500),2020-03-12,야간,가열로10호기,36,136340,7090,4,10,-,2020-03-11 00:00,2020-03-13 00:00,-,2880,-,0
193,링밀(R/M 9500),2020-03-12,주간,가열로11호기,12,61980,8240,4,10,-,2020-03-11 00:00,2020-03-13 00:00,-,2880,-,0
194,링밀(R/M 9500),2020-03-12,야간,가열로11호기,14,65490,5980,4,10,-,2020-03-11 00:00,2020-03-13 00:00,-,2880,-,0
195,프레스(P15000),2020-03-12,야간,가열로13호기,1,67500,67500,8,8,-,2020-03-12 08:21,2020-03-13 07:08,-,1367,7664.5,113.5
196,프레스(P8000),2020-03-12,주간,가열로14호기,16,68800.4,5471,7.5,7.5,-,2020-03-11 19:27,2020-03-12 18:52,-,1405,3286.2,47.8
197,프레스(P8000),2020-03-12,야간,가열로15호기,20,65356.4,4131,7.5,7.5,-,2020-03-12 08:00,2020-03-13 06:31,-,1351,3676.4,56.3
198,프레스(P8000),2020-03-12,주간,가열로16호기,27,82833.7,6456,7.5,7.5,-,2020-03-10 13:07,2020-03-11 13:10,-,1443,3597.6,43.4
199,프레스(P15000),2020-03-12,야간,가열로17호기,4,141300,39100,20,20,-,2020-03-11 18:23,2020-03-13 02:45,-,1942,9496.5,67.2
200,프레스(P15000),2020-03-12,주간,가열로18호기,4,121550,38600,6,6,-,2020-03-12 04:20,2020-03-12 16:58,-,758,2863.6,23.6
201,프레스(P15000),2020-03-12,주간,가열로19호기,3,144500,67500,8,8,-,2020-03-12 04:37,2020-03-12 18:36,-,839,-838.5,-5.8
202,프레스(P5000),2020-03-13,주간,가열로1호기,1,9554,9554,12,12,-,2020-03-12 18:00,2020-03-13 17:59,-,1439,0,0
203,프레스(P5000),2020-03-13,주간,가열로2호기,8,59400,8250,12,13,-,2020-03-12 19:16,2020-03-13 19:23,-,1447,4700.8,79.1
204,프레스(P5000),2020-03-13,주간,가열로3호기,8,76432,9554,12,13,-,2020-03-12 18:00,2020-03-13 13:15,-,1155,4436.7,58
205,프레스(P5000),2020-03-13,야간,가열로4호기,12,95550,9470,12,13,-,2020-03-13 03:31,2020-03-14 04:08,-,1477,5905.6,61.8
206,프레스(P5000),2020-03-13,야간,가열로5호기,8,76432,9554,12,13,-,2020-03-13 06:21,2020-03-13 21:24,-,903,4000.9,52.3
207,프레스(P15000),2020-03-13,주간,가열로6호기,4,68430,39000,12,12,-,2020-03-12 13:50,2020-03-13 10:00,-,1210,3971.1,58
208,프레스(P15000),2020-03-13,야간,가열로6호기,3,29430,9810,12,12,-,2020-03-13 00:00,2020-03-13 23:31,-,1411,6329.6,215.1
209,링밀(R/M 9500),2020-03-13,주간,가열로7호기,12,36950,3180,4,10,-,2020-03-13 04:39,2020-03-13 23:08,-,1109,1593.8,43.1
210,프레스(P8000),2020-03-13,야간,가열로8호기,20,73826.9,3561,7.5,7.5,-,2020-03-12 23:56,2020-03-13 23:32,-,1416,3338.7,45.2
211,링밀(R/M 9500),2020-03-13,주간,가열로9호기,4,42745,11800,4,10,-,2020-03-12 00:00,2020-03-14 00:00,-,2880,-,0
212,링밀(R/M 9500),2020-03-13,주간,가열로11호기,9,35430,4470,4,10,-,2020-03-12 00:00,2020-03-14 00:00,-,2880,-,0
213,프레스(P15000),2020-03-13,주간,가열로13호기,0,67500,0,8,8,-,2020-03-13 07:21,2020-03-13 10:22,-,181,977.2,14.5
214,링밀(R/M 9500),2020-03-13,주간,가열로13호기,1,67500,67500,4,10,-,2020-03-12 00:00,2020-03-14 00:00,-,2880,-,0
215,프레스(P15000),2020-03-13,야간,가열로13호기,1,67500,67500,8,18,-,2020-03-13 10:36,2020-03-14 04:35,-,1079,3951.5,58.5
216,프레스(P8000),2020-03-13,주간,가열로14호기,21,60098.8,3423,7.5,7.5,-,2020-03-12 19:31,2020-03-13 18:34,-,1383,3236.7,53.9
217,프레스(P8000),2020-03-13,야간,가열로15호기,23,80219.7,4775,7.5,7.5,-,2020-03-13 07:25,2020-03-14 07:22,-,1437,4043,50.4
218,프레스(P8000),2020-03-13,주간,가열로16호기,24,77083.2,4775,7.5,7.5,-,2020-03-11 13:37,2020-03-12 13:53,-,1456,3982.9,51.7
219,프레스(P15000),2020-03-13,야간,가열로17호기,8,139260,38000,15,15,-,2020-03-13 03:19,2020-03-14 01:01,-,1302,7622.9,54.7
220,프레스(P15000),2020-03-13,주간,가열로18호기,7,168980,43600,18,18,-,2020-03-12 17:34,2020-03-13 17:05,-,1411,6936.9,41.1
221,프레스(P15000),2020-03-13,주간,가열로19호기,3,125200,43600,18,18,-,2020-03-12 18:41,2020-03-13 18:27,-,1426,4849.1,38.7
222,프레스(P15000),2020-03-13,야간,가열로20호기,5,178300,53100,18,18,-,2020-03-12 19:08,2020-03-14 05:23,-,2055,9754.3,54.7
223,프레스(P5000),2020-03-16,야간,가열로1호기,9,50130,5570,12,13,-,2020-03-14 07:00,2020-03-17 06:45,-,4305,8590.1,171.4
224,프레스(P5000),2020-03-16,야간,가열로3호기,9,69600,12120,12,13,-,2020-03-14 07:00,2020-03-17 01:42,-,4002,7599.4,109.2
225,프레스(P5000),2020-03-16,주간,가열로4호기,6,55070,12120,12,13,-,2020-03-15 07:00,2020-03-16 10:48,-,1668,5382.8,97.7
226,프레스(P5000),2020-03-16,주간,가열로5호기,10,83720,9580,12,13,-,2020-03-15 07:00,2020-03-16 16:37,-,2017,8686.9,103.8
227,프레스(P15000),2020-03-16,주간,가열로6호기,4,39400,10500,12,20,-,2020-03-14 06:24,2020-03-16 09:13,-,3049,6291.3,159.7
228,프레스(P15000),2020-03-16,야간,가열로6호기,4,39400,10500,6,6,-,2020-03-16 09:13,2020-03-17 01:04,-,951,4275.4,108.5
229,링밀(R/M 9500),2020-03-16,주간,가열로7호기,13,70030,9470,4,10,-,2020-03-15 06:33,2020-03-16 15:04,-,1951,2988.6,42.7
230,링밀(R/M 9500),2020-03-16,야간,가열로7호기,7,66535,9580,4,10,-,2020-03-16 15:06,2020-03-17 21:40,-,1834,2861.1,43
231,프레스(P8000),2020-03-16,주간,가열로8호기,20,74187,3971,7.5,7.5,-,2020-03-15 11:47,2020-03-16 11:23,-,1416,3677.8,49.6
232,링밀(R/M 9500),2020-03-16,야간,가열로8호기,12,65630,6560,4,10,-,2020-03-16 11:44,2020-03-17 04:07,-,983,1672.6,25.5
233,링밀(R/M 9500),2020-03-16,주간,가열로9호기,14,69350,8070,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
234,링밀(R/M 9500),2020-03-16,야간,가열로9호기,17,62320,4230,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
235,링밀(R/M 9500),2020-03-16,주간,가열로10호기,17,73530,7380,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
236,링밀(R/M 9500),2020-03-16,주간,가열로11호기,8,77690,9810,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
237,링밀(R/M 9500),2020-03-16,야간,가열로11호기,8,62970,9580,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
238,프레스(P15000),2020-03-16,야간,가열로13호기,1,67500,67500,12,12,-,2020-03-14 07:00,2020-03-17 07:28,-,4348,11318.8,167.7
239,링밀(R/M 9500),2020-03-16,야간,가열로13호기,1,67500,67500,4,10,-,2020-03-15 00:00,2020-03-17 00:00,-,2880,-,0
240,프레스(P8000),2020-03-16,야간,가열로14호기,15,79733,5255,7.5,7.5,-,2020-03-14 07:51,2020-03-17 06:31,-,4240,5297.3,66.4
241,프레스(P8000),2020-03-16,주간,가열로15호기,22,77610,5699,7.5,7.5,-,2020-03-14 09:00,2020-03-16 19:27,-,3507,5062.9,65.2
242,프레스(P8000),2020-03-16,야간,가열로16호기,22,72224,5699,7.5,7.5,-,2020-03-12 14:31,2020-03-17 01:03,-,6392,9235.2,127.9
243,프레스(P15000),2020-03-16,주간,가열로17호기,9,121375,26500,15,15,-,2020-03-14 07:00,2020-03-16 14:46,-,3346,10747.3,88.5
244,프레스(P15000),2020-03-16,주간,가열로18호기,2,66000,38000,15,15,-,2020-03-14 07:00,2020-03-16 16:32,-,3452,9395.9,142.4
245,프레스(P15000),2020-03-16,야간,가열로19호기,4,125100,36500,15,15,-,2020-03-14 07:00,2020-03-17 06:07,-,4267,10061.2,80.4
246,프레스(P15000),2020-03-16,주간,가열로20호기,2,100200,50100,15,20,-,2020-03-14 05:23,2020-03-16 16:08,-,3525,7027.4,70.1
247,프레스(P5000),2020-03-17,야간,가열로1호기,3,23630,13930,12,13,-,2020-03-17 06:50,2020-03-18 06:30,-,1420,2494.8,105.6
248,프레스(P5000),2020-03-17,야간,가열로3호기,7,103950,14850,12,13,-,2020-03-17 04:55,2020-03-18 01:02,-,1207,5101.5,49.1
249,프레스(P5000),2020-03-17,주간,가열로4호기,7,103950,14850,12,13,-,2020-03-16 12:58,2020-03-17 13:04,-,1446,4990.5,48
250,프레스(P5000),2020-03-17,주간,가열로5호기,5,39330,13930,12,13,-,2020-03-16 18:21,2020-03-17 18:35,-,1454,5682.7,144.5
251,프레스(P15000),2020-03-17,야간,가열로6호기,4,81975,25950,12,12,-,2020-03-17 01:10,2020-03-17 21:30,-,1220,7387.9,90.1
252,링밀(R/M 9500),2020-03-17,주간,가열로9호기,12,66870,6080,4,10,-,2020-03-16 00:00,2020-03-18 00:00,-,2880,-,0
253,링밀(R/M 9500),2020-03-17,주간,가열로10호기,18,57880,6030,4,10,-,2020-03-16 00:00,2020-03-18 00:00,-,2880,-,0
254,링밀(R/M 9500),2020-03-17,주간,가열로11호기,12,67110,5840,4,10,-,2020-03-16 00:00,2020-03-18 00:00,-,2880,-,0
255,프레스(P8000),2020-03-17,주간,가열로12호기,24,68989,4096,7.5,7.5,-,2020-03-16 09:10,2020-03-17 13:33,-,1703,5708.2,82.7
256,프레스(P8000),2020-03-17,야간,가열로14호기,22,80969,6456,7.5,7.5,-,2020-03-17 07:06,2020-03-18 07:10,-,1444,3796.8,46.9
257,프레스(P8000),2020-03-17,주간,가열로15호기,18,88320,6456,7.5,7.5,-,2020-03-16 19:46,2020-03-17 19:21,-,1415,4245.6,48.1
258,프레스(P8000),2020-03-17,야간,가열로16호기,26,89655,5840,7.5,7.5,-,2020-03-17 01:23,2020-03-18 01:24,-,1441,3868.6,43.1
259,프레스(P15000),2020-03-17,주간,가열로17호기,3,130300,62600,6,6,-,2020-03-16 14:53,2020-03-17 18:07,-,1634,6433.6,49.4
260,프레스(P15000),2020-03-17,주간,가열로18호기,3,167564,76964,12,12,-,2020-03-16 16:37,2020-03-17 13:50,-,1273,5814.7,34.7
261,프레스(P15000),2020-03-17,주간,가열로19호기,2,73000,36500,6,6,-,2020-03-17 06:07,2020-03-17 16:18,-,611,2066.6,28.3
262,프레스(P15000),2020-03-17,주간,가열로20호기,6,154110,48600,12,12,-,2020-03-16 16:19,2020-03-17 13:21,-,1262,6811.6,44.2
263,프레스(P15000),2020-03-17,야간,가열로20호기,4,126250,48600,20,20,-,2020-03-17 13:21,2020-03-18 01:02,-,701,1936.5,15.3
264,프레스(P5000),2020-03-18,야간,가열로2호기,7,94360,13480,12,13,-,2020-03-18 01:27,2020-03-19 02:33,-,1506,6772,71.8
265,프레스(P5000),2020-03-18,야간,가열로3호기,7,111200,22100,12,13,-,2020-03-18 01:15,2020-03-19 05:50,-,1715,6189.9,55.7
266,프레스(P5000),2020-03-18,주간,가열로4호기,7,117100,28000,12,13,-,2020-03-17 13:20,2020-03-18 14:14,-,1494,4534.9,38.7
267,프레스(P5000),2020-03-18,주간,가열로5호기,7,94360,13480,12,13,-,2020-03-17 18:54,2020-03-18 20:55,-,1561,5795.8,61.4
268,프레스(P15000),2020-03-18,야간,가열로6호기,6,74830,16950,12,12,-,2020-03-17 21:40,2020-03-19 01:52,-,1692,8169,109.2
269,링밀(R/M 9500),2020-03-18,주간,가열로7호기,10,18900,1980,4,10,-,2020-03-17 21:46,2020-03-19 02:21,-,1715,2386.1,126.2
270,링밀(R/M 9500),2020-03-18,주간,가열로9호기,15,83740,6880,4,10,-,2020-03-17 00:00,2020-03-19 00:00,-,2880,-,0
271,링밀(R/M 9500),2020-03-18,주간,가열로10호기,4,59135,15560,4,10,-,2020-03-17 00:00,2020-03-19 00:00,-,2880,-,0
272,프레스(P8000),2020-03-18,주간,가열로12호기,25,67005,4219,7.5,7.5,-,2020-03-17 14:02,2020-03-18 12:55,-,1373,4172.4,62.3
273,프레스(P15000),2020-03-18,주간,가열로13호기,2,139564,76964,28,28,-,2020-03-17 13:38,2020-03-18 15:50,-,1572,8217.7,58.9
274,프레스(P15000),2020-03-18,야간,가열로13호기,2,51900,25950,6,6,-,2020-03-18 19:03,2020-03-19 02:28,-,445,2325.7,44.8
275,프레스(P8000),2020-03-18,야간,가열로14호기,18,74730,4775,7.5,7.5,-,2020-03-18 07:36,2020-03-19 07:19,-,1423,3456.2,46.2
276,프레스(P8000),2020-03-18,주간,가열로15호기,22,82987,5255,7.5,7.5,-,2020-03-17 19:54,2020-03-18 19:04,-,1390,3986.6,48
277,프레스(P8000),2020-03-18,야간,가열로16호기,27,83463,4775,7.5,7.5,-,2020-03-18 01:39,2020-03-19 00:59,-,1400,4017.8,48.1
278,프레스(P15000),2020-03-18,주간,가열로17호기,5,146670,62600,24,24,-,2020-03-17 18:16,2020-03-18 13:55,-,1179,6309.6,43
279,프레스(P15000),2020-03-18,야간,가열로19호기,5,189847,81737,12,12,-,2020-03-17 21:00,2020-03-18 23:09,-,1569,7426.6,39.1
280,프레스(P15000),2020-03-18,야간,가열로20호기,4,185400,49600,12,12,-,2020-03-18 03:33,2020-03-19 05:58,-,1585,6873.3,37.1
281,프레스(P5000),2020-03-19,야간,가열로1호기,8,59690,9760,12,13,-,2020-03-19 03:33,2020-03-20 06:49,-,1636,4324.3,72.4
282,프레스(P5000),2020-03-19,야간,가열로2호기,7,102980,22100,12,13,-,2020-03-19 02:48,2020-03-20 02:15,-,1407,4811.4,46.7
283,프레스(P5000),2020-03-19,주간,가열로4호기,8,88800,11100,12,13,-,2020-03-18 14:19,2020-03-19 15:19,-,1500,4496.1,50.6
284,프레스(P5000),2020-03-19,주간,가열로5호기,8,115580,17350,12,13,-,2020-03-18 21:30,2020-03-19 19:39,-,1329,5779.5,50
285,프레스(P15000),2020-03-19,야간,가열로6호기,5,71620,21400,12,12,-,2020-03-19 01:58,2020-03-20 06:06,-,1688,8273.9,115.5
286,링밀(R/M 9500),2020-03-19,주간,가열로9호기,14,65820,5070,4,10,-,2020-03-18 00:00,2020-03-20 00:00,-,2880,-,0
287,링밀(R/M 9500),2020-03-19,주간,가열로10호기,4,50200,12550,4,10,-,2020-03-18 00:00,2020-03-20 00:00,-,2880,-,0
288,링밀(R/M 9500),2020-03-19,주간,가열로11호기,10,35400,3540,4,10,-,2020-03-18 00:00,2020-03-20 00:00,-,2880,-,0
289,프레스(P8000),2020-03-19,주간,가열로12호기,26,71121,6456,7.5,7.5,-,2020-03-18 13:19,2020-03-19 12:59,-,1420,3372.4,47.4
290,링밀(R/M 9500),2020-03-19,주간,가열로13호기,2,51900,25950,4,10,-,2020-03-18 02:28,2020-03-19 13:30,-,2102,8969.6,172.8
291,프레스(P8000),2020-03-19,야간,가열로14호기,22,83330,4844,7.5,7.5,-,2020-03-19 07:49,2020-03-20 07:06,-,1397,3643.2,43.7
292,프레스(P8000),2020-03-19,주간,가열로15호기,19,77321,5840,7.5,7.5,-,2020-03-18 19:26,2020-03-19 18:42,-,1396,3755.7,48.6
293,프레스(P8000),2020-03-19,야간,가열로16호기,22,64420,3655,7.5,7.5,-,2020-03-19 01:28,2020-03-20 00:59,-,1411,3564,55.3
294,프레스(P15000),2020-03-19,주간,가열로17호기,5,168364,76964,12,12,-,2020-03-18 14:07,2020-03-19 11:32,-,1285,6568,39
295,프레스(P15000),2020-03-19,주간,가열로18호기,5,151150,39500,12,12,-,2020-03-18 18:28,2020-03-19 18:25,-,1437,9324.5,61.7
296,프레스(P15000),2020-03-19,야간,가열로18호기,3,93700,39500,14,14,-,2020-03-19 18:33,2020-03-20 00:58,-,385,1601.2,17.1
297,프레스(P15000),2020-03-19,주간,가열로19호기,3,175437,81737,12,12,-,2020-03-18 23:09,2020-03-19 16:37,-,1048,3011.1,17.2
298,프레스(P15000),2020-03-19,야간,가열로20호기,3,77500,25950,12,12,-,2020-03-19 06:09,2020-03-19 16:43,-,634,3412.9,44
299,프레스(P5000),2020-03-20,야간,가열로1호기,3,29060,10530,12,13,-,2020-03-20 07:09,2020-03-21 05:34,-,1345,2794.6,96.2
300,프레스(P5000),2020-03-20,야간,가열로2호기,6,89100,14850,12,12,-,2020-03-20 05:00,2020-03-21 18:21,-,2241,-,0
301,프레스(P5000),2020-03-20,주간,가열로3호기,7,106450,17350,12,13,-,2020-03-19 08:33,2020-03-21 05:15,-,2682,10242.9,96.2
302,프레스(P5000),2020-03-20,주간,가열로4호기,8,76432,9554,12,13,-,2020-03-19 18:23,2020-03-20 13:32,-,1149,3811.3,49.9
303,프레스(P5000),2020-03-20,주간,가열로5호기,0,0,0,12,13,-,2020-03-19 22:55,2020-03-20 23:28,-,1473,5605,0
304,프레스(P5000),2020-03-20,야간,가열로5호기,8,88800,11100,12,13,-,2020-03-19 22:55,2020-03-21 00:00,-,1505,-,0
305,프레스(P15000),2020-03-20,야간,가열로6호기,6,91295,16085,12,12,-,2020-03-20 06:17,2020-03-20 22:59,-,1002,6630.4,72.6
306,링밀(R/M 9500),2020-03-20,야간,가열로7호기,15,46200,4820,4,10,-,2020-03-19 11:06,2020-03-21 06:41,-,2615,3827.7,82.9
307,링밀(R/M 9500),2020-03-20,주간,가열로9호기,4,50200,12550,4,10,-,2020-03-19 00:00,2020-03-21 00:00,-,2880,-,0
308,링밀(R/M 9500),2020-03-20,야간,가열로9호기,12,49900,5190,4,10,-,2020-03-19 00:00,2020-03-21 00:00,-,2880,-,0
309,링밀(R/M 9500),2020-03-20,주간,가열로10호기,6,43330,9760,4,10,-,2020-03-19 00:00,2020-03-21 00:00,-,2880,-,0
310,링밀(R/M 9500),2020-03-20,주간,가열로11호기,17,67520,5190,4,10,-,2020-03-19 00:00,2020-03-21 00:00,-,2880,-,0
311,프레스(P8000),2020-03-20,주간,가열로12호기,24,54501,4534,7.5,7.5,-,2020-03-19 13:15,2020-03-20 11:08,-,1313,2399.6,44
312,프레스(P15000),2020-03-20,야간,가열로13호기,3,169414,76964,12,12,-,2020-03-20 03:14,2020-03-20 23:55,-,1241,8357.2,49.3
313,프레스(P8000),2020-03-20,야간,가열로14호기,12,75203,5471,7.5,7.5,-,2020-03-20 07:38,2020-03-21 06:10,-,1352,3443.3,45.8
314,프레스(P8000),2020-03-20,주간,가열로15호기,23,74855,4844,7.5,7.5,-,2020-03-19 19:27,2020-03-20 18:41,-,1394,3806.8,50.9
315,프레스(P8000),2020-03-20,야간,가열로16호기,28,77716,4059,7.5,7.5,-,2020-03-20 01:27,2020-03-20 23:20,-,1313,3747.5,48.2
316,프레스(P15000),2020-03-20,주간,가열로17호기,3,129964,76964,8,8,-,2020-03-19 11:35,2020-03-20 16:52,-,1757,5438.1,41.8
317,프레스(P15000),2020-03-20,주간,가열로18호기,4,123350,39500,8,8,-,2020-03-20 01:25,2020-03-20 09:20,-,475,1.8,0
318,프레스(P15000),2020-03-20,주간,가열로19호기,5,150500,36500,15,15,-,2020-03-19 16:54,2020-03-20 18:14,-,1520,1593.8,10.6
319,프레스(P15000),2020-03-20,야간,가열로19호기,4,124900,36500,12,12,-,2020-03-20 18:14,2020-03-21 06:32,-,738,2650.2,21.2
320,프레스(P5000),2020-03-23,야간,가열로1호기,4,43730,13930,12,13,-,2020-03-21 07:30,2020-03-23 22:39,-,3789,4228.1,96.7
321,프레스(P5000),2020-03-23,주간,가열로3호기,7,49840,10530,12,13,-,2020-03-21 07:30,2020-03-23 18:18,-,3528,8473.6,170
322,프레스(P5000),2020-03-23,야간,가열로4호기,7,103950,14850,12,13,-,2020-03-21 07:30,2020-03-24 05:46,-,4216,8185.8,78.7
323,프레스(P5000),2020-03-23,주간,가열로5호기,8,76432,9554,12,13,-,2020-03-21 07:30,2020-03-23 17:11,-,3461,7604.4,99.5
324,프레스(P15000),2020-03-23,야간,가열로6호기,5,76020,20300,12,12,-,2020-03-21 06:46,2020-03-24 02:24,-,4058,11157.9,146.8
325,링밀(R/M 9500),2020-03-23,주간,가열로7호기,12,63600,6010,4,10,-,2020-03-22 09:25,2020-03-23 17:21,-,1916,2997.3,47.1
326,링밀(R/M 9500),2020-03-23,주간,가열로9호기,14,55310,4710,4,10,-,2020-03-22 00:00,2020-03-24 00:00,-,2880,-,0
327,링밀(R/M 9500),2020-03-23,주간,가열로10호기,4,59135,15560,4,10,-,2020-03-22 00:00,2020-03-24 00:00,-,2880,-,0
328,링밀(R/M 9500),2020-03-23,주간,가열로11호기,2,32170,16085,4,10,-,2020-03-22 00:00,2020-03-24 00:00,-,2880,-,0
329,프레스(P8000),2020-03-23,야간,가열로12호기,18,68800,4534,7.5,7.5,-,2020-03-22 18:48,2020-03-24 00:13,-,1765,4091.3,59.5
330,프레스(P15000),2020-03-23,주간,가열로13호기,2,51900,25950,8,8,-,2020-03-21 07:00,2020-03-23 15:04,-,3364,9636.2,185.7
331,프레스(P15000),2020-03-23,야간,가열로13호기,2,51900,25950,6,6,-,2020-03-23 15:04,2020-03-24 02:55,-,711,3477.6,67
332,프레스(P8000),2020-03-23,주간,가열로14호기,15,68253,5255,7.5,7.5,-,2020-03-21 07:00,2020-03-23 18:49,-,3589,4651.6,68.2
333,프레스(P8000),2020-03-23,야간,가열로15호기,23,62698,4534,7.5,7.5,-,2020-03-22 19:47,2020-03-24 06:41,-,2094,4839.8,77.2
334,프레스(P8000),2020-03-23,주간,가열로16호기,22,76996,3971,7.5,7.5,-,2020-03-22 08:35,2020-03-23 14:57,-,1822,5256.5,68.3
335,프레스(P15000),2020-03-23,주간,가열로17호기,3,143500,60500,15,15,-,2020-03-21 06:31,2020-03-23 15:32,-,3421,8640.9,60.2
336,프레스(P15000),2020-03-23,야간,가열로17호기,3,120750,41500,12,12,-,2020-03-23 15:32,2020-03-24 06:36,-,904,4476.8,37.1
337,프레스(P15000),2020-03-23,주간,가열로18호기,7,151150,39500,15,15,-,2020-03-21 06:31,2020-03-23 18:27,-,3596,12867.1,85.1
338,프레스(P15000),2020-03-23,주간,가열로19호기,3,169414,76964,24,24,-,2020-03-21 07:00,2020-03-23 19:04,-,3604,8286.7,48.9
339,프레스(P15000),2020-03-23,야간,가열로19호기,2,116464,76964,12,12,-,2020-03-23 19:04,2020-03-24 06:35,-,691,2054.1,17.6
340,프레스(P5000),2020-03-24,야간,가열로1호기,8,62880,8030,12,13,-,2020-03-24 02:37,2020-03-25 06:07,-,1650,4005.4,63.7
341,프레스(P5000),2020-03-24,주간,가열로2호기,8,122300,18350,12,13,-,2020-03-23 10:40,2020-03-24 14:19,-,1659,8375.7,68.5
342,프레스(P5000),2020-03-24,주간,가열로3호기,5,38170,13930,12,13,-,2020-03-23 18:30,2020-03-24 18:47,-,1457,5869.3,153.8
343,프레스(P5000),2020-03-24,야간,가열로4호기,7,94360,13480,12,13,-,2020-03-24 06:05,2020-03-24 23:11,-,1026,3404.5,36.1
344,프레스(P15000),2020-03-24,야간,가열로6호기,6,94540,16085,12,12,-,2020-03-24 02:33,2020-03-25 04:33,-,1560,9159.7,96.9
345,링밀(R/M 9500),2020-03-24,주간,가열로7호기,1,37750,37750,4,10,-,2020-03-23 20:36,2020-03-24 06:12,-,576,952.3,25.2
