,가열로명,가열시작일시,가열종료일시,단위가스사용량(사용량/중량),소요시간(분),소재개수,순번,시작온도,작업일자,종료온도,주/야간,중량(kg),총가스사용량,최대중량(kg),최대홀딩시간,최소홀딩시간,프레스명,DETECTED,STATUS
1070,가열로17호기,2020-05-18 18:12,2020-05-19 15:00,77.1,1248.0,6.0,1202.0,-,2020-05-19,-,주간,103940.0,8012,19800.0,12.0,12.0,프레스(P15000),FOUND,OK
1071,가열로17호기,2020-05-19 15:00,2020-05-20 14:53,85.2,1433.0,6.0,1227.0,-,2020-05-20,-,주간,118570.0,10106.7,24100.0,12.0,12.0,프레스(P15000),NOT FOUND,
1072,가열로17호기,2020-05-20 15:04,2020-05-21 15:54,81.5,1490.0,5.0,1249.0,-,2020-05-21,-,주간,118970.0,9692.7,38000.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1073,가열로17호기,2020-05-21 18:20,2020-05-22 06:00,60.0,700.0,4.0,1250.0,-,2020-05-21,-,야간,96400.0,5782.6,24100.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1074,가열로17호기,2020-05-22 06:00,2020-05-22 18:41,24.8,761.0,4.0,1266.0,-,2020-05-22,-,주간,102140.0,2528,26970.0,6.0,6.0,프레스(P15000),NOT FOUND,
1075,가열로17호기,2020-05-23 07:00,2020-05-25 13:48,81.3,3288.0,8.0,1290.0,-,2020-05-25,-,주간,162100.0,13171.1,25950.0,12.0,12.0,프레스(P15000),FOUND,OK
1076,가열로17호기,2020-05-25 13:48,2020-05-26 05:53,39.2,965.0,6.0,1291.0,-,2020-05-25,-,야간,129930.0,5088.1,25950.0,6.0,6.0,프레스(P15000),FOUND,OK
1077,가열로17호기,2020-05-26 10:43,2020-05-27 16:30,109.5,1787.0,7.0,1332.0,-,2020-05-27,-,주간,113300.0,12408.6,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
1078,가열로17호기,2020-05-27 16:49,2020-05-28 18:33,63.0,1544.0,6.0,1354.0,-,2020-05-28,-,주간,168685.0,10631,86615.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1079,가열로17호기,2020-05-28 18:39,2020-05-29 11:50,49.4,1031.0,2.0,1370.0,-,2020-05-29,-,주간,116755.0,5768.6,86615.0,12.0,12.0,프레스(P15000),FOUND,OK
1080,가열로17호기,2020-06-01 07:17,2020-06-03 18:34,92.6,3557.0,7.0,1425.0,-,2020-06-03,-,주간,139410.0,12911.2,27610.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1081,가열로17호기,2020-06-03 18:47,2020-06-04 18:13,110.5,1406.0,5.0,1445.0,-,2020-06-04,-,주간,42000.0,4642.1,11670.0,8.0,8.0,프레스(P15000),FOUND,OK
1082,가열로17호기,2020-06-04 21:47,2020-06-05 03:38,11.5,351.0,6.0,1446.0,-,2020-06-04,-,야간,149470.0,1716.3,36650.0,2.0,2.0,프레스(P15000),NOT FOUND,
1083,가열로17호기,2020-06-05 03:38,2020-06-06 04:11,52.2,1473.0,4.0,1468.0,-,2020-06-05,-,야간,112270.0,5858.3,36650.0,12.0,12.0,프레스(P15000),NOT FOUND,
1084,가열로17호기,2020-06-06 07:00,2020-06-08 16:50,60.6,3470.0,5.0,1478.0,-,2020-06-08,-,주간,133320.0,8084.1,41000.0,18.0,18.0,프레스(P15000),FOUND,OK
1085,가열로17호기,2020-06-08 16:50,2020-06-09 02:53,0.0,603.0,0.0,1479.0,-,2020-06-08,-,야간,0.0,2195,0.0,12.0,12.0,프레스(P15000),FOUND,NO MATERIAL
1086,가열로17호기,2020-06-09 02:53,2020-06-09 18:02,29.1,909.0,3.0,1490.0,-,2020-06-09,-,주간,100400.0,2920.8,56280.0,6.0,6.0,프레스(P15000),NOT FOUND,
1087,가열로17호기,2020-06-09 18:13,2020-06-10 18:26,44.6,1453.0,5.0,1508.0,-,2020-06-10,-,주간,128580.0,5728.5,30140.0,12.0,12.0,프레스(P15000),FOUND,OK
1088,가열로17호기,2020-06-10 18:37,2020-06-11 17:22,32.4,1365.0,6.0,1524.0,-,2020-06-11,-,주간,217210.0,7041.5,56280.0,12.0,12.0,프레스(P15000),FOUND,OK
1089,가열로17호기,2020-06-11 17:22,2020-06-12 03:17,9.6,595.0,5.0,1525.0,-,2020-06-11,-,야간,193110.0,1854.8,56280.0,15.0,15.0,프레스(P15000),NOT FOUND,
1090,가열로17호기,2020-06-12 03:31,2020-06-13 07:59,43.7,1708.0,4.0,1535.0,-,2020-06-12,-,야간,160760.0,7030.2,56280.0,12.0,12.0,프레스(P15000),FOUND,OK
1091,가열로17호기,2020-06-13 08:20,2020-06-15 18:32,89.0,3492.0,5.0,1551.0,-,2020-06-15,-,주간,97400.0,8668.5,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
1092,가열로17호기,2020-06-15 21:16,2020-06-16 02:46,22.0,330.0,2.0,1552.0,-,2020-06-15,-,야간,87130.0,1915,56280.0,6.0,3.0,프레스(P15000),FOUND,OK
1093,가열로17호기,2020-06-16 14:03,2020-06-18 03:10,61.2,2227.0,7.0,1594.0,-,2020-06-17,-,야간,186810.0,11441.3,35500.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1094,가열로17호기,2020-06-18 03:10,2020-06-18 18:19,26.9,909.0,4.0,1614.0,-,2020-06-18,-,주간,97840.0,2631,27600.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1095,가열로17호기,2020-06-18 18:28,2020-06-19 13:04,35.7,1116.0,4.0,1629.0,-,2020-06-19,-,주간,111840.0,3997.8,30140.0,12.0,12.0,프레스(P15000),FOUND,OK
1096,가열로17호기,2020-06-20 06:10,2020-06-22 19:02,69.0,3652.0,8.0,1640.0,-,2020-06-22,-,주간,173780.0,11984.7,56280.0,15.0,15.0,프레스(P15000),FOUND,OK
1097,가열로17호기,2020-06-22 19:11,2020-06-23 18:00,38.9,1369.0,5.0,1651.0,-,2020-06-23,-,주간,141000.0,5489.1,40100.0,18.0,18.0,프레스(P15000),FOUND,OK
1098,가열로17호기,2020-06-23 18:00,2020-06-24 04:42,21.6,642.0,3.0,1652.0,-,2020-06-23,-,야간,97700.0,2115.2,38600.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1099,가열로17호기,2020-06-24 21:50,2020-06-25 22:03,46.3,1453.0,4.0,1687.0,-,2020-06-25,-,야간,184190.0,8528.7,66600.0,18.0,18.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1100,가열로17호기,2020-06-26 01:17,2020-06-27 05:35,54.4,1698.0,8.0,1701.0,-,2020-06-26,-,야간,146725.0,7983.4,28000.0,12.0,12.0,프레스(P15000),FOUND,OK
1101,가열로17호기,2020-06-27 07:00,2020-06-29 18:18,53.9,3558.0,7.0,1721.0,-,2020-06-29,-,주간,128070.0,6902.5,28000.0,15.0,15.0,프레스(P15000),FOUND,OK
1102,가열로17호기,2020-06-29 18:18,2020-06-30 06:27,44.6,729.0,5.0,1722.0,-,2020-06-29,-,야간,70270.0,3134.6,20700.0,12.0,12.0,프레스(P15000),FOUND,OK
1103,가열로17호기,2020-06-30 07:01,2020-07-01 05:07,60.2,1326.0,7.0,1742.0,-,2020-06-30,-,야간,127340.0,7659.6,25450.0,10.0,10.0,프레스(P15000),FOUND,OK
1104,가열로17호기,2020-07-01 05:10,2020-07-02 05:54,39.9,1484.0,4.0,1761.0,-,2020-07-01,-,야간,150850.0,6016.2,54750.0,18.0,18.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1105,가열로17호기,2020-07-02 05:55,2020-07-02 13:23,16.0,448.0,3.0,1780.0,-,2020-07-02,-,주간,96100.0,1540.5,35500.0,18.0,18.0,프레스(P15000),FOUND,OK
1106,가열로17호기,2020-07-02 13:27,2020-07-03 13:04,19.5,1417.0,3.0,1796.0,-,2020-07-03,-,주간,96100.0,1870.8,35500.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1107,가열로17호기,2020-07-04 06:35,2020-07-06 18:00,64.1,3565.0,7.0,1816.0,-,2020-07-06,-,주간,174180.0,11164.1,44435.0,15.0,15.0,프레스(P15000),NOT FOUND,
1108,가열로17호기,2020-07-06 18:00,2020-07-07 16:05,56.2,1325.0,8.0,1834.0,-,2020-07-07,-,주간,122095.0,6867.2,30350.0,12.0,12.0,프레스(P15000),NOT FOUND,
1109,가열로17호기,2020-07-07 16:14,2020-07-08 18:40,32.4,1586.0,4.0,1857.0,-,2020-07-08,-,주간,75270.0,2440.4,26000.0,12.0,12.0,프레스(P15000),FOUND,OK
1110,가열로17호기,2020-07-08 21:00,2020-07-10 05:55,44.1,1975.0,4.0,1879.0,-,2020-07-09,-,야간,172085.0,7593.7,67600.0,18.0,18.0,프레스(P15000),FOUND,OK
1111,가열로17호기,2020-07-10 06:10,2020-07-11 05:55,55.4,1425.0,7.0,1902.0,-,2020-07-10,-,야간,134775.0,7469.7,44435.0,12.0,12.0,프레스(P15000),FOUND,OK
1112,가열로17호기,2020-07-11 07:00,2020-07-13 18:12,82.4,3552.0,6.0,1917.0,-,2020-07-13,-,주간,99355.0,8184.2,30140.0,15.0,15.0,프레스(P15000),FOUND,OK
1113,가열로17호기,2020-07-13 18:23,2020-07-14 16:31,40.3,1328.0,5.0,1932.0,-,2020-07-14,-,주간,123370.0,4975.6,66600.0,18.0,18.0,프레스(P15000),FOUND,OK
1114,가열로17호기,2020-07-14 16:49,2020-07-15 00:00,26.2,431.0,6.0,1946.0,-,2020-07-15,-,주간,154770.0,4061.1,78000.0,12.0,12.0,프레스(P15000),FOUND,OK
1115,가열로18호기,2020-02-29 07:00,2020-03-02 16:57,93.9,3477.0,8.0,24.0,-,2020-03-02,-,주간,116940.0,10975.9,26500.0,0.0,15.0,프레스(P15000),NOT FOUND,
1116,가열로18호기,2020-03-02 17:06,2020-03-03 14:04,45.3,1258.0,6.0,45.0,-,2020-03-03,-,주간,125030.0,5667.1,61600.0,0.0,12.0,프레스(P15000),FOUND,OK
1117,가열로18호기,2020-03-03 14:04,2020-03-04 15:29,49.2,1525.0,3.0,66.0,-,2020-03-04,-,주간,108600.0,5346,61600.0,0.0,26.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1118,가열로18호기,2020-03-04 15:42,2020-03-05 15:34,63.2,1432.0,8.0,86.0,-,2020-03-05,-,주간,127750.0,8078.3,32200.0,12.0,12.0,프레스(P15000),FOUND,OK
1119,가열로18호기,2020-03-05 16:00,2020-03-06 16:27,96.2,1467.0,5.0,110.0,-,2020-03-06,-,주간,77985.0,7502.9,22000.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1120,가열로18호기,2020-03-06 16:27,2020-03-06 22:44,26.0,377.0,3.0,111.0,-,2020-03-06,-,야간,69000.0,1793.2,23500.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1121,가열로18호기,2020-03-09 11:07,2020-03-10 02:48,137.0,941.0,3.0,131.0,-,2020-03-09,-,야간,50600.0,6933.7,32200.0,12.0,12.0,프레스(P15000),FOUND,OK
1122,가열로18호기,2020-03-10 02:48,2020-03-10 17:59,90.8,911.0,3.0,154.0,-,2020-03-10,-,주간,50600.0,4592,32200.0,0.0,8.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1123,가열로18호기,2020-03-10 18:17,2020-03-11 15:38,32.8,1281.0,6.0,178.0,-,2020-03-11,-,주간,189400.0,6204.4,38600.0,20.0,20.0,프레스(P15000),FOUND,OK
1124,가열로18호기,2020-03-11 15:38,2020-03-12 04:20,16.1,762.0,5.0,179.0,-,2020-03-11,-,야간,166400.0,2678.5,38600.0,12.0,12.0,프레스(P15000),FOUND,OK
1125,가열로18호기,2020-03-12 04:20,2020-03-12 16:58,23.6,758.0,4.0,200.0,-,2020-03-12,-,주간,121550.0,2863.6,38600.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1126,가열로18호기,2020-03-12 17:34,2020-03-13 17:05,41.1,1411.0,7.0,220.0,-,2020-03-13,-,주간,168980.0,6936.9,43600.0,18.0,18.0,프레스(P15000),FOUND,OK
1127,가열로18호기,2020-03-14 07:00,2020-03-16 16:32,142.4,3452.0,2.0,244.0,-,2020-03-16,-,주간,66000.0,9395.9,38000.0,15.0,15.0,프레스(P15000),FOUND,OK
1128,가열로18호기,2020-03-16 16:37,2020-03-17 13:50,34.7,1273.0,3.0,260.0,-,2020-03-17,-,주간,167564.0,5814.7,76964.0,12.0,12.0,프레스(P15000),FOUND,OK
1129,가열로18호기,2020-03-18 18:28,2020-03-19 18:25,61.7,1437.0,5.0,295.0,-,2020-03-19,-,주간,151150.0,9324.5,39500.0,12.0,12.0,프레스(P15000),FOUND,OK
1130,가열로18호기,2020-03-19 18:33,2020-03-20 00:58,17.1,385.0,3.0,296.0,-,2020-03-19,-,야간,93700.0,1601.2,39500.0,14.0,14.0,프레스(P15000),FOUND,OK
1131,가열로18호기,2020-03-20 01:25,2020-03-20 09:20,0.0,475.0,4.0,317.0,-,2020-03-20,-,주간,123350.0,1.8,39500.0,8.0,8.0,프레스(P15000),NOT FOUND,
1132,가열로18호기,2020-03-21 06:31,2020-03-23 18:27,85.1,3596.0,7.0,337.0,-,2020-03-23,-,주간,151150.0,12867.1,39500.0,15.0,15.0,프레스(P15000),FOUND,OK
1133,가열로18호기,2020-03-23 18:43,2020-03-24 16:00,18.9,1277.0,6.0,355.0,-,2020-03-24,-,주간,142070.0,2682.5,60500.0,12.0,12.0,프레스(P15000),FOUND,OK
1134,가열로18호기,2020-03-24 16:00,2020-03-25 13:19,37.8,1279.0,8.0,376.0,-,2020-03-25,-,주간,181830.0,6864.7,55100.0,12.0,12.0,프레스(P15000),NOT FOUND,
1135,가열로18호기,2020-03-25 13:19,2020-03-26 04:29,17.4,910.0,4.0,377.0,-,2020-03-25,-,야간,174200.0,3032.1,55100.0,24.0,24.0,프레스(P15000),FOUND,OK
1136,가열로18호기,2020-03-26 04:29,2020-03-26 18:30,19.4,841.0,4.0,393.0,-,2020-03-26,-,주간,146200.0,2836.6,41100.0,12.0,12.0,프레스(P15000),FOUND,OK
1137,가열로18호기,2020-03-26 18:41,2020-03-27 14:59,39.8,1218.0,5.0,413.0,-,2020-03-27,-,주간,122715.0,4884,41100.0,22.0,22.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1138,가열로18호기,2020-04-07 08:21,2020-04-13 07:00,0.0,8559.0,8.0,662.0,-,2020-04-13,-,주간,36000.0,-,4500.0,12.0,12.0,프레스(P15000),NOT FOUND,
1139,가열로18호기,2020-04-13 07:00,2020-04-14 14:57,0.0,1917.0,5.0,684.0,-,2020-04-14,-,주간,97620.0,-,36200.0,15.0,15.0,프레스(P15000),NOT FOUND,
1140,가열로18호기,2020-04-14 15:02,2020-04-15 15:28,69.3,1466.0,4.0,704.0,-,2020-04-15,-,주간,72060.0,4995.1,22930.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1141,가열로18호기,2020-04-15 15:28,2020-04-16 01:36,27.1,608.0,4.0,705.0,-,2020-04-15,-,야간,72260.0,1959.8,22930.0,8.0,8.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1142,가열로18호기,2020-04-16 02:24,2020-04-17 01:29,42.0,1385.0,5.0,724.0,-,2020-04-16,-,야간,133400.0,5607.4,26850.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1143,가열로18호기,2020-04-17 01:29,2020-04-17 15:13,17.4,824.0,5.0,739.0,-,2020-04-17,-,주간,140750.0,2453.9,33350.0,8.0,8.0,프레스(P15000),FOUND,OK
1144,가열로18호기,2020-04-18 07:00,2020-04-20 19:53,84.9,3653.0,7.0,764.0,-,2020-04-20,-,주간,96810.0,8219.1,17330.0,12.0,12.0,프레스(P15000),FOUND,OK
1145,가열로18호기,2020-04-20 19:53,2020-04-21 01:53,12.1,360.0,7.0,765.0,-,2020-04-20,-,야간,96810.0,1169.1,17330.0,12.0,12.0,프레스(P15000),NOT FOUND,
1146,가열로18호기,2020-04-23 04:13,2020-04-23 09:06,9.3,293.0,3.0,820.0,-,2020-04-23,-,주간,100400.0,935.4,40600.0,20.0,20.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1147,가열로18호기,2020-04-23 19:14,2020-04-25 03:55,58.2,1961.0,5.0,847.0,-,2020-04-24,-,야간,94500.0,5497.1,20600.0,12.0,12.0,프레스(P15000),FOUND,OK
1148,가열로18호기,2020-04-25 03:55,2020-04-25 13:10,24.7,555.0,3.0,870.0,-,2020-04-25,-,주간,61800.0,1525.3,20600.0,4.0,4.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1149,가열로18호기,2020-04-25 13:10,2020-04-26 02:47,35.5,817.0,3.0,871.0,-,2020-04-25,-,야간,61800.0,2191.4,20600.0,4.0,4.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1150,가열로18호기,2020-04-26 07:00,2020-04-27 18:24,86.3,2124.0,6.0,897.0,-,2020-04-27,-,주간,89800.0,7754,16300.0,12.0,12.0,프레스(P15000),FOUND,OK
1151,가열로18호기,2020-04-27 18:24,2020-04-28 01:21,23.2,417.0,4.0,898.0,-,2020-04-27,-,야간,57200.0,1328.4,14300.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1152,가열로18호기,2020-04-28 01:27,2020-04-29 01:52,52.9,1465.0,4.0,923.0,-,2020-04-28,-,야간,98030.0,5189.4,61600.0,12.0,12.0,프레스(P15000),FOUND,OK
1153,가열로18호기,2020-04-29 02:07,2020-04-30 05:53,51.7,1666.0,5.0,948.0,-,2020-04-29,-,야간,111200.0,5748.4,61600.0,24.0,24.0,프레스(P15000),FOUND,OK
1154,가열로18호기,2020-04-30 06:07,2020-05-01 05:47,67.0,1420.0,6.0,971.0,-,2020-04-30,-,야간,76720.0,5142.1,16300.0,12.0,12.0,프레스(P15000),FOUND,OK
1155,가열로18호기,2020-05-04 08:37,2020-05-07 02:00,134.4,3923.0,4.0,985.0,-,2020-05-06,-,야간,72260.0,9714.2,22930.0,12.0,12.0,프레스(P15000),FOUND,OK
1156,가열로18호기,2020-05-07 02:39,2020-05-07 22:00,61.2,1161.0,8.0,1006.0,-,2020-05-07,-,야간,107355.0,6568.6,18000.0,12.0,12.0,프레스(P15000),FOUND,OK
1157,가열로18호기,2020-05-07 22:00,2020-05-08 15:20,43.4,1040.0,5.0,1028.0,-,2020-05-08,-,주간,66555.0,2887.4,18000.0,12.0,12.0,프레스(P15000),FOUND,OK
1158,가열로18호기,2020-05-08 15:32,2020-05-09 16:00,63.8,1468.0,5.0,1047.0,-,2020-05-09,-,주간,106780.0,6812.2,25950.0,12.0,12.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1159,가열로18호기,2020-05-09 16:00,2020-05-09 21:44,14.9,344.0,3.0,1048.0,-,2020-05-09,-,야간,77650.0,1154.2,25950.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1160,가열로18호기,2020-05-10 07:00,2020-05-11 18:03,82.5,2103.0,6.0,1072.0,-,2020-05-11,-,주간,88260.0,7280.2,22930.0,15.0,15.0,프레스(P15000),FOUND,OK
1161,가열로18호기,2020-05-11 18:31,2020-05-12 18:29,61.0,1438.0,9.0,1087.0,-,2020-05-12,-,주간,122010.0,7440.7,18000.0,12.0,12.0,프레스(P15000),FOUND,OK
1162,가열로18호기,2020-05-12 20:34,2020-05-14 03:09,44.4,1835.0,3.0,1110.0,-,2020-05-13,-,야간,125300.0,5561.7,55100.0,20.0,20.0,프레스(P15000),FOUND,OK
1163,가열로18호기,2020-05-14 03:38,2020-05-15 05:42,47.1,1564.0,7.0,1132.0,-,2020-05-14,-,야간,146645.0,6908.8,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
1164,가열로18호기,2020-05-15 06:04,2020-05-16 05:57,60.0,1433.0,7.0,1156.0,-,2020-05-15,-,야간,117480.0,7054.3,37000.0,12.0,12.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1165,가열로18호기,2020-05-16 06:05,2020-05-18 18:49,79.7,3644.0,2.0,1181.0,-,2020-05-18,-,주간,97700.0,7787.4,60700.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1166,가열로18호기,2020-05-18 18:55,2020-05-19 19:30,64.6,1475.0,3.0,1203.0,-,2020-05-19,-,주간,71860.0,4645.5,26000.0,12.0,12.0,프레스(P15000),FOUND,OK
1167,가열로18호기,2020-05-19 19:30,2020-05-20 18:01,39.0,1351.0,6.0,1228.0,-,2020-05-20,-,주간,140570.0,5483.2,35500.0,18.0,18.0,프레스(P15000),NOT FOUND,
1168,가열로18호기,2020-05-20 19:00,2020-05-22 03:00,46.3,1920.0,6.0,1251.0,-,2020-05-21,-,야간,155600.0,7211.8,36600.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1169,가열로18호기,2020-05-22 03:00,2020-05-22 16:30,14.1,810.0,4.0,1267.0,-,2020-05-22,-,주간,82400.0,1160.8,20600.0,4.0,4.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1170,가열로18호기,2020-05-22 16:30,2020-05-22 21:58,42.3,328.0,1.0,1268.0,-,2020-05-22,-,야간,20600.0,871.8,20600.0,4.0,4.0,프레스(P15000),FOUND,OK
1171,가열로18호기,2020-05-23 06:05,2020-05-25 18:20,88.3,3615.0,8.0,1292.0,-,2020-05-25,-,주간,105015.0,9271.7,15550.0,12.0,12.0,프레스(P15000),FOUND,OK
1172,가열로18호기,2020-05-25 18:20,2020-05-26 02:30,25.4,490.0,6.0,1293.0,-,2020-05-25,-,야간,79725.0,2027.9,15550.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1173,가열로18호기,2020-05-26 06:12,2020-05-27 06:19,48.7,1447.0,8.0,1313.0,-,2020-05-26,-,야간,146060.0,7113.6,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
1174,가열로18호기,2020-05-27 06:22,2020-05-28 03:52,34.6,1290.0,3.0,1333.0,-,2020-05-27,-,야간,129300.0,4474.4,66600.0,18.0,18.0,프레스(P15000),FOUND,OK
1175,가열로18호기,2020-05-28 03:52,2020-05-28 18:01,14.2,849.0,4.0,1355.0,-,2020-05-28,-,주간,158270.0,2243.5,66600.0,20.0,20.0,프레스(P15000),FOUND,OK
1176,가열로18호기,2020-05-28 19:50,2020-05-29 15:32,50.3,1182.0,2.0,1371.0,-,2020-05-29,-,주간,76880.0,3866.5,56280.0,12.0,12.0,프레스(P15000),FOUND,OK
1177,가열로18호기,2020-05-29 15:32,2020-05-30 06:09,30.9,877.0,2.0,1372.0,-,2020-05-29,-,야간,86420.0,2669.8,56280.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1178,가열로18호기,2020-05-30 07:00,2020-06-01 18:36,82.3,3576.0,3.0,1386.0,-,2020-06-01,-,주간,78340.0,6449,30140.0,12.0,12.0,프레스(P15000),FOUND,OK
1179,가열로18호기,2020-06-01 18:38,2020-06-03 04:50,52.7,2052.0,5.0,1408.0,-,2020-06-02,-,야간,138050.0,7270.5,35500.0,20.0,20.0,프레스(P15000),FOUND,OK
1180,가열로18호기,2020-06-03 05:44,2020-06-04 01:30,26.6,1186.0,4.0,1426.0,-,2020-06-03,-,야간,158900.0,4219.6,55100.0,8.0,8.0,프레스(P15000),FOUND,OK
1181,가열로18호기,2020-06-04 01:30,2020-06-04 14:07,14.2,757.0,3.0,1447.0,-,2020-06-04,-,주간,157800.0,2243.3,55100.0,24.0,24.0,프레스(P15000),FOUND,OK
1182,가열로18호기,2020-06-04 14:07,2020-06-05 07:43,25.4,1056.0,5.0,1448.0,-,2020-06-04,-,야간,123700.0,3137.1,55100.0,12.0,12.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
1183,가열로18호기,2020-06-05 07:57,2020-06-06 04:11,48.6,1214.0,5.0,1469.0,-,2020-06-05,-,야간,106320.0,5169.3,25950.0,12.0,12.0,프레스(P15000),FOUND,OK
1184,가열로18호기,2020-06-06 07:00,2020-06-08 15:00,79.7,3360.0,6.0,1480.0,-,2020-06-08,-,주간,97800.0,7797.4,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
1185,가열로18호기,2020-06-08 15:00,2020-06-09 01:56,25.1,656.0,3.0,1481.0,-,2020-06-08,-,야간,107340.0,2696,38600.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1186,가열로18호기,2020-06-09 01:56,2020-06-09 15:07,22.9,791.0,2.0,1491.0,-,2020-06-09,-,주간,77200.0,1767.3,38600.0,18.0,18.0,프레스(P15000),FOUND,OK
1187,가열로18호기,2020-06-09 16:52,2020-06-10 16:23,70.7,1411.0,3.0,1509.0,-,2020-06-10,-,주간,79550.0,5623.7,31500.0,12.0,12.0,프레스(P15000),FOUND,OK
1188,가열로18호기,2020-06-10 16:27,2020-06-10 22:26,9.8,359.0,3.0,1510.0,-,2020-06-10,-,야간,91780.0,902,31500.0,6.0,6.0,프레스(P15000),FOUND,OK
1189,가열로18호기,2020-06-10 22:29,2020-06-11 18:51,39.0,1222.0,3.0,1526.0,-,2020-06-11,-,주간,91780.0,3583.7,31500.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1190,가열로18호기,2020-06-11 18:51,2020-06-12 18:01,62.9,1390.0,3.0,1536.0,-,2020-06-12,-,주간,56610.0,3559.9,31500.0,10.0,10.0,프레스(P15000),NOT FOUND,
1191,가열로18호기,2020-06-13 07:00,2020-06-15 16:11,96.6,3431.0,4.0,1553.0,-,2020-06-15,-,주간,84270.0,8143.7,26000.0,15.0,15.0,프레스(P15000),FOUND,OK
1192,가열로18호기,2020-06-15 17:51,2020-06-16 18:21,37.8,1470.0,7.0,1574.0,-,2020-06-16,-,주간,185300.0,7002.8,66600.0,20.0,20.0,프레스(P15000),FOUND,OK
1193,가열로18호기,2020-06-16 18:21,2020-06-17 05:53,23.9,692.0,5.0,1575.0,-,2020-06-16,-,야간,80100.0,1915.7,31500.0,10.0,10.0,프레스(P15000),FOUND,OK
1194,가열로18호기,2020-06-17 06:03,2020-06-18 03:24,29.2,1281.0,4.0,1595.0,-,2020-06-17,-,야간,182440.0,5332.6,66600.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1195,가열로18호기,2020-06-18 03:27,2020-06-18 23:35,16.7,1208.0,3.0,1615.0,-,2020-06-18,-,야간,152300.0,2537.4,66600.0,20.0,20.0,프레스(P15000),FOUND,OK
1196,가열로18호기,2020-06-22 11:15,2020-06-23 14:24,32.5,1629.0,3.0,1653.0,-,2020-06-23,-,주간,175300.0,5695.7,70100.0,20.0,20.0,프레스(P15000),FOUND,OK
1197,가열로18호기,2020-06-23 14:24,2020-06-24 01:35,15.4,671.0,2.0,1654.0,-,2020-06-23,-,야간,108700.0,1673.6,70100.0,20.0,20.0,프레스(P15000),FOUND,OK
1198,가열로18호기,2020-06-24 03:55,2020-06-25 04:54,33.3,1499.0,4.0,1667.0,-,2020-06-24,-,야간,181200.0,6039.5,55100.0,18.0,18.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
1199,가열로18호기,2020-06-25 04:54,2020-06-25 18:26,22.4,812.0,2.0,1688.0,-,2020-06-25,-,주간,110200.0,2465,55100.0,20.0,20.0,프레스(P15000),FOUND,OK
