순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
691,P8,2020-03-16,주간,"200212-19042-004
시편",001,"15,08",가열로15호기,4131.00 X 3651.00 X 150.00,TWS355,"1357*450*475
30/30/35(시)",SLAB,CARBON,0,4534,1,83.84
692,P8,2020-03-16,주간,200212-19042-004,"002,003,004,005","15,08",가열로15호기,4131.00 X 3651.00 X 150.00,TWS355,"1337*450*465
30/30/25",SLAB,CARBON,0,4534,4,83.84
693,P8,2020-03-16,주간,200130-15007-062,"001,002","15,08",가열로15호기,2148.00 X 1790.00 X 370.00,TW F304L,"1252*450*490
30/30/30","톱절단
Φ800 R/B",SUS 304,0,4101,2,75.84
694,P8,2020-03-16,야간,200211-19240-006,001,"16,14",가열로16호기,4294.70 X 3904.70 X 120.00,S355NL,"1208*450*430
30/30/25",Φ600 R/B,CARBON,0,3299,1,128.5
695,P8,2020-03-16,야간,200211-19240-009,001,"16,14",가열로16호기,4294.70 X 3904.70 X 120.00,S355NL,"1208*450*430
30/30/25",Φ600 R/B,CARBON,0,3299,1,128.5
696,P8,2020-03-16,야간,"200211-19240-012
시편",001,"16,14",가열로16호기,4300.00 X 3910.00 X 123.00,S355NL,"1225*450*450
30/30/34(시)",Φ600 R/B,CARBON,0,3371,1,131.3
697,P8,2020-03-16,야간,200211-19240-015,001,"16,14",가열로16호기,4300.00 X 3910.00 X 123.00,S355NL,"1207*450*440
30/30/25",Φ600 R/B,CARBON,0,3371,1,131.3
698,P8,2020-03-16,야간,200211-19240-018,001,"16,14",가열로16호기,4300.00 X 3560.00 X 122.00,S355NL,"1494*450*455
30/30/25",Φ800 R/B,CARBON,0,5699,1,221.98
699,P8,2020-03-16,야간,"200212-19042-002
시편",001,"16,14",가열로16호기,3372.50 X 3042.50 X 110.00,S355NL,"1079*450*380
25/25/37(시)",Φ600 R/B,CARBON,0,2104,1,81.95
700,P8,2020-03-16,야간,200212-19042-002,"002,003,004,005,006,007,008,009,010","16,14",가열로16호기,3372.50 X 3042.50 X 110.00,S355NL,"1070*450*370
25/25/30",Φ600 R/B,CARBON,0,2104,9,81.95
701,P8,2020-03-16,야간,200212-19042-003,"006,007,008,009,010","16,14",가열로16호기,3712.00 X 3232.00 X 150.00,TWS355,"1320*450*420
25/25/25",SLAB,CARBON,0,3971,5,154.67
702,P8,2020-03-16,야간,200212-19042-004,"006,007,008,009,010","16,14",가열로14호기,4131.00 X 3651.00 X 150.00,TWS355,"1337*450*465
30/30/25",SLAB,CARBON,0,4534,5,56.67
703,P8,2020-03-16,야간,"200212-19042-005
시편",001,"16,14",가열로14호기,4433.50 X 3943.50 X 160.00,S355NL,"1444*450*475
30/30/34(시)",Φ800 R/B,CARBON,0,5255,1,65.68
704,P8,2020-03-16,야간,200212-19042-005,"002,003,004,005,006,007,008,009,010","16,14",가열로14호기,4433.50 X 3943.50 X 160.00,S355NL,"1428*450*465
30/30/25",Φ800 R/B,CARBON,0,5255,9,65.68
705,P8,2020-03-16,야간,200130-15007-062,"003,004","16,14",가열로16호기,2148.00 X 1790.00 X 370.00,TW F304L,"1252*450*490
30/30/30","톱절단
Φ800 R/B",SUS 304,0,4101,2,159.73
706,P15,2020-03-16,주간,191020-15200-004,1,"20,18,17,06",가열로20호기,"5793.00 X 5531.30 X 444.10
",SA350LF3,"2,3차작업  COG",20호기,ALLOY,1,50100,1,70.13
707,P15,2020-03-16,주간,191020-15200-005,1,"20,18,17,06",가열로20호기,"5793.00 X 5531.30 X 444.10
",SA350LF3,"2,3차작업  COG",20호기,ALLOY,1,50100,1,70.13
708,P15,2020-03-16,주간,"200212-15045-017
C/ROD",1,"20,18,17,06",가열로18호기,"1474.00 X 0.00 X 3726.00
",S30Mn,"400T  1,2차작업  3/13 투입
4460SQ X 400T X 1600  통째로 투입",18호기,CARBON,1,28000,1,120.79
709,P15,2020-03-16,주간,"191227-17035-002
R/TRUNK",1,"20,18,17,06",가열로18호기,"1400.00 X 815.00 X 5501.00
",TWS355,"2,3차작업  시방서참고",18호기,CARBON,1,38000,1,163.93
710,P15,2020-03-16,주간,200221-19234-010,"1,2,3,4,5","20,18,17,06",가열로17호기,"5000.00 X 4400.00 X 201.00
",S355NL,"1000 R/BLOOM  3/13 투입
단조입회건",17호기,CARBON,5,9475,5,62.21
711,P15,2020-03-16,주간,"200121-15017-001
R/TRUNK","1,2","20,18,17,06",가열로17호기,"1190.00 X 716.00 X 5265.00
",SF490VM1,"코깅바 사용 투입완료 시방서참고
1차작업",17호기,CARBON,2,26500,2,173.99
712,P15,2020-03-16,주간,200130-15007-061,"1,2","20,18,17,06",가열로17호기,"2148.00 X 0.00 X 282.00
",F304L,"가우징후 투입  4,5차작업(마무리)
3/13 투입",17호기,SUS 304,2,10500,2,68.94
713,P15,2020-03-16,주간,200130-15007-061,"3,4","20,18,17,06",가열로6호기,"2148.00 X 0.00 X 282.00
",F304L,"300T  1,2차작업  3/13 투입",6호기,SUS 304,2,10500,2,170.21
714,P15,2020-03-16,주간,200130-15007-066,"3,4","20,18,17,06",가열로6호기,"1779.00 X 0.00 X 380.00
",F304L,"300T  1,2차작업  3/13 투입",6호기,SUS 304,2,9200,2,149.14
715,P15,2020-03-16,야간,200130-15007-066,"3,4","06,13,19",가열로6호기,"1779.00 X 0.00 X 380.00
",F304L,"3,4차작업 작업후 밖으로 이동",6호기,SUS 304,2,9200,2,101.35
716,P15,2020-03-16,야간,200130-15007-061,"3,4","06,13,19",가열로6호기,"2148.00 X 0.00 X 282.00
",F304L,"3,4차작업 작업후 밖으로 이동",6호기,SUS 304,2,10500,2,115.67
717,P15,2020-03-16,야간,"200121-15017-001
R/TRUNK",2,"06,13,19",가열로19호기,"1190.00 X 716.00 X 5265.00
",SF490VM1,"2,3차작업  시방서참고  자리 비워 둘것",19호기,CARBON,1,26500,1,68.15
718,P15,2020-03-16,야간,200213-19151-007,"1,2","06,13,19",가열로19호기,"2031.00 X 1614.00 X 2404.00
",F22,"코깅바 사용  1차작업  3/13 투입
70/70/150",19호기,ALLOY,2,36500,2,93.86
719,P15,2020-03-16,야간,"190909-19581-004
R/STOCK",1,"06,13,19",가열로19호기,"595.00 X 0.00 X 7652.00
",SF490VM3,3/13 투입 절단반(냉괴) 시방서 참고,19호기,CARBON,1,25600,1,65.83
720,P15,2020-03-16,야간,200121-19151-001,2,"06,13,19",가열로13호기,"6623.00 X 6077.80 X 705.00
",A350LF2,링밀작업,13호기,CARBON,1,67500,1,167.69
721,P5,2020-03-17,주간,200204-19180-612,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
722,P5,2020-03-17,주간,200204-19180-613,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
723,P5,2020-03-17,주간,200204-19180-614,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
724,P5,2020-03-17,주간,200204-19180-615,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
725,P5,2020-03-17,주간,200204-19180-616,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
726,P5,2020-03-17,주간,200204-19180-617,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
727,P5,2020-03-17,주간,200204-19180-618,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,48.01
728,P5,2020-03-17,주간,191205-19151-015,004,"04,05",가열로5호기,"1332.27 X 929.40 X 1002.49
",TW 350LF2,"65/65/70 S/N:004 긴급재제작(내경겹침)
1192*500*1115","400T
히트확인",CARBON,1,8530,1,156.68
729,P5,2020-03-17,주간,"191125-19581-002
1/2차작업",001,"04,05",가열로5호기,"980.00 X 725.00 X 2520.00
",TW S360,"S/N:001 시방서참고 R/TRUNK
650 T/BAR사용","R/BLOOM
Φ1000",CARBON,1,13930,1,255.88
730,P5,2020-03-17,주간,"200225-94594-001
REV.2","001,002","04,05",가열로5호기,"1088.00 X 350.00 X 518.00
",TW S17MoS,"35/150/35 S/N:001-002
1123 X 200 X 553","열처리예열
300T",,2,4420,2,81.19
731,P5,2020-03-17,주간,"200204-19411-028
REV.2",005,"04,05",가열로5호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:005 재제작
1528*500*590","400T
SLAB",CARBON,1,8030,1,147.5
732,P5,2020-03-17,야간,200204-19180-619,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
733,P5,2020-03-17,야간,200204-19180-620,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
734,P5,2020-03-17,야간,200204-19180-621,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
735,P5,2020-03-17,야간,200204-19180-622,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
736,P5,2020-03-17,야간,200204-19180-623,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
737,P5,2020-03-17,야간,200204-19180-624,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
738,P5,2020-03-17,야간,200204-19180-625,001,"01,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,49.08
739,P5,2020-03-17,야간,200214-19235-001,001,"01,03",가열로1호기,"205.00SQ X 300.00SQ X 700.00T
",TW 350LF2,"S/N:001-006 동시작업 시방서참고
1차,2차작업","지정300T
SB72628",CARBON,6,4500,1,60.32
740,P5,2020-03-17,야간,200214-19235-002,001,"01,03",가열로1호기,"205.00SQ X 300.00SQ X 700.00T
",TW 350LF2,"7EA 동시작업  시방서참고
1차,2차작업","지정300T
SB72628",CARBON,6,5200,1,69.7
741,P5,2020-03-17,야간,"191125-19581-002
2/2차작업 REV.2",001,"01,03",가열로1호기,"980.00 X 725.00 X 2520.00
",TW S360,"S/N:001 시방서참고 R/TRUNK
650 T/BAR사용  두번작업할것","3/17 P5주
1차작업분",CARBON,1,13930,1,186.72
742,P8,2020-03-17,주간,"200305-19226-006
시편",001,"12,15",가열로12호기,3669.00 X 3315.00 X 110.00,S355NL,"1115*450*410
25/25/37(시)",Φ600 R/B,CARBON,0,2435,1,70.09
743,P8,2020-03-17,주간,200305-19226-006,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020","12,15",가열로12호기,3669.00 X 3315.00 X 110.00,S355NL,"1098*450*400
25/25/30",Φ600 R/B,CARBON,0,2435,19,70.09
744,P8,2020-03-17,주간,"200305-19226-002
시편",001,"12,15",가열로12호기,3950.00 X 3350.00 X 120.00,TWS355,"1332*450*445
25/25/27(시)",SLAB,CARBON,0,4096,1,117.9
745,P8,2020-03-17,주간,200305-19226-002,"005,006,007,008,009,010,011,012","12,15",가열로15호기,3950.00 X 3350.00 X 120.00,TWS355,"1311*450*440
25/25/20",SLAB,CARBON,0,4096,11,40.13
746,P8,2020-03-17,주간,200305-19226-002,"002,003,004","12,15",가열로12호기,3950.00 X 3350.00 X 120.00,TWS355,"1311*450*440
25/25/20",SLAB,CARBON,0,4096,11,117.9
747,P8,2020-03-17,주간,200305-19226-003,001,"12,15",가열로15호기,3691.00 X 3141.00 X 215.00,S355NL,"1503*450*460
20/20/20",Φ800 R/B,CARBON,0,5840,1,57.21
748,P8,2020-03-17,주간,"200204-19411-038
REV.1 추가","001,002,003,004","12,15",가열로15호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,63.25
749,P8,2020-03-17,주간,200211-19240-014,"001,002,003","12,15",가열로15호기,4300.00 X 3910.00 X 123.00,S355NL,"1207*450*440
30/30/25",Φ600 R/B,CARBON,0,3371,3,33.03
750,P8,2020-03-17,주간,200130-15007-067,"001,002","12,15",가열로15호기,1799.00 X 1341.00 X 390.00,TW F304L,"1288*450*490
35/35/35","톱절단
Φ800 R/B",SUS 304,0,4388,2,42.99
751,P8,2020-03-17,야간,"200307-19168-002
시편",001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,S355NL,"1053*450*350
25/25/37(시)",Φ600 R/B,CARBON,0,1817,1,23.15
752,P8,2020-03-17,야간,200307-19168-002,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,S355NL,"1039*450*345
25/25/30",Φ600 R/B,CARBON,0,1817,11,23.15
753,P8,2020-03-17,야간,200305-19226-006,"021,022,023","16,14",가열로16호기,3669.00 X 3315.00 X 110.00,S355NL,"1098*450*400
25/25/30",Φ600 R/B,CARBON,0,2435,3,30.47
754,P8,2020-03-17,야간,"200305-19226-001
시편",001,"16,14",가열로14호기,3980.00 X 3320.00 X 130.00,S355NL,"1398*450*465
25/25/27(시)",Φ800 R/B,CARBON,0,4793,1,61.07
755,P8,2020-03-17,야간,200305-19226-001,"002,003,004,005,006,007,008","16,14",가열로16호기,3980.00 X 3320.00 X 130.00,S355NL,"1377*450*460
25/25/20",Φ800 R/B,CARBON,0,4793,12,59.98
756,P8,2020-03-17,야간,200305-19226-001,"009,010,011,012,013","16,14",가열로14호기,3980.00 X 3320.00 X 130.00,S355NL,"1377*450*460
25/25/20",Φ800 R/B,CARBON,0,4793,12,61.07
757,P8,2020-03-17,야간,"200204-19411-039
REV.1 추가","001,002,003,004","16,14",가열로14호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,82.26
758,P8,2020-03-17,야간,200305-19226-003,"004,005,006","16,14",가열로16호기,3691.00 X 3141.00 X 215.00,S355NL,"1503*450*460
20/20/20",Φ800 R/B,CARBON,0,5840,3,73.08
759,P8,2020-03-17,야간,"200305-19226-007
시편",001,"16,14",가열로16호기,3364.00 X 3068.00 X 95.00,S355NL,"1020*450*360
25/25/37(시)",Φ600 R/B,CARBON,0,1715,1,21.46
760,P8,2020-03-17,야간,200305-19226-007,"002,003,004,005,006,007,008,009,010","16,14",가열로16호기,3364.00 X 3068.00 X 95.00,S355NL,"1005*450*355
25/25/30",Φ600 R/B,CARBON,0,1715,9,21.46
761,P8,2020-03-17,야간,200303-99903-004,001,"16,14",가열로16호기,3258.00 X 3038.00 X 263.00,S355NL,"1152*450*440
25/25/25",Φ600 R/B,CARBON,0,3018,1,37.77
762,P8,2020-03-17,야간,200303-99903-005,001,"16,14",가열로16호기,3258.00 X 3038.00 X 263.00,S355NL,"1152*450*440
25/25/25",Φ600 R/B,CARBON,0,3018,1,37.77
763,P8,2020-03-17,야간,200303-99903-006,001,"16,14",가열로16호기,3258.00 X 3038.00 X 263.00,S355NL,"1152*450*440
25/25/25",Φ600 R/B,CARBON,0,3018,1,37.77
764,P15,2020-03-17,주간,190515-15111-004,2,"20,19,18,17",가열로18호기,"920.00 X 0.00 X 15345.00
",S45C,"3/17 02~04시 입고 예정(열괴)
3/18 주간 작업분  자리 비워 둘 것",,CARBON,1,62600,1,38.89
765,P15,2020-03-17,주간,200213-19151-006,1,"20,19,18,17",가열로18호기,"2222.00 X 0.00 X 1983.00
",F22,"3/17 02~04시 입고 예정(열괴)
3/18 주간 작업분  자리 비워 둘 것",,ALLOY,1,76964,1,47.82
766,P15,2020-03-17,주간,"200212-15045-017
C/ROD",1,"20,19,18,17",가열로18호기,"1474.00 X 0.00 X 3726.00
",S30H,3차작업  시방서 참고  단조 입회 예정,,CARBON,1,28000,1,17.4
767,P15,2020-03-17,주간,200213-19151-002,1,"20,19,18,17",가열로17호기,"1771.00 X 0.00 X 1909.00
",F22,"코깅바 사용  시방서 참고
반punch(750 x 900)",,ALLOY,1,41200,1,46.84
768,P15,2020-03-17,주간,"200121-15017-001
R/TRUNK",1,"20,19,18,17",가열로17호기,"1190.00 X 716.00 X 5265.00
",SF490VM1,"2,3차작업  시방서참고  자리 비워 둘것",,CARBON,1,26500,1,30.13
769,P15,2020-03-17,주간,200205-19576-006,1,"20,19,18,17",가열로20호기,"6000.00 X 5364.00 X 229.00
",TW355,"700T  단조비 충분히 줄 것
3/16 주간투입",,CARBON,1,13930,1,23.97
770,P15,2020-03-17,주간,200205-19576-007,1,"20,19,18,17",가열로20호기,"6000.00 X 5364.00 X 229.00
",TW355,"700T  단조비 충분히 줄 것
3/16 주간투입",,CARBON,1,13930,1,23.97
771,P15,2020-03-17,주간,200213-19151-007,"1,2","20,19,18,17",가열로19호기,"2031.00 X 1614.00 X 2404.00
",F22,"2,3차작업(마무리)  ",,ALLOY,2,36500,2,28.31
772,P15,2020-03-17,주간,190515-15111-004,1,"20,19,18,17",가열로17호기,"920.00 X 0.00 X 15345.00
",S45C,"3/17 01~02시 입고예정(열괴)
3/18 주간작업분  자리 비워 둘 것",,CARBON,1,62600,1,71.16
773,P15,2020-03-17,주간,190626-19503-024,1,"20,19,18,17",가열로20호기,"1416.00 X 0.00 X 11586.00
",S45C,"3/17 01~02시 입고예정(열괴)
시방서 참고 3/17 야간작업분 
자리 비워 둘 것",,CARBON,1,48600,1,83.63
774,P15,2020-03-17,주간,190626-19503-024,2,"20,19,18,17",가열로20호기,"1416.00 X 0.00 X 11586.00
",S45C,,,CARBON,1,48600,1,83.63
775,P15,2020-03-17,주간,190905-19234-081,"1,2","20,19,18,17",가열로20호기,"6000.00 X 5362.00 X 241.00
 ",S355Mn,"700T  단조비 충분히 줄 것
3/16 주간투입  3/17 야간작업분",,CARBON,2,14525,2,25
776,P15,2020-03-17,야간,190626-19503-024,1,"20,06",가열로20호기,"1416.00 X 0.00 X 11586.00
",S45C,"3/17 01~02시 입고예정(열괴)
시방서 참고 마지막 작업 요청",,CARBON,1,48600,1,23.62
777,P15,2020-03-17,야간,190626-19503-024,2,"20,06",가열로20호기,"1416.00 X 0.00 X 11586.00
",S45C,"3/17 01~02시 입고예정(열괴)
시방서 참고 마지막 작업 요청",,CARBON,1,48600,1,23.62
778,P15,2020-03-17,야간,190905-19234-084,"1,2","20,06",가열로6호기,"6522.00 X 5342.00 X 201.00
",S355Mn,700T  1차작업,6호기,CARBON,2,25950,2,114.12
779,P15,2020-03-17,야간,190905-19234-080,1,"20,06",가열로6호기,"6000.00 X 5362.00 X 241.00
 ",S355Mn,700T  단조비 충분히 줄 것,6호기,CARBON,1,15550,1,68.38
780,P15,2020-03-17,야간,190905-19234-080,2,"20,06",가열로6호기,"6000.00 X 5362.00 X 241.00
 ",S355Mn,700T  단조비 충분히 줄 것,6호기,CARBON,1,14525,1,63.88
781,P15,2020-03-17,야간,190905-19234-081,"1,2","20,06",가열로20호기,"6000.00 X 5362.00 X 241.00
 ",S355Mn,"700T  단조비 충분히 줄 것
투입완료",,CARBON,2,14525,2,7.06
782,P5,2020-03-18,주간,200212-15045-017,001,"04,05",가열로4호기,"1474.00 X 0.00 X 3726.00
",TW S30Mn,S/N:001 시방서참고 CONROD,"3/17 P15주
2차작업분",CARBON,1,28000,1,64.82
783,P5,2020-03-18,주간,200204-19180-626,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
784,P5,2020-03-18,주간,200204-19180-627,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
785,P5,2020-03-18,주간,200204-19180-628,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
786,P5,2020-03-18,주간,200204-19180-629,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
787,P5,2020-03-18,주간,200204-19180-630,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
788,P5,2020-03-18,주간,200204-19180-631,001,"04,05",가열로4호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,34.38
789,P5,2020-03-18,주간,200204-19180-612,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
790,P5,2020-03-18,주간,200204-19180-613,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
791,P5,2020-03-18,주간,200204-19180-614,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
792,P5,2020-03-18,주간,200204-19180-615,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
793,P5,2020-03-18,주간,200204-19180-616,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
794,P5,2020-03-18,주간,200204-19180-617,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
795,P5,2020-03-18,주간,200204-19180-618,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5주
COGBAR",ALLOY,1,13480,1,61.42
796,P5,2020-03-18,야간,200204-19180-632,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
797,P5,2020-03-18,야간,200204-19180-633,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
798,P5,2020-03-18,야간,200204-19180-634,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
799,P5,2020-03-18,야간,200204-19180-635,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
800,P5,2020-03-18,야간,200204-19180-636,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
801,P5,2020-03-18,야간,200204-19180-637,001,"02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT COGGING
(NEW TYPE) (중량절감 INGOT사용건)","INGOT
열괴",ALLOY,1,14850,1,52.04
802,P5,2020-03-18,야간,200204-19180-619,001,"02,03",가열로2호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","3/17 P5야
COGBAR",ALLOY,1,13480,1,71.77
