,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
102,4023,P5,2020-03-30,야간,200131-15200-006,001,"01,02",가열로1호기,"2120.00 X 0.00 X 247.00
",TW F6A,"60/45 S/N:001
2180 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,9130,1,127.34,2020-03-28 09:06
103,4022,P5,2020-03-30,야간,200131-15200-005,001,"01,02",가열로1호기,"2120.00 X 0.00 X 247.00
",TW F6A,"60/45 S/N:001
2180 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,9130,1,127.34,2020-03-28 09:06
104,4025,P5,2020-03-30,야간,200131-15200-016,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,143.66,2020-03-28 09:06
105,4024,P5,2020-03-30,야간,200131-15200-015,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,143.66,2020-03-28 09:06
106,4090,P5,2020-03-31,야간,200212-19157-001,001,"01,02",가열로1호기,"982.50 X 508.00 X 2105.00
",TW F22,"70/78/150 S/N:001  430 T/BAR사용
1352*450*1300  펀치작업","열처리예열
1000 R/B",ALLOY,1,14100,1,68.97,2020-03-31 06:55
107,4088,P5,2020-03-31,야간,200224-19151-013,001,"01,02",가열로1호기,"1810.00 X 1078.00 X 745.00
",TW F22,"35/60/50 S/N:001
1557*500*870  단조비확보.  T많이쌓을것","열처리예열
1000 R/B",ALLOY,1,12350,1,60.41,2020-03-31 06:55
108,4089,P5,2020-03-31,야간,200224-19151-024,"001,002","01,02",가열로1호기,"1830.00 X 1130.00 X 768.00
",TW F22,"35/60/50 S/N:001-002
1543*500*900  단조비 확보. T많이쌓을것","열처리예열
1000 R/B",ALLOY,2,12520,2,61.24,2020-03-31 06:55
109,4091,P5,2020-03-31,야간,200224-19151-009,001,"01,02",가열로1호기,"1385.00 X 703.00 X 602.00
",TW F22,"50/60/60 S/N:001
1329*450*700  노즐타입. 각 살릴것","열처리예열
1000 R/B",ALLOY,1,7150,1,34.98,2020-03-31 06:55
110,4156,P5,2020-04-01,야간,200131-15200-015,001,"01,02,05",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  2차작업","가우징후
재투입",SUS,1,10300,1,116.69,2020-04-01 08:56
111,4155,P5,2020-04-01,야간,200131-15200-005,001,"01,02,05",가열로1호기,"2120.00 X 0.00 X 247.00
",TW F6A,"60/45 S/N:001
2180 X 292  2차작업","가우징후
재투입",SUS,1,9130,1,103.43,2020-04-01 08:56
112,4396,P5,2020-04-06,주간,200131-15200-011,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,118.52,2020-04-05 07:20
113,4398,P5,2020-04-06,주간,200131-15200-013,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,118.52,2020-04-05 07:20
114,4399,P5,2020-04-06,주간,200131-15200-014,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,118.52,2020-04-05 07:20
115,4397,P5,2020-04-06,주간,200131-15200-012,001,"01,02",가열로1호기,"2252.00 X 0.00 X 247.00
",TW F6A,"65/45 S/N:001
2317 X 292  1차,2차작업 (크랙시 가우징)","톱절단
COGBAR",SUS,1,10300,1,118.52,2020-04-05 07:20
116,4674,P5,2020-04-10,야간,200312-99914-017,"001,002,003,004,005,006","01,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-006
1432*450*450","300T
SLAB",CARBON,6,5430,6,87.59,2020-04-09 21:37
117,4675,P5,2020-04-10,야간,200312-99914-018,"001,002,003,004,005,006","01,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-006
1432*450*450","300T
SLAB",CARBON,6,5430,6,87.59,2020-04-09 21:37
118,4722,P5,2020-04-13,주간,200205-19922-002,,"01,05",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:004
1847.05 X 273.6   1차작업 후 가우징","톱절단
300T",SUS 304,1,6050,1,142.78,2020-04-11 14:00
119,4723,P5,2020-04-13,주간,200327-15036-007,001,"01,05",가열로1호기,"1955.00SQ X 990.00SQ X 270.00T
",TW 350LF2,"130/50/40 S/N:001
2085SQ X 1040SQ X 310T","300T
히트확인",CARBON,1,5920,1,139.72,2020-04-11 14:00
120,4724,P5,2020-04-13,주간,200327-15036-008,001,"01,05",가열로1호기,"2080.00SQ X 990.00SQ X 350.00T
",TW 350LF2,"130/60/50 S/N:001
2210SQ X 1050SQ X 400T","400T
히트확인",CARBON,1,8150,1,192.35,2020-04-11 14:00
121,4719,P5,2020-04-13,주간,200320-19313-001,001,"01,05",가열로1호기,"1460.50 X 967.89 X 973.73
",TW 694F70 M3,"40/40/40 S/N:001
1259*500*1065","4/10 P5주
COGBAR",CARBON,1,9290,1,219.25,2020-04-11 14:00
122,4721,P5,2020-04-13,주간,200217-15226-052,002,"01,05",가열로1호기,"1811.00 X 0.00 X 190.00
",TW F304L,"45/45 S/N:002
1856 X 235   긴급건 (1차,2차작업)","톱절단
300T",SUS 304,1,5250,1,123.9,2020-04-11 14:00
123,4804,P5,2020-04-14,야간,200205-19922-002,004,"01,02",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:004
1847.05 X 273.6 ","가우징후
재투입",SUS 304,1,6050,1,51.06,2020-04-14 06:30
124,4803,P5,2020-04-14,야간,200217-15226-052,002,"01,02",가열로1호기,"1811.00 X 0.00 X 190.00
",TW F304L,"45/45 S/N:002
1856 X 235   긴급건 2차작업","가우징후
재투입",SUS 304,1,5250,1,44.31,2020-04-14 06:30
125,4800,P5,2020-04-14,야간,200313-99010-001,"001,002","01,02",가열로1호기,"2250.00SQ X 1569.30SQ X 120.00T
",TW 42CrMo4,"2EA씩 동시작업 R/M TABLE 도면참조
*단조치수:sq(4750x1670x170) 총2개.
*절단치수:sq(2350x1670x170) 총4개.","열처리예열
￠1000 R/B",ALLOY,2,12410,2,104.74,2020-04-14 06:30
126,4802,P5,2020-04-14,야간,200323-15197-001,001,"01,02",가열로1호기,"3000.00 X 2545.00 X 345.00
",TW 42CrMo4,"20/40/30 S/N:001
1504*450*520","C/SAW절단
600 R/B",ALLOY,1,7010,1,59.16,2020-04-14 06:30
127,4861,P5,2020-04-15,야간,200313-99010-001,"001,002","01,02",가열로1호기,"2250.00SQ X 1569.30SQ X 120.00T
",TW 42CrMo4M,"2EA씩 동시작업 R/M TABLE 도면참조
*단조치수:sq(4750x1670x170) 총2개.
*절단치수:sq(2350x1670x170) 총4개.","4/14 P5야
1차작업분",ALLOY,2,12410,2,54.49,2020-04-15 06:49
128,4869,P5,2020-04-15,야간,200326-15207-001,001,"01,02",가열로1호기,"955.00 X 775.00 X 1818.00
",TW SNCM420 M1,"60/50/350 S/N:001
1015 X 725 X 2168  펀치작업  740T/BAR","4/14 P5주
COGBAR",ALLOY,1,7980,1,35.04,2020-04-15 06:49
129,4870,P5,2020-04-15,야간,200326-15207-005,001,"01,02",가열로1호기,"1035.00 X 840.00 X 1590.00
",TW SNCM420 M1,"60/50/250 S/N:001
1095 X 790 X 1840  펀치작업  800T/BAR","4/14 P5주
COGBAR",ALLOY,1,8630,1,37.89,2020-04-15 06:49
130,4871,P5,2020-04-15,야간,200212-15045-001,"012,013","01,02",가열로1호기,"630.00 X 0.00 X 4515.00
",TW S30Mn,"S/N:012-013 시방서참고 PISTON ROD
1차,2차작업    <400T SLAB>","4/13 P5주
미작업분",CARBON,2,8600,2,37.76,2020-04-15 06:49
131,4923,P5,2020-04-16,야간,200218-99896-003,"001,002","01,02",가열로1호기,"2028.00 X 0.00 X 160.00
",TW F304L,"60/45 S/N:001-002
2088 X 205","가우징후
재투입",SUS 304,2,5790,2,60.67,2020-04-16 02:45
132,4924,P5,2020-04-16,야간,200218-99896-006,"001,002","01,02",가열로1호기,"2028.00 X 0.00 X 160.00
",TW F304L,"60/45 S/N:001-002
2088 X 205","가우징후
재투입",SUS 304,2,5790,2,60.67,2020-04-16 02:45
133,4922,P5,2020-04-16,야간,200217-15226-088,001,"01,02",가열로1호기,"2189.00 X 0.00 X 121.00
",TW F304L,"60/45 S/N:001
2249 X 166","가우징후
재투입",SUS 304,1,5440,1,57.01,2020-04-16 02:45
134,4920,P5,2020-04-16,야간,200217-15226-055,002,"01,02",가열로1호기,"1914.00 X 0.00 X 200.00
",TW F304L,"45/45 S/N:002
1959 X 245","가우징후
재투입",SUS 304,1,6090,1,63.82,2020-04-16 02:45
135,4919,P5,2020-04-16,야간,200217-15226-052,001,"01,02",가열로1호기,"1811.00 X 0.00 X 190.00
",TW F304L,"45/45 S/N:001
1856 X 235","가우징후
재투입",SUS 304,1,5250,1,55.02,2020-04-16 02:45
136,4921,P5,2020-04-16,야간,200217-15226-069,001,"01,02",가열로1호기,"2244.00 X 0.00 X 165.00
",TW F304L,"60/45 S/N:001
2304 X 210","가우징후
재투입",SUS 304,1,7220,1,75.66,2020-04-16 02:45
137,4978,P5,2020-04-17,야간,200323-19998-007,"001,002,003,004,005","01,02",가열로1호기,"4300.00 X 3764.00 X 197.00
",TWS355,"30/30/35 S/N:001-005
1563*450*500","Φ800 R/B
히트확인",CARBON,5,7320,5,48.92,2020-04-17 07:00
138,4977,P5,2020-04-17,야간,200323-19998-001,"001,002,003,004,005","01,02",가열로1호기,"2956.00 X 2610.00 X 500.00
",TWS355,"30/30/30 S/N:001-005
1452*500*655  UT불량주의.","Φ800 R/B
히트확인",CARBON,5,7950,5,53.13,2020-04-17 07:00
139,5021,P5,2020-04-20,주간,200205-19922-002,"005,006,007,008","01,03",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:005
1847.05 X 273.6","가우징후
투입건",SUS 304,1,6050,1,101.6,2020-04-19 05:16
140,5022,P5,2020-04-20,주간,200205-19922-002,002,"01,03",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:006-008
1847.05 X 273.6","가우징후
투입건",SUS 304,3,6050,3,101.6,2020-04-19 05:16
141,5025,P5,2020-04-20,주간,200218-99896-003,002,"01,03",가열로1호기,"2028.00 X 0.00 X 160.00
",TW F304L,"60/45 S/N:002
2088 X 205","가우징후
재투입",SUS 304,1,5790,1,97.23,2020-04-19 05:16
142,5024,P5,2020-04-20,주간,200312-99914-030,002,"01,03",가열로1호기,"4300.00 X 3700.00 X 220.00
",S355NL,"30/30/35 S/N:001-006
1707*500*510","380T
SLAB",CARBON,6,8880,6,149.12,2020-04-19 05:16
143,5105,P5,2020-04-21,야간,가열로다이,"001,002","01,02,04",가열로1호기,"SQ(450 X 450 X 4800)
",C-STEEL,R/M사용,"R/B 테일부
및 압탕",,2,8000,2,128.26,2020-04-21 07:01
144,5102,P5,2020-04-21,야간,200323-14059-002,001,"01,02,04",가열로1호기,"4672.00 X 4354.60 X 300.00
",TW SNCM439 R,"40/60/45 S/N:001
1594*500*575","열처리 예열
COGBAR",ALLOY,1,8590,1,137.72,2020-04-21 07:01
145,5207,P5,2020-04-23,야간,가열로다이,"001,002","03,04",가열로1호기,"SQ(450 X 450 X 4800)
",C-STEEL,R/M사용,"R/B 테일부
및 압탕",,2,8000,2,154.24,2020-04-22 08:57
146,5206,P5,2020-04-23,야간,200312-99914-038,"001,002,003,004,005,006","03,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-006
1432*450*450","300T
SLAB",CARBON,6,5430,6,104.69,2020-04-22 08:57
147,5253,P5,2020-04-24,야간,200330-15133-001,001,"01,02,04",가열로1호기,"395.00 X 0.00 X 4836.00
",TW S45SU,S/N:001 시방서참고 SHAFT,"열처리예열
300T",CARBON,1,4750,1,61.52,2020-04-24 07:00
148,5258,P5,2020-04-24,야간,200312-99914-039,"001,002,003","01,02,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-003
1432*450*450","300T
SLAB",CARBON,3,5430,3,70.33,2020-04-24 07:00
149,5255,P5,2020-04-24,야간,200414-15622-001,001,"01,02,04",가열로1호기,"600.00 X 0.00 X 2430.00
",TW S45SU,"50/100 S/N:001  1차,2차작업
650 X 2530   제품 절단후 열처리할 것.","열처리예열
300T",CARBON,1,7250,1,93.9,2020-04-24 07:00
150,5312,P5,2020-04-25,야간,200326-19234-010,007,"01,02,04",가열로1호기,"5530.00 X 5112.00 X 150.00
",TWS355,"40/40/35 S/N:001-007
1407*450*555","310T
SLAB",CARBON,7,6450,7,62.37,2020-04-25 05:21
151,5313,P5,2020-04-25,야간,200326-19234-011,"001,002,003,004,005,006,007","01,02,04",가열로1호기,"5530.00 X 5112.00 X 150.00
",TWS355,"40/40/35 S/N:001-007
1407*450*555","310T
SLAB",CARBON,7,6450,7,62.37,2020-04-25 05:21
152,5350,P5,2020-04-27,주간,200323-19998-012,"008,009,010,014,015,016,004,011,012","01,02,04",가열로1호기,"3960.00 X 3450.00 X 177.00
",TWS355,"30/30/25 S/N:003-016
1468*450*440","필히 R/B
Φ800",CARBON,14,5620,14,80.53,2020-04-26 07:56
153,5417,P5,2020-04-28,주간,200323-19476-003,"001,002,003,004","01,02",가열로1호기,"4041.00 X 3483.00 X 215.00
",S355NL,"25/25/25 S/N:001-004
1559*450*495","380T
SLAB",CARBON,4,7210,4,45.27,2020-04-27 19:30
154,5415,P5,2020-04-28,주간,200323-19476-002,"003,004","01,02",가열로1호기,"4041.00 X 3483.00 X 215.00
",S355NL,"25/25/25 S/N:001-004
1559*450*495","380T
SLAB",CARBON,4,7210,4,45.27,2020-04-27 19:30
155,5414,P5,2020-04-28,주간,200316-15008-003,001,"01,02",가열로1호기,"2709.00 X 2402.40 X 334.00
",TW F304L,"60/60/60 S/N:001
1363*450*510   ","불량품전용
열처리반",SUS 304,1,5800,1,36.42,2020-04-27 19:30
156,5413,P5,2020-04-28,주간,200212-15045-010,"001,002","01,02",가열로1호기,"630.00 X 0.00 X 4515.00
",TW S30Mn,"S/N:001-002 시방서참고 PISTON ROD
1차,2차작업","400T
SLAB",CARBON,2,8600,2,54,2020-04-27 19:30
157,5473,P5,2020-04-29,야간,200401-19234-001,"001,002,003,004,005,006,007","01,03",가열로1호기,"3268.00 X 3010.00 X 400.00
",TWS355,"25/25/25 S/N:001-007
1282*450*570","310T
SLAB",CARBON,7,5390,7,73.98,2020-04-28 20:04
158,5472,P5,2020-04-29,야간,200409-15509-005,"001,002","01,03",가열로1호기,"2014.90 X 1474.60 X 575.40
",TW F11,"35/50/50 S/N:001-002
1491*500*695","Φ1000 R/B
히트확인",ALLOY,2,8960,2,122.98,2020-04-28 20:04
159,5515,P5,2020-04-30,야간,200409-19226-005,"001,002,003,004,005,006,007","01,03",가열로1호기,"4380.00 X 3620.00 X 150.00
",S355NL,"25/25/20 S/N:001-007
1598*450*470","380T
SLAB",CARBON,7,7230,7,67.45,2020-04-30 06:48
160,5554,P5,2020-05-06,야간,200205-19922-004,"001,002,003,004,005","01,03",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:001-005
1847.05 X 273.6","톱절단
SLAB",SUS 304,5,6050,5,115.63,2020-05-05 07:30
161,5553,P5,2020-05-06,야간,200205-19922-003,"001,002,003","01,03",가열로1호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:001-003
1847.05 X 273.6","톱절단
SLAB",SUS 304,3,6050,3,115.63,2020-05-05 07:30
162,5643,P5,2020-05-08,주간,200212-15045-013,"002,004,005,006,001,003","01,04",가열로1호기,"986.00 X 0.00 X 1470.00
",TW S45SU,"S/N:001-006 CROSS HEAD
시방서참고","5/7 P5야
1차작업분",CARBON,6,10980,6,39.39,2020-05-07 06:05
163,5686,P5,2020-05-09,야간,200330-15006-019,001,"01,05",가열로1호기,"1350.00 X 858.40 X 760.00
",TW 350LF2,"40/40/40 S/N:001
1188*450*840","300T
히트확인",CARBON,1,6640,1,124.95,2020-05-09 02:50
164,5685,P5,2020-05-09,야간,200330-15006-018,001,"01,05",가열로1호기,"1210.00 X 858.40 X 980.00
",TW 350LF2,"40/40/40 S/N:001
1035*450*1065  1차,2차작업","300T
히트확인",CARBON,1,6050,1,113.85,2020-05-09 02:50
165,5688,P5,2020-05-09,야간,200212-15045-011,"001,002,003,004,005,006","01,05",가열로1호기,"956.00 X 0.00 X 618.00
",TW S20CrMoVS,S/N:001-006 시방서참고 PISTON CROWN,"열처리예열
400T",ALLOY,6,4240,6,79.79,2020-05-09 02:50
166,5844,P5,2020-05-13,주간,200408-15007-038,"001,002","01,04",가열로1호기,"2414.00 X 0.00 X 245.00
",TWS355,"55/35 S/N:001-002
2469 X 280   2번작업","5/12 P5야
1차작업분",CARBON,2,11160,2,99.55,2020-05-12 19:15
167,5845,P5,2020-05-13,주간,200408-15007-046,"001,002","01,04",가열로1호기,"2452.00 X 0.00 X 255.00
",TWS355,"55/35 S/N:001-002
2507 X 290   2번작업","5/12 P5야
1차작업분",CARBON,2,11920,2,106.33,2020-05-12 19:15
168,6264,P5,2020-05-25,야간,200521-19226-004,"006,007,008,009,010,011,012,013","01,02",가열로1호기,"3691.00 X 3141.00 X 215.00
",TWS355,"20/20/20 S/N:001-013
1508*450*460","300T
SLAB",CARBON,13,6230,13,120.4,2020-05-23 07:30
169,6322,P5,2020-05-26,야간,200204-19411-068,"001,002,003,004","01,02",가열로1호기,"6000.00 X 5500.00 X 122.00
",TWS355,"40/40/35 S/N:001-004
1432*450*570   단조비 확보.","R/BLOOM
Φ800",CARBON,4,6880,4,68.13,2020-05-26 04:20
170,6323,P5,2020-05-26,야간,200204-19411-069,"001,002,003,004","01,02",가열로1호기,"6000.00 X 5500.00 X 122.00
",TWS355,"40/40/35 S/N:001-004
1432*450*570   단조비 확보.","R/BLOOM
Φ800",CARBON,4,6880,4,68.13,2020-05-26 04:20
171,6376,P5,2020-05-27,야간,200417-12321-001,001,"01,02",가열로1호기,"495.00 X 0.00 X 4880.00
",TW 266MGr2,S/N:001 시방서참고 R/STOCK,"5/27 P5주
1차작업분",CARBON,1,8950,1,69.32,2020-05-27 07:10
172,6368,P5,2020-05-27,야간,200407-19001-020,001,"01,02",가열로1호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685    단조비 필히확보.","5/27 P5주
1차작업분",CARBON,1,15760,1,122.07,2020-05-27 07:10
173,6373,P5,2020-05-27,야간,200527-051,"001,002,003,004,005","01,02",가열로1호기,"385.00 X 0.00 X 210.00
",TW 4140,"COG 405 X L
P5소재 코깅 (200408-15135-001)","열처리예열
1000 R/B",,5,5500,5,42.6,2020-05-27 07:10
174,6433,P5,2020-05-28,야간,200219-19234-016,"001,002,003","01,02",가열로1호기,"6492.00 X 5992.00 X 155.00
",S355NL,"50/50/50 S/N:001-003
1670*500*610","380T
SLAB",CARBON,3,10120,3,54.85,2020-05-28 07:25
175,6434,P5,2020-05-28,야간,200219-19234-017,"001,002,003","01,02",가열로1호기,"6492.00 X 5992.00 X 155.00
",S355NL,"50/50/50 S/N:001-003
1670*500*610","380T
SLAB",CARBON,3,10120,3,54.85,2020-05-28 07:25
176,6467,P5,2020-05-29,야간,200209-15088-001,"001,002","01,02",가열로1호기,"1190.00 X 603.26 X 1091.00
",TW SF490V,"60/153.26/80 S/N:001-002
1250 X 450 X 1171  단조비 확보.","700T잔재
또는 R/B",CARBON,2,10300,2,83.57,2020-05-29 07:20
177,6466,P5,2020-05-29,야간,200518-15622-002,001,"01,02",가열로1호기,"385.00 X 0.00 X 6023.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"700T
히트확인",CARBON,1,6420,1,52.09,2020-05-29 07:20
178,6465,P5,2020-05-29,야간,200516-19249-006,001,"01,02",가열로1호기,"1665.00 X 0.00 X 461.00
",TW 266MGr2,"55/35 S/N:001
1720 X 496","400T
히트확인",CARBON,1,9410,1,76.35,2020-05-29 07:20
179,6464,P5,2020-05-29,야간,200516-19249-001,001,"01,02",가열로1호기,"1930.00 X 1216.00 X 494.00
",TW 266MGr2,"40/40/40 S/N:001
1592*500*590","400T
히트확인",CARBON,1,8800,1,71.4,2020-05-29 07:20
180,6513,P5,2020-06-01,주간,200407-19001-021,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,92.26,2020-05-30 07:40
181,6514,P5,2020-06-01,주간,200407-19001-022,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,92.26,2020-05-30 07:40
182,6516,P5,2020-06-01,주간,200407-19001-024,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,92.26,2020-05-30 07:40
183,6515,P5,2020-06-01,주간,200407-19001-023,001,"01,02",가열로1호기,6002.00 X 5326.00 X 231.00,TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,92.26,2020-05-30 07:40
184,6518,P5,2020-06-01,주간,200518-15622-002,001,"01,02",가열로1호기,"385.00 X 0.00 X 6023.00
",TW SF490V,S/N:001 시방서참고 R/STOCK,"5/29 P5야
1차작업분",CARBON,1,6420,1,37.82,2020-05-30 07:40
185,6693,P5,2020-06-04,주간,190812-19968-005,001,"01,04",가열로1호기,"1670.00 X 1160.00 X 770.00
",TW S45SU,"45/45/45 S/N:001
1366*500*865","6/2 P5주
COGBAR",CARBON,1,9130,1,144.33,2020-06-03 13:02
186,6694,P5,2020-06-04,주간,200514-19558-001,001,"01,04",가열로1호기,"660.00 X 0.00 X 5205.00
",TW S45SU,"S/N:001 시방서참고 SHAFT
압탕포함 장입.","6/2 P5주
COGBAR",CARBON,1,12000,1,189.7,2020-06-03 13:02
187,6692,P5,2020-06-04,주간,200511-19925-001,"001,002,003","01,04",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   1차,2차작업","300T
히트확인",CARBON,3,5550,3,87.74,2020-06-03 13:02
188,6761,P5,2020-06-05,주간,200204-19411-065,"001,002,003,004","01,03,04",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:001-004
1528*500*590   단조비 확보.","R/BLOOM
Φ800",CARBON,4,8030,4,63.93,2020-06-04 19:58
189,6762,P5,2020-06-05,주간,200511-19925-001,"003,001,002","01,03,04",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   2차작업","6/4 P5주
미작업분",CARBON,3,5550,3,44.18,2020-06-04 19:58
190,6845,P5,2020-06-08,야간,200409-19001-025,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
191,6836,P5,2020-06-08,야간,200603-13134-003,"001,002","01,05",가열로1호기,"3800.00SQ X 995.00SQ X 140.00T
",TWS355,"250/50/40 S/N:001-002  DOOR FLAME
SQ4050 X SQ1045 X 180T","6/8 P5주
1차작업분",CARBON,2,6430,2,28.53,2020-06-06 06:22
192,6844,P5,2020-06-08,야간,200409-19001-024,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
193,6843,P5,2020-06-08,야간,200409-19001-023,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
194,6842,P5,2020-06-08,야간,200409-19001-022,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
195,6841,P5,2020-06-08,야간,200409-19001-021,001,"01,05",가열로1호기,"6002.00 X 5347.00 X 240.00
",TWS355,"45/45/45 S/N:001
1929*500*695  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15760,1,69.93,2020-06-06 06:22
196,6901,P5,2020-06-09,야간,가열로다이,"003,001,002","01,05",가열로1호기,"SQ(450 X 450 X 6000)
",C-STEEL,P5사용 (1호기),"R/B 테일부
및 압탕",,3,10000,3,98.06,2020-06-09 06:43
197,6899,P5,2020-06-09,야간,200511-19925-001,"001,002,003","01,05",가열로1호기,"2460.00 X 0.00 X 90.00
",TW 350LF2,"55/45 S/N:001-003
2515 X 135   2차작업","6/5 P5주
미작업분",CARBON,3,5550,3,54.42,2020-06-09 06:43
