,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
414,hold,55.0,0.0,,,,,,,337.4000000001397,17,,,,,[''],2020-05-12 07:16:00,1259.9,,,,2020-05-12,2020-05-12 08:26:00,1255.9,林埃,,1257.2647887323942,
415,hold,56.0,0.0,,,,,,,1180.1000000000931,17,,,,,[''],2020-05-12 16:56:00,1245.3,,,,2020-05-12,2020-05-12 20:19:00,1258.6,具埃,,1256.203431372549,
416,hold,59.0,0.0,,,,,,,2528.9000000001397,17,,,,,[''],2020-05-14 19:40:00,1181.3,,,,2020-05-15,2020-05-15 02:42:00,1258.3,林埃,,1247.9508274231678,
417,hold,60.0,0.0,,,,,,,2038.8000000000463,17,,,,,[''],2020-05-18 10:34:00,1226.7,,,,2020-05-18,2020-05-18 16:03:00,1254.3,林埃,,1251.5772727272729,
418,hold,61.0,0.0,,,,,,,483.19999999995343,17,,,,,[''],2020-05-19 11:23:00,1262.7,,,,2020-05-19,2020-05-19 13:00:00,1256.5,林埃,,1257.023469387755,
419,hold,62.0,0.0,,,,,,,396.4000000001397,17,,,,,[''],2020-05-21 11:40:00,1259.7,,,,2020-05-21,2020-05-21 12:58:00,1256.2,林埃,,1257.2607594936708,
420,hold,63.0,0.0,,,,,,,178.0,17,,,,,[''],2020-05-22 14:15:00,1256.6,,,,2020-05-21,2020-05-22 14:48:00,1256.3,具埃,,1258.6441176470594,
421,hold,64.0,0.0,,,,,,,422.19999999995343,17,,,,,[''],2020-05-25 11:43:00,1256.2,,,,2020-05-25,2020-05-25 12:57:00,1257.8,林埃,,1257.2293333333334,
422,hold,65.0,0.0,,,,,,,1485.1999999999537,17,,,,,[''],2020-05-25 16:53:00,1256.9,,,,2020-05-25,2020-05-25 21:40:00,1256.8,具埃,,1256.9677083333333,
423,hold,66.0,0.0,,,,,,,2954.8999999999073,17,,,,,[''],2020-05-26 14:16:00,1076.8,,,,2020-05-27,2020-05-26 19:02:00,1257.8,林埃,,1189.4355400696863,
424,hold,67.0,0.0,,,,,,,1727.8999999999066,17,,,,,[''],2020-05-28 10:09:00,1256.2,,,,2020-05-28,2020-05-28 15:50:00,1258.0,林埃,,1256.743274853801,
425,hold,68.0,0.0,,,,,,,386.2000000001863,17,,,,,[''],2020-05-29 07:04:00,1258.9,,,,2020-05-29,2020-05-29 08:16:00,1257.2,林埃,,1257.7205479452055,
426,hold,69.0,0.0,,,,,,,392.2000000001863,17,,,,,[''],2020-06-03 11:23:00,1272.6,,,,2020-06-03,2020-06-03 12:55:00,1272.7,林埃,,1225.1505376344087,
427,hold,71.0,0.0,,,,,,,335.0,17,,,,,[''],2020-06-08 07:15:00,1266.8,,,,2020-06-08,2020-06-08 08:58:00,1267.5,林埃,,1262.8298076923074,
428,hold,72.0,0.0,,,,,,,1810.7999999998133,17,,,,,[''],2020-06-08 17:47:00,1252.4,,,,2020-06-08,2020-06-09 02:53:00,1260.0,具埃,,1261.9157221206578,
429,hold,73.0,0.0,,,,,,,213.39999999990692,17,,,,,[''],2020-06-09 23:06:00,1278.5,,,,2020-06-10,2020-06-09 23:43:00,1282.2,林埃,,1272.0684210526315,
430,hold,75.0,0.0,,,,,,,1336.3000000000466,17,,,,,[''],2020-06-12 23:24:00,1258.8,,,,2020-06-12,2020-06-13 07:44:00,1266.9,具埃,,1261.4710578842316,
431,hold,76.0,0.0,,,,,,,527.4000000001397,17,,,,,[''],2020-06-15 10:13:00,1278.6,,,,2020-06-15,2020-06-15 13:00:00,1270.6,林埃,,1264.9720238095238,
432,hold,78.0,0.0,,,,,,,1696.3000000000463,17,,,,,[''],2020-06-16 23:02:00,1262.8,,,,2020-06-17,2020-06-17 03:19:00,1276.2,具埃,,1269.4143410852714,
433,hold,79.0,0.0,,,,,,,134.4000000001397,17,,,,,[''],2020-06-18 17:00:00,1261.0,,,,2020-06-18,2020-06-18 17:50:00,1265.0,林埃,,1258.5,
434,hold,80.0,0.0,,,,,,,2303.699999999953,17,,,,,[''],2020-06-18 19:00:00,1252.5,,,,2020-06-19,2020-06-19 06:01:00,1269.7,林埃,,1266.171148036254,
435,hold,81.0,0.0,,,,,,,118.0,17,,,,,[''],2020-06-22 09:19:00,1259.8,,,,2020-06-22,2020-06-22 09:55:00,1271.1,林埃,,1264.27027027027,
436,hold,82.0,0.0,,,,,,,927.1999999999533,17,,,,,[''],2020-06-22 21:24:00,1247.5,,,,2020-06-23,2020-06-23 01:37:00,1267.7,林埃,,1257.133070866142,
437,hold,83.0,0.0,,,,,,,150.5,17,,,,,[''],2020-06-23 21:03:00,1278.8,,,,2020-06-23,2020-06-23 21:50:00,1273.1,具埃,,1266.7208333333333,
438,hold,84.0,0.0,,,,,,,1562.7000000001865,17,,,,,[''],2020-06-25 07:01:00,1263.4,,,,2020-06-25,2020-06-25 11:09:00,1276.5,具埃,,1266.6232931726904,
439,hold,85.0,0.0,,,,,,,3694.1999999999534,17,,,,,[''],2020-06-26 05:55:00,1236.7,,,,2020-06-26,2020-06-26 22:47:00,1237.3,具埃,,1232.151480750247,
440,hold,86.0,0.0,,,,,,,469.9000000001397,17,,,,,[''],2020-06-29 14:58:00,1232.8,,,,2020-06-29,2020-06-29 17:54:00,1235.6,林埃,,1229.2627118644068,
441,hold,87.0,0.0,,,,,,,634.1999999999534,17,,,,,[''],2020-06-29 23:05:00,1268.8,,,,2020-06-29,2020-06-30 01:25:00,1278.5,具埃,,1268.4489361702126,
442,hold,88.0,0.0,,,,,,,1189.2000000001865,17,,,,,[''],2020-06-30 15:00:00,1276.4,,,,2020-06-30,2020-06-30 20:10:00,1274.3,具埃,,1271.0591639871386,
443,hold,89.0,0.0,,,,,,,4154.699999999953,17,,,,,[''],2020-07-01 07:36:00,1263.5,,,,2020-07-01,2020-07-02 02:19:00,1268.0,具埃,,1266.049466192171,
444,hold,90.0,0.0,,,,,,,236.0999999998603,17,,,,,[''],2020-07-02 11:42:00,1267.8,,,,2020-07-02,2020-07-02 12:57:00,1265.3,林埃,,1263.7552631578947,
445,hold,91.0,0.0,,,,,,,161.0999999998603,17,,,,,[''],2020-07-03 09:25:00,1252.8,,,,2020-07-03,2020-07-03 10:27:00,1265.0,林埃,,1258.857142857143,
446,hold,92.0,0.0,,,,,,,1857.4000000001402,17,,,,,[''],2020-07-07 18:22:00,1269.8,,,,2020-07-08,2020-07-08 02:03:00,1275.2,林埃,,1269.9534632034633,
447,hold,93.0,0.0,,,,,,,113.19999999995345,17,,,,,[''],2020-07-08 22:24:00,1275.9,,,,2020-07-09,2020-07-08 22:56:00,1275.6,具埃,,1268.6242424242425,
448,hold,94.0,0.0,,,,,,,164.19999999995343,17,,,,,[''],2020-07-10 20:59:00,1264.6,,,,2020-07-10,2020-07-10 21:33:00,1275.4,具埃,,1267.2571428571428,
449,hold,95.0,0.0,,,,,,,330.69999999995343,17,,,,,[''],2020-07-13 14:37:00,1264.8,,,,2020-07-13,2020-07-13 16:37:00,1266.0,林埃,,1259.982644628099,
450,hold,96.0,0.0,,,,,,,3039.2000000001867,17,,,,,[''],2020-07-13 21:28:00,1245.1,,,,2020-07-14,2020-07-14 12:55:00,1267.1,林埃,,1257.6154094827589,
451,hold,0.0,0.0,,,,,,,361.7000000000698,18,,,,,[''],2020-03-02 12:01:00,1246.0,,,,,2020-03-02 13:30:00,1255.3,,,1249.7622222222224,
452,hold,1.0,0.0,,,,,,,2453.9000000000233,18,,,,,[''],2020-03-02 23:03:00,1233.6,,,,2020-03-03,2020-03-03 10:42:00,1248.2,林埃,,1247.3891428571428,
453,hold,2.0,0.0,,,,,,,863.9000000000232,18,,,,,[''],2020-03-03 18:13:00,1252.2,,,,2020-03-04,2020-03-03 20:38:00,1248.9,林埃,,1249.0472602739728,
454,hold,3.0,0.0,,,,,,,421.7999999999302,18,,,,,[''],2020-03-05 10:59:00,1253.5,,,,2020-03-05,2020-03-05 13:00:00,1255.9,林埃,,1249.3483606557381,
455,hold,4.0,0.0,,,,,,,402.5,18,,,,,[''],2020-03-06 11:47:00,1239.7,,,,2020-03-06,2020-03-06 13:32:00,1253.5,林埃,,1248.5575471698112,
456,hold,5.0,0.0,,,,,,,232.09999999997672,18,,,,,[''],2020-03-06 21:23:00,1238.5,,,,2020-03-06,2020-03-06 21:57:00,1253.0,具埃,,1247.5685714285714,
457,hold,7.0,0.0,,,,,,,161.29999999993015,18,,,,,[''],2020-03-10 09:43:00,1253.1,,,,2020-03-10,2020-03-10 10:22:00,1255.5,林埃,,1246.3825000000004,
458,hold,9.0,0.0,,,,,,,118.10000000009312,18,,,,,[''],2020-03-11 20:36:00,1230.1,,,,2020-03-11,2020-03-11 21:17:00,1256.2,具埃,,1249.2690476190473,
459,hold,10.0,0.0,,,,,,,430.5999999999767,18,,,,,[''],2020-03-12 06:45:00,1252.3,,,,2020-03-12,2020-03-12 09:15:00,1255.1,林埃,,1249.8476821192053,
460,hold,11.0,0.0,,,,,,,360.2000000000698,18,,,,,[''],2020-03-12 21:11:00,1253.0,,,,2020-03-13,2020-03-12 21:54:00,1254.4,林埃,,1249.265909090909,
461,hold,12.0,0.0,,,,,,,481.5999999999767,18,,,,,[''],2020-03-16 07:37:00,1250.7,,,,2020-03-16,2020-03-16 09:29:00,1256.3,林埃,,1248.1486725663715,
462,hold,13.0,0.0,,,,,,,367.5,18,,,,,[''],2020-03-17 03:57:00,1234.4,,,,2020-03-17,2020-03-17 04:45:00,1248.5,林埃,,1247.8285714285714,
463,hold,14.0,0.0,,,,,,,4775.900000000023,18,,,,,[''],2020-03-18 22:49:00,1022.9,,,,2020-03-19,2020-03-19 10:16:00,1254.0,林埃,,1225.3369186046511,
464,hold,15.0,0.0,,,,,,,279.0,18,,,,,[''],2020-03-19 21:12:00,1251.2,,,,2020-03-19,2020-03-19 22:36:00,1254.8,具埃,,1248.8505882352945,
465,hold,16.0,0.0,,,,,,,539.3999999999069,18,,,,,[''],2020-03-23 11:34:00,1253.6,,,,2020-03-23,2020-03-23 13:38:00,1255.5,林埃,,1248.8552000000002,
466,hold,17.0,0.0,,,,,,,224.0,18,,,,,[''],2020-03-24 09:50:00,1253.5,,,,2020-03-24,2020-03-24 11:04:00,1254.9,林埃,,1249.12,
467,hold,18.0,0.0,,,,,,,783.3999999999069,18,,,,,[''],2020-03-25 14:30:00,1247.1,,,,2020-03-25,2020-03-25 18:57:00,1256.0,具埃,,1249.8630597014924,
468,hold,19.0,0.0,,,,,,,227.19999999995343,18,,,,,[''],2020-03-26 11:43:00,1253.9,,,,2020-03-26,2020-03-26 12:57:00,1250.7,林埃,,1249.6346666666666,
469,hold,20.0,0.0,,,,,,,224.19999999995343,18,,,,,[''],2020-03-27 07:09:00,1252.6,,,,2020-03-27,2020-03-27 08:20:00,1254.7,林埃,,1248.7055555555555,
470,hold,21.0,0.0,,,,,,,3400.8999999999073,18,,,,,[''],2020-04-14 17:39:00,1238.2,,,,2020-04-15,2020-04-15 13:12:00,1248.2,林埃,,1247.294633730835,
471,hold,22.0,0.0,,,,,,,215.0,18,,,,,[''],2020-04-15 23:32:00,1248.1,,,,2020-04-15,2020-04-16 00:54:00,1251.0,具埃,,1249.080722891566,
472,hold,23.0,0.0,,,,,,,3007.5,18,,,,,[''],2020-04-16 07:25:00,1249.0,,,,2020-04-16,2020-04-16 22:56:00,1248.9,具埃,,1248.9311158798284,
473,hold,24.0,0.0,,,,,,,136.8999999999069,18,,,,,[''],2020-04-17 07:11:00,1245.3,,,,2020-04-17,2020-04-17 08:09:00,1250.2,林埃,,1248.650847457627,
474,hold,25.0,0.0,,,,,,,392.60000000009313,18,,,,,[''],2020-04-20 22:50:00,1248.7,,,,2020-04-20,2020-04-21 01:29:00,1249.3,林埃,,1249.31,
475,hold,27.0,0.0,,,,,,,929.3000000000467,18,,,,,[''],2020-04-24 21:10:00,1172.1,,,,2020-04-24,2020-04-25 03:15:00,1168.3,具埃,,1167.9035519125684,
476,hold,29.0,0.0,,,,,,,641.6000000000931,18,,,,,[''],2020-04-25 21:06:00,1169.8,,,,2020-04-25,2020-04-26 02:12:00,1168.9,具埃,,1169.3570032573289,
477,hold,30.0,0.0,,,,,,,278.5,18,,,,,[''],2020-04-27 11:57:00,1229.1,,,,2020-04-27,2020-04-27 12:59:00,1228.3,林埃,,1228.4936507936509,
478,hold,31.0,0.0,,,,,,,233.5,18,,,,,[''],2020-04-27 23:23:00,1227.6,,,,2020-04-27,2020-04-28 00:55:00,1228.2,具埃,,1228.148387096774,
479,hold,32.0,0.0,,,,,,,1365.1000000000931,18,,,,,[''],2020-04-28 03:05:00,1230.6,,,,2020-04-28,2020-04-28 08:34:00,1248.7,具埃,,1230.610909090909,
480,hold,33.0,0.0,,,,,,,154.6000000000931,18,,,,,[''],2020-04-29 19:13:00,1247.2,,,,2020-04-29,2020-04-29 20:18:00,1251.0,具埃,,1249.1484848484847,
481,hold,34.0,0.0,,,,,,,751.8000000000467,18,,,,,[''],2020-04-30 13:33:00,1250.6,,,,2020-04-30,2020-04-30 18:20:00,1249.8,具埃,,1248.4961805555556,
482,hold,35.0,0.0,,,,,,,567.3000000000466,18,,,,,[''],2020-05-06 11:57:00,1247.4,,,,2020-05-06,2020-05-06 14:41:00,1248.7,具埃,,1248.660606060606,
483,hold,37.0,0.0,,,,,,,1650.6999999999537,18,,,,,[''],2020-05-07 22:30:00,1251.2,,,,2020-05-08,2020-05-08 09:43:00,1248.3,林埃,,1248.1844213649852,
484,hold,38.0,0.0,,,,,,,2034.1000000000927,18,,,,,[''],2020-05-08 22:39:00,1248.9,,,,2020-05-09,2020-05-09 10:34:00,1249.0,林埃,,1248.7350558659214,
485,hold,40.0,0.0,,,,,,,270.5999999998603,18,,,,,[''],2020-05-11 11:44:00,1248.6,,,,2020-05-11,2020-05-11 12:59:00,1248.4,林埃,,1248.4210526315787,
486,hold,41.0,0.0,,,,,,,119.0,18,,,,,[''],2020-05-12 17:24:00,1249.2,,,,2020-05-12,2020-05-12 17:57:00,1248.4,林埃,,1248.4058823529413,
487,hold,42.0,0.0,,,,,,,239.30000000004657,18,,,,,[''],2020-05-12 22:13:00,1248.8,,,,2020-05-13,2020-05-12 22:50:00,1249.4,具埃,,1249.0368421052633,
488,hold,43.0,0.0,,,,,,,260.60000000009313,18,,,,,[''],2020-05-15 03:04:00,1248.0,,,,2020-05-14,2020-05-15 04:53:00,1248.4,具埃,,1247.9563636363634,
489,hold,44.0,0.0,,,,,,,118.4000000001397,18,,,,,[''],2020-05-15 23:28:00,1248.6,,,,2020-05-15,2020-05-16 00:06:00,1250.4,具埃,,1248.7641025641028,
490,hold,45.0,0.0,,,,,,,235.39999999990692,18,,,,,[''],2020-05-18 08:10:00,1249.8,,,,2020-05-18,2020-05-18 09:13:00,1249.8,林埃,,1248.7015625,
491,hold,46.0,0.0,,,,,,,241.89999999990692,18,,,,,[''],2020-05-19 07:13:00,1248.8,,,,2020-05-19,2020-05-19 08:27:00,1248.4,林埃,,1248.3813333333333,
492,hold,47.0,0.0,,,,,,,502.80000000004657,18,,,,,[''],2020-05-21 17:00:00,1178.0,,,,2020-05-21,2020-05-21 20:22:00,1178.8,具埃,,1179.0320197044334,
493,hold,50.0,0.0,,,,,,,822.3000000000467,18,,,,,[''],2020-05-25 10:36:00,1252.0,,,,2020-05-25,2020-05-25 14:18:00,1248.4,林埃,,1248.4183856502245,
494,hold,51.0,0.0,,,,,,,880.9000000001398,18,,,,,[''],2020-05-25 21:31:00,1232.4,,,,2020-05-25,2020-05-26 02:08:00,1248.8,具埃,,1241.481654676259,
495,hold,52.0,0.0,,,,,,,295.5,18,,,,,[''],2020-05-26 23:38:00,1248.1,,,,2020-05-26,2020-05-27 01:24:00,1249.8,具埃,,1248.6074766355134,
496,hold,53.0,0.0,,,,,,,301.2000000001862,18,,,,,[''],2020-05-27 09:52:00,1229.5,,,,2020-05-27,2020-05-27 10:37:00,1252.8,具埃,,1239.2934782608695,
497,hold,54.0,0.0,,,,,,,147.29999999981374,18,,,,,[''],2020-05-28 08:39:00,1248.6,,,,2020-05-28,2020-05-28 09:32:00,1249.3,林埃,,1248.9129629629624,
498,hold,55.0,0.0,,,,,,,606.5999999998602,18,,,,,[''],2020-05-28 22:04:00,1179.3,,,,2020-05-29,2020-05-29 01:40:00,1178.4,林埃,,1178.5622119815664,
499,hold,56.0,0.0,,,,,,,232.19999999995343,18,,,,,[''],2020-05-29 21:28:00,1249.5,,,,2020-05-29,2020-05-29 22:59:00,1251.6,具埃,,1249.6271739130434,
500,hold,57.0,0.0,,,,,,,283.1000000000932,18,,,,,[''],2020-06-01 08:46:00,1249.9,,,,2020-06-01,2020-06-01 10:02:00,1249.4,林埃,,1249.2025974025971,
501,hold,58.0,0.0,,,,,,,3593.4000000001397,18,,,,,[''],2020-06-01 22:26:00,1239.1,,,,2020-06-02,2020-06-02 18:58:00,1248.9,具埃,,1248.7160583941604,
502,hold,59.0,0.0,,,,,,,766.0,18,,,,,[''],2020-06-03 07:23:00,1250.2,,,,2020-06-03,2020-06-03 10:06:00,1249.4,具埃,,1249.5024390243902,
503,hold,60.0,0.0,,,,,,,1252.0,18,,,,,[''],2020-06-04 06:57:00,1218.5,,,,2020-06-04,2020-06-04 13:55:00,1248.7,林埃,,1247.2174224343676,
504,hold,61.0,0.0,,,,,,,156.30000000004657,18,,,,,[''],2020-06-04 19:13:00,1250.4,,,,2020-06-04,2020-06-04 20:11:00,1249.9,具埃,,1249.0966101694912,
505,hold,62.0,0.0,,,,,,,781.7999999998137,18,,,,,[''],2020-06-05 16:31:00,1256.2,,,,2020-06-05,2020-06-05 21:58:00,1249.1,具埃,,1249.0045731707314,
506,hold,63.0,0.0,,,,,,,643.1000000000931,18,,,,,[''],2020-06-08 09:23:00,1249.8,,,,2020-06-08,2020-06-08 13:00:00,1248.5,林埃,,1249.0577981651375,
507,hold,64.0,0.0,,,,,,,1073.4000000001397,18,,,,,[''],2020-06-08 17:32:00,1248.5,,,,2020-06-08,2020-06-08 22:05:00,1249.9,具埃,,1249.3645985401458,
508,hold,66.0,0.0,,,,,,,3371.3000000000466,18,,,,,[''],2020-06-09 18:53:00,1248.9,,,,2020-06-10,2020-06-10 09:52:00,1249.6,林埃,,1249.4987777777776,
509,hold,68.0,0.0,,,,,,,157.4000000001397,18,,,,,[''],2020-06-11 12:26:00,1249.2,,,,2020-06-11,2020-06-11 13:29:00,1251.4,林埃,,1250.0421875000004,
510,hold,69.0,0.0,,,,,,,740.6000000000931,18,,,,,[''],2020-06-15 09:51:00,1248.7,,,,2020-06-15,2020-06-15 14:14:00,1249.0,林埃,,1248.8556818181814,
511,hold,70.0,0.0,,,,,,,633.5999999998602,18,,,,,[''],2020-06-15 19:35:00,1251.2,,,,2020-06-16,2020-06-15 20:42:00,1250.6,林埃,,1250.329411764706,
512,hold,71.0,0.0,,,,,,,186.89999999990692,18,,,,,[''],2020-06-16 19:15:00,1249.2,,,,2020-06-16,2020-06-16 20:32:00,1251.8,具埃,,1249.8589743589744,
513,hold,73.0,0.0,,,,,,,112.39999999990688,18,,,,,[''],2020-06-18 19:17:00,1246.5,,,,2020-06-18,2020-06-18 20:05:00,1250.1,具埃,,1248.9714285714285,
514,hold,74.0,0.0,,,,,,,1128.4000000001395,18,,,,,[''],2020-06-22 17:34:00,1251.2,,,,2020-06-23,2020-06-22 20:33:00,1248.9,林埃,,1248.9083333333335,
515,hold,76.0,0.0,,,,,,,3354.1000000000927,18,,,,,[''],2020-06-24 07:54:00,1250.4,,,,2020-06-24,2020-06-25 00:53:00,1251.2,具埃,,1249.8832352941174,
516,hold,77.0,0.0,,,,,,,134.80000000004657,18,,,,,[''],2020-06-25 07:16:00,1248.5,,,,2020-06-25,2020-06-25 08:21:00,1248.2,林埃,,1248.3484848484848,
517,hold,78.0,0.0,,,,,,,195.29999999981374,18,,,,,[''],2020-06-26 08:56:00,1248.5,,,,2020-06-26,2020-06-26 10:02:00,1248.3,林埃,,1248.316417910448,
518,hold,79.0,0.0,,,,,,,815.1000000000931,18,,,,,[''],2020-06-29 09:23:00,1248.0,,,,2020-06-29,2020-06-29 15:17:00,1249.0,林埃,,1248.9011267605636,
519,hold,80.0,0.0,,,,,,,167.30000000004657,18,,,,,[''],2020-06-30 09:06:00,1251.3,,,,2020-06-30,2020-06-30 09:49:00,1249.0,林埃,,1249.1613636363636,
520,hold,81.0,0.0,,,,,,,546.4000000001397,18,,,,,[''],2020-07-01 09:49:00,1251.4,,,,2020-07-01,2020-07-01 13:38:00,1248.7,林埃,,1248.6604347826087,
521,hold,82.0,0.0,,,,,,,768.0999999998602,18,,,,,[''],2020-07-01 23:07:00,1249.3,,,,2020-07-01,2020-07-02 04:28:00,1248.7,具埃,,1248.789751552795,
522,hold,84.0,0.0,,,,,,,211.19999999995343,18,,,,,[''],2020-07-02 20:58:00,1249.0,,,,2020-07-03,2020-07-02 21:35:00,1250.4,林埃,,1249.8947368421057,
523,hold,87.0,0.0,,,,,,,1253.5,18,,,,,[''],2020-07-08 03:04:00,1222.3,,,,2020-07-08,2020-07-08 05:51:00,1250.4,具埃,,1217.685119047619,
524,hold,88.0,0.0,,,,,,,720.2000000001863,18,,,,,[''],2020-07-09 08:54:00,1249.7,,,,2020-07-09,2020-07-09 14:12:00,1249.5,林埃,,1250.0595611285264,
525,hold,89.0,0.0,,,,,,,814.0,18,,,,,[''],2020-07-09 17:03:00,1249.3,,,,2020-07-09,2020-07-09 22:17:00,1252.0,具埃,,1249.2806349206348,
526,hold,91.0,0.0,,,,,,,576.6999999999534,18,,,,,[''],2020-07-13 11:27:00,1249.4,,,,2020-07-13,2020-07-13 15:29:00,1248.7,林埃,,1249.0703703703705,
527,hold,0.0,0.0,,,,,,,187.09999999997672,19,,,,,[''],2020-03-10 19:08:00,1258.3,,,,2020-03-10,2020-03-10 20:13:00,1246.0,具埃,,1247.301515151515,
528,hold,1.0,0.0,,,,,,,466.40000000002334,19,,,,,[''],2020-03-11 15:49:00,1248.6,,,,2020-03-11,2020-03-11 17:58:00,1245.7,具埃,,1250.0353846153846,
529,hold,2.0,0.0,,,,,,,999.5,19,,,,,[''],2020-03-12 10:09:00,1247.4,,,,2020-03-12,2020-03-12 16:44:00,1246.6,林埃,,1246.2340909090908,
530,hold,3.0,0.0,,,,,,,2841.7999999999292,19,,,,,[''],2020-03-12 22:19:00,1249.4,,,,2020-03-13,2020-03-13 11:14:00,1246.2,林埃,,1248.8105670103093,
531,hold,4.0,0.0,,,,,,,729.4000000000232,19,,,,,[''],2020-03-16 15:01:00,1245.3,,,,2020-03-16,2020-03-16 19:05:00,1245.9,具埃,,1245.9897959183672,
532,hold,5.0,0.0,,,,,,,856.8000000000467,19,,,,,[''],2020-03-17 10:52:00,1251.2,,,,2020-03-17,2020-03-17 15:29:00,1246.4,林埃,,1248.6974820143885,
533,hold,6.0,0.0,,,,,,,3176.7999999999292,19,,,,,[''],2020-03-18 06:19:00,1230.8,,,,2020-03-18,2020-03-18 20:24:00,1225.3,具埃,,1226.7278959810874,
534,hold,7.0,0.0,,,,,,,1077.0999999999767,19,,,,,[''],2020-03-19 06:16:00,1236.6,,,,2020-03-19,2020-03-19 12:58:00,1246.4,林埃,,1238.7858560794045,
535,hold,8.0,0.0,,,,,,,250.09999999997672,19,,,,,[''],2020-03-20 12:03:00,1245.2,,,,2020-03-20,2020-03-20 13:56:00,1246.2,林埃,,1246.018421052632,
536,hold,9.0,0.0,,,,,,,133.5,19,,,,,[''],2020-03-20 19:38:00,1252.4,,,,2020-03-20,2020-03-20 20:23:00,1246.0,具埃,,1246.4391304347828,
537,hold,10.0,0.0,,,,,,,202.30000000004657,19,,,,,[''],2020-03-23 09:17:00,1250.5,,,,2020-03-23,2020-03-23 10:09:00,1246.0,林埃,,1246.630188679245,
538,hold,13.0,0.0,,,,,,,908.3000000000467,19,,,,,[''],2020-03-24 22:28:00,1249.6,,,,2020-03-24,2020-03-25 04:51:00,1245.7,具埃,,1245.7752604166667,
539,hold,15.0,0.0,,,,,,,2399.600000000093,19,,,,,[''],2020-03-26 06:22:00,1246.9,,,,2020-03-26,2020-03-26 18:04:00,1245.7,具埃,,1246.4073968705547,
540,hold,17.0,0.0,,,,,,,170.5,19,,,,,[''],2020-03-30 08:27:00,1249.1,,,,2020-03-30,2020-03-30 09:12:00,1245.6,林埃,,1246.4652173913041,
541,hold,18.0,0.0,,,,,,,2786.8000000000466,19,,,,,[''],2020-03-30 22:44:00,1250.7,,,,2020-03-31,2020-03-31 13:00:00,1246.2,林埃,,1254.6313885647605,
542,hold,19.0,0.0,,,,,,,2868.4000000000237,19,,,,,[''],2020-03-31 19:35:00,1247.0,,,,2020-04-01,2020-04-01 10:13:00,1245.6,林埃,,1245.9549488054608,
543,hold,20.0,0.0,,,,,,,1192.7000000000694,19,,,,,[''],2020-04-01 21:30:00,1252.0,,,,2020-04-02,2020-04-02 01:00:00,1245.9,林埃,,1246.522748815166,
544,hold,21.0,0.0,,,,,,,293.5999999999767,19,,,,,[''],2020-04-02 20:36:00,1244.4,,,,2020-04-02,2020-04-02 22:30:00,1245.4,具埃,,1245.4730434782607,
545,hold,25.0,0.0,,,,,,,913.1999999999533,19,,,,,[''],2020-04-07 02:47:00,1244.6,,,,2020-04-07,2020-04-07 08:27:00,1245.3,林埃,,1245.2697947214074,
546,hold,26.0,0.0,,,,,,,1883.5,19,,,,,[''],2020-04-07 20:48:00,1252.2,,,,2020-04-08,2020-04-08 02:30:00,1248.9,林埃,,1253.5078717201163,
547,hold,28.0,0.0,,,,,,,562.7999999999302,19,,,,,[''],2020-04-10 11:01:00,1247.9,,,,2020-04-10,2020-04-10 13:46:00,1245.8,林埃,,1245.7963855421685,
548,hold,29.0,0.0,,,,,,,127.59999999997672,19,,,,,[''],2020-04-10 20:52:00,1255.8,,,,2020-04-10,2020-04-10 21:33:00,1245.2,具埃,,1247.1238095238095,
549,hold,30.0,0.0,,,,,,,148.3999999999069,19,,,,,[''],2020-04-13 15:16:00,1243.9,,,,2020-04-13,2020-04-13 16:09:00,1245.7,林埃,,1245.5388888888888,
550,hold,31.0,0.0,,,,,,,331.4000000000233,19,,,,,[''],2020-04-13 23:56:00,1262.0,,,,2020-04-14,2020-04-14 01:46:00,1245.7,林埃,,1247.0936936936935,
551,hold,32.0,0.0,,,,,,,2122.29999999993,19,,,,,[''],2020-04-14 19:02:00,1250.9,,,,2020-04-15,2020-04-15 09:15:00,1246.0,林埃,,1246.1435597189698,
552,hold,33.0,0.0,,,,,,,3803.0,19,,,,,[''],2020-04-17 06:42:00,1246.0,,,,2020-04-17,2020-04-17 22:13:00,1245.7,具埃,,1248.7216738197424,
553,hold,34.0,0.0,,,,,,,143.4000000001397,19,,,,,[''],2020-04-20 13:14:00,1260.1,,,,2020-04-20,2020-04-20 14:03:00,1246.4,林埃,,1248.164,
554,hold,36.0,0.0,,,,,,,237.0,19,,,,,[''],2020-04-21 07:12:00,1256.2,,,,2020-04-21,2020-04-21 08:31:00,1246.1,林埃,,1246.595,
555,hold,37.0,0.0,,,,,,,1653.8000000000463,19,,,,,[''],2020-04-21 19:45:00,1251.1,,,,2020-04-22,2020-04-22 02:05:00,1245.9,林埃,,1246.598687664042,
556,hold,38.0,0.0,,,,,,,237.0,19,,,,,[''],2020-04-23 21:38:00,1265.7,,,,2020-04-23,2020-04-23 23:04:00,1250.2,具埃,,1254.7459770114942,
