,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡½º»ç¿ë·®(¸¶Áö¸· ±¸°£),°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
99,5,2019-08-07 07:14:00,2019-08-07 09:34:00,1057.5,reheat,['191101-19326-157'],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,1.0,771.3,,,,,,,4,4.0,°ãÄ§
100,5,2019-08-07 09:51:00,2019-08-07 11:58:00,901.5,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,3.0,830.8,,,,,,,4,20.0,°ãÄ§
101,5,2019-08-07 23:38:00,2019-08-07 23:41:00,14.799999998882413,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,0.0,1244.6,,,,,,,4,4.0,°ãÄ§
102,5,2019-08-08 03:10:00,2019-08-08 03:19:00,36.40000000037253,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,1.0,1004.4,,,,,,,4,4.0,°ãÄ§
103,5,2019-08-08 03:27:00,2019-08-08 03:35:00,46.2000000011176,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,0.0,995.0,,,,,,,4,4.0,°ãÄ§
104,5,2019-08-08 03:43:00,2019-08-08 03:51:00,44.59999999962746,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,1.0,1000.4,,,,,,,4,4.0,°ãÄ§
105,5,2019-08-08 04:04:00,2019-08-08 04:21:00,84.5,reheat,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,0.0,956.5,,,,,,,4,4.0,°ãÄ§
106,5,2019-08-08 05:39:00,2019-08-08 05:50:00,64.30000000074506,reheat,"['191101-19326-157', '191101-19326-158_1', '191101-19326-159_1', '191101-19326-160_1', '191102-19326-159_1', '191102-19326-160_1', '191102-19326-161_1']",2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,3.0,924.5,,,,,,,16,4.0,°ãÄ§
107,5,2019-08-08 06:00:00,2019-08-08 06:12:00,67.59999999962747,reheat,['191101-19326-157'],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,1.0,933.9,,,,,,,20,152.0,°ãÄ§
108,5,2019-08-13 04:45:00,2019-08-13 05:17:00,219.2000000011176,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,1.0,825.1,,,,,,,4,20.0,°ãÄ§
109,5,2019-08-13 10:20:00,2019-08-13 10:36:00,74.40000000037253,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,2.0,1016.9,,,,,,,4,4.0,°ãÄ§
110,5,2019-08-13 10:44:00,2019-08-13 10:53:00,51.69999999925494,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,0.0,1029.5,,,,,,,4,4.0,°ãÄ§
111,5,2019-08-13 11:04:00,2019-08-13 11:24:00,98.80000000074509,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,1.0,1019.1,,,,,,,4,4.0,°ãÄ§
112,5,2019-08-13 13:06:00,2019-08-13 13:28:00,117.5,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,1.0,894.6,,,,,,,4,4.0,°ãÄ§
113,5,2019-08-13 14:16:00,2019-08-13 14:34:00,88.29999999888241,reheat,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,1.0,954.6,,,,,,,4,4.0,°ãÄ§
114,5,2019-08-14 09:08:00,2019-08-14 09:20:00,72.90000000037253,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,925.4,,,,,,,4,4.0,°ãÄ§
115,5,2019-08-14 09:34:00,2019-08-14 09:45:00,55.30000000074506,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,1073.0,,,,,,,4,4.0,°ãÄ§
116,5,2019-08-14 09:55:00,2019-08-14 10:06:00,63.19999999925494,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,996.3,,,,,,,4,4.0,°ãÄ§
117,5,2019-08-14 10:46:00,2019-08-14 10:57:00,62.80000000074506,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,979.3,,,,,,,4,4.0,°ãÄ§
118,5,2019-08-14 11:14:00,2019-08-14 11:38:00,111.5,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,952.8,,,,,,,4,4.0,°ãÄ§
119,5,2019-08-14 13:05:00,2019-08-14 13:18:00,81.90000000037253,reheat,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,1.0,882.4,,,,,,,4,4.0,°ãÄ§
120,5,2019-08-14 23:35:00,2019-08-14 23:59:00,142.09999999962747,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,0.0,968.8,,,,,,,4,4.0,°ãÄ§
121,5,2019-08-15 02:04:00,2019-08-15 02:12:00,37.59999999962747,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1046.3,,,,,,,4,4.0,°ãÄ§
122,5,2019-08-15 02:16:00,2019-08-15 02:36:00,94.69999999925491,reheat,"['190716-15622-004', '190726-19234-010', '190726-19234-010', '190726-19234-018']",2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1056.4,,,,,,,10,4.0,°ãÄ§
123,5,2019-08-15 09:22:00,2019-08-15 09:33:00,40.7000000011176,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,2.0,1068.0,,,,,,,4,80.0,°ãÄ§
124,5,2019-08-15 10:57:00,2019-08-15 11:06:00,48.600000001490116,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1032.9,,,,,,,4,4.0,°ãÄ§
125,5,2019-08-15 11:12:00,2019-08-15 11:23:00,69.5,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1008.4,,,,,,,4,4.0,°ãÄ§
126,5,2019-08-15 11:35:00,2019-08-15 11:46:00,60.0,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1019.0,,,,,,,4,4.0,°ãÄ§
127,5,2019-08-15 13:07:00,2019-08-15 13:16:00,50.19999999925494,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,1017.3,,,,,,,4,4.0,°ãÄ§
128,5,2019-08-15 13:31:00,2019-08-15 13:43:00,72.79999999888241,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,966.3,,,,,,,4,4.0,°ãÄ§
129,5,2019-08-15 13:52:00,2019-08-15 14:03:00,64.59999999962747,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,2.0,1001.7,,,,,,,4,4.0,°ãÄ§
130,5,2019-08-15 14:15:00,2019-08-15 14:28:00,77.59999999962747,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,954.3,,,,,,,4,4.0,°ãÄ§
131,5,2019-08-15 14:39:00,2019-08-15 14:50:00,61.59999999962746,reheat,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,1.0,998.5,,,,,,,4,4.0,°ãÄ§
132,5,2019-08-15 23:20:00,2019-08-15 23:41:00,104.40000000037253,reheat,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,0.0,1077.2,,,,,,,4,4.0,°ãÄ§
133,5,2019-08-16 02:03:00,2019-08-16 02:23:00,86.79999999888241,reheat,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,1.0,1018.5,,,,,,,4,4.0,°ãÄ§
134,5,2019-08-16 02:40:00,2019-08-16 03:01:00,140.09999999962747,reheat,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,1.0,814.7,,,,,,,4,4.0,°ãÄ§
135,5,2019-08-16 06:31:00,2019-08-16 07:08:00,244.2000000011176,reheat,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,1.0,708.8,,,,,,,4,4.0,°ãÄ§
136,5,2019-08-16 13:06:00,2019-08-16 13:11:00,21.0,reheat,['190626-19503-002'],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,1.0,1031.3,,,,,,,4,4.0,°ãÄ§
137,5,2019-08-16 13:15:00,2019-08-16 13:39:00,98.5,reheat,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,1.0,946.7,,,,,,,4,20.0,°ãÄ§
138,5,2019-08-16 14:25:00,2019-08-16 14:50:00,111.29999999888241,reheat,['190626-19503-006'],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,4.0,904.7,,,,,,,4,4.0,°ãÄ§
139,5,2019-08-16 15:52:00,2019-08-16 16:17:00,126.30000000074509,reheat,"['190626-19503-006', '190626-19503-002']",2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,2.0,837.8,,,,,,,38,20.0,°ãÄ§
140,5,2019-08-19 13:34:00,2019-08-19 14:01:00,151.7999999988824,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,1.0,891.9,,,,,,,4,40.0,°ãÄ§
141,5,2019-08-19 20:24:00,2019-08-19 20:45:00,105.5,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,1.0,984.2,,,,,,,4,4.0,°ãÄ§
142,5,2019-08-19 21:02:00,2019-08-19 21:28:00,149.59999999962747,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,1.0,828.7,,,,,,,4,4.0,°ãÄ§
143,5,2019-08-19 23:19:00,2019-08-19 23:30:00,65.59999999962747,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,1.0,944.9,,,,,,,4,4.0,°ãÄ§
144,5,2019-08-19 23:35:00,2019-08-20 00:03:00,112.09999999962747,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,0.0,1056.5,,,,,,,4,4.0,°ãÄ§
145,5,2019-08-20 02:01:00,2019-08-20 02:11:00,59.40000000037254,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,0.0,982.6,,,,,,,4,4.0,°ãÄ§
146,5,2019-08-20 02:41:00,2019-08-20 02:51:00,59.30000000074506,reheat,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,0.0,991.4,,,,,,,4,4.0,°ãÄ§
147,5,2019-08-20 09:40:00,2019-08-20 09:50:00,49.19999999925494,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,764.5,,,,,,,4,4.0,°ãÄ§
148,5,2019-08-20 20:27:00,2019-08-20 20:39:00,51.0,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,1081.2,,,,,,,4,4.0,°ãÄ§
149,5,2019-08-20 21:05:00,2019-08-20 21:17:00,57.69999999925494,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,1022.3,,,,,,,4,4.0,°ãÄ§
150,5,2019-08-20 21:38:00,2019-08-20 21:49:00,54.30000000074506,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,0.0,1053.5,,,,,,,4,4.0,°ãÄ§
151,5,2019-08-20 22:10:00,2019-08-20 22:20:00,51.09999999962746,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,0.0,1074.6,,,,,,,4,4.0,°ãÄ§
152,5,2019-08-20 22:43:00,2019-08-20 23:04:00,77.59999999962747,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,1089.0,,,,,,,4,4.0,°ãÄ§
153,5,2019-08-20 23:21:00,2019-08-21 00:04:00,222.5999999996274,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,775.9,,,,,,,4,4.0,°ãÄ§
154,5,2019-08-21 02:08:00,2019-08-21 02:18:00,47.799999998882406,reheat,[''],2019-08-21,¾ß°£,[],[],19.0,,0.0,,,,,,,,,1.0,1080.6,,,,,,,4,4.0,°ãÄ§
155,5,2019-08-23 09:56:00,2019-08-23 10:03:00,16.5,reheat,[''],2019-08-23,¾ß°£,[],[],20.0,,0.0,,,,,,,,,1.0,819.5,,,,,,,4,4.0,°ãÄ§
156,5,2019-08-23 10:06:00,2019-08-23 10:20:00,39.5,reheat,[''],2019-08-23,¾ß°£,[],[],20.0,,0.0,,,,,,,,,1.0,936.9,,,,,,,4,4.0,°ãÄ§
157,5,2019-08-23 10:45:00,2019-08-23 11:18:00,141.5,reheat,[''],2019-08-23,¾ß°£,[],[],20.0,,0.0,,,,,,,,,7.0,978.8,,,,,,,4,4.0,°ãÄ§
158,5,2019-08-23 11:39:00,2019-08-23 12:51:00,426.20000000111764,reheat,[''],2019-08-23,¾ß°£,[],[],20.0,,0.0,,,,,,,,,5.0,794.3,,,,,,,4,4.0,°ãÄ§
159,5,2019-08-23 20:48:00,2019-08-23 21:34:00,212.4000000003726,reheat,[],2019-08-23,¾ß°£,[],[],20.0,,0.0,,,,,,,,,3.0,992.5,,,,,,,2,4.0,°ãÄ§
160,5,2019-08-26 07:33:00,2019-08-26 07:48:00,86.80000000074507,reheat,[''],2019-08-26,ÁÖ°£,[],[],21.0,,0.0,,,,,,,,,1.0,922.7,,,,,,,2,2.0,°ãÄ§
161,5,2019-08-26 10:39:00,2019-08-26 10:44:00,14.900000000372527,reheat,[''],2019-08-26,ÁÖ°£,[],[],21.0,,0.0,,,,,,,,,1.0,971.8,,,,,,,4,4.0,°ãÄ§
162,5,2019-08-26 15:03:00,2019-08-26 15:13:00,45.80000000074506,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,0.0,975.2,,,,,,,4,4.0,°ãÄ§
163,5,2019-08-26 15:21:00,2019-08-26 15:28:00,13.099999999627473,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,2.0,720.7,,,,,,,4,4.0,°ãÄ§
164,5,2019-08-26 15:33:00,2019-08-26 15:46:00,75.09999999962747,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,721.4,,,,,,,4,4.0,°ãÄ§
165,5,2019-08-26 15:53:00,2019-08-26 16:02:00,21.400000000372533,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,714.8,,,,,,,4,4.0,°ãÄ§
166,5,2019-08-26 16:07:00,2019-08-26 21:56:00,2223.800000000745,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,4.0,655.0,,,,,,,4,4.0,°ãÄ§
167,5,2019-08-27 08:34:00,2019-08-27 08:46:00,54.69999999925494,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,1042.4,,,,,,,4,4.0,°ãÄ§
168,5,2019-08-27 09:17:00,2019-08-27 09:36:00,80.90000000037253,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,1024.7,,,,,,,4,4.0,°ãÄ§
169,5,2019-08-27 11:02:00,2019-08-27 11:38:00,161.7999999988824,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,2.0,840.2,,,,,,,4,4.0,°ãÄ§
170,5,2019-08-27 13:03:00,2019-08-27 13:15:00,61.09999999962746,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,1020.2,,,,,,,4,4.0,°ãÄ§
171,5,2019-08-27 13:37:00,2019-08-27 14:01:00,104.09999999962747,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,2.0,968.9,,,,,,,4,4.0,°ãÄ§
172,5,2019-08-27 14:11:00,2019-08-27 14:37:00,117.19999999925491,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,935.1,,,,,,,4,4.0,°ãÄ§
173,5,2019-08-27 15:08:00,2019-08-27 15:26:00,103.5,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,2.0,695.7,,,,,,,4,4.0,°ãÄ§
174,5,2019-08-27 15:32:00,2019-08-27 15:45:00,39.7000000011176,reheat,[''],2019-08-27,ÁÖ°£,[],[],22.0,,0.0,,,,,,,,,1.0,817.0,,,,,,,4,4.0,°ãÄ§
175,5,2019-08-28 08:53:00,2019-08-28 09:05:00,56.0,reheat,[''],2019-08-28,ÁÖ°£,[],[],23.0,,0.0,,,,,,,,,1.0,1029.8,,,,,,,4,4.0,°ãÄ§
176,5,2019-08-28 09:32:00,2019-08-28 09:55:00,90.79999999888241,reheat,[''],2019-08-28,ÁÖ°£,[],[],23.0,,0.0,,,,,,,,,2.0,1020.9,,,,,,,4,4.0,°ãÄ§
177,5,2019-08-28 10:10:00,2019-08-28 10:32:00,92.39999999850988,reheat,[''],2019-08-28,ÁÖ°£,[],[],23.0,,0.0,,,,,,,,,1.0,1032.8,,,,,,,4,4.0,°ãÄ§
178,5,2019-08-28 10:47:00,2019-08-28 11:01:00,74.0,reheat,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-725']",2019-08-28,ÁÖ°£,[],[],23.0,,0.0,,,,,,,,,1.0,973.5,,,,,,,10,4.0,°ãÄ§
179,5,2019-08-28 13:02:00,2019-08-28 13:26:00,106.80000000074509,reheat,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-730']",2019-08-28,ÁÖ°£,[],[],23.0,,0.0,,,,,,,,,1.0,947.6,,,,,,,79,80.0,°ãÄ§
180,5,2019-08-30 02:06:00,2019-08-30 02:08:00,5.099999999627472,reheat,[''],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,0.0,1171.6,,,,,,,4,80.0,°ãÄ§
181,5,2019-08-30 02:41:00,2019-08-30 03:34:00,342.59999999962747,reheat,"['190724-13134-015', '190724-13134-015', '190724-13134-015', '190724-13134-013']",2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,1.0,1049.5,,,,,,,10,4.0,°ãÄ§
182,5,2019-08-30 15:16:00,2019-08-30 15:27:00,48.799999998882406,reheat,[''],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,0.0,1099.4,,,,,,,4,80.0,°ãÄ§
183,5,2019-08-30 15:41:00,2019-08-30 15:51:00,48.80000000074506,reheat,[''],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,1.0,1077.8,,,,,,,4,4.0,°ãÄ§
184,5,2019-08-30 16:08:00,2019-08-30 16:32:00,102.59999999962747,reheat,[''],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,1.0,1003.9,,,,,,,4,4.0,°ãÄ§
185,5,2019-08-30 16:44:00,2019-08-30 17:07:00,99.59999999962747,reheat,[''],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,1.0,986.1,,,,,,,4,4.0,°ãÄ§
186,5,2019-08-30 18:02:00,2019-08-30 18:15:00,71.90000000037253,reheat,[],2019-08-30,ÁÖ°£,[],[],24.0,,0.0,,,,,,,,,1.0,940.8,,,,,,,2,4.0,°ãÄ§
187,5,2019-09-04 08:58:00,2019-09-04 09:13:00,76.30000000074506,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,1.0,1019.6,,,,,,,2,2.0,°ãÄ§
188,5,2019-09-04 09:43:00,2019-09-04 09:53:00,52.90000000037254,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,0.0,1041.5,,,,,,,4,4.0,°ãÄ§
189,5,2019-09-04 09:57:00,2019-09-04 10:07:00,25.0,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,1.0,1035.3,,,,,,,4,4.0,°ãÄ§
190,5,2019-09-04 10:10:00,2019-09-04 10:22:00,44.7000000011176,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,0.0,1002.4,,,,,,,4,4.0,°ãÄ§
191,5,2019-09-04 10:25:00,2019-09-04 10:35:00,21.59999999962747,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,2.0,1001.0,,,,,,,4,4.0,°ãÄ§
192,5,2019-09-04 10:38:00,2019-09-04 10:48:00,36.40000000037253,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,1.0,901.0,,,,,,,4,4.0,°ãÄ§
193,5,2019-09-04 11:38:00,2019-09-04 12:09:00,156.69999999925494,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,1.0,1054.1,,,,,,,4,4.0,°ãÄ§
194,5,2019-09-04 13:40:00,2019-09-04 13:56:00,90.29999999888241,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,1.0,1000.7,,,,,,,4,4.0,°ãÄ§
195,5,2019-09-04 14:04:00,2019-09-04 14:14:00,42.800000000745065,reheat,[''],2019-09-04,ÁÖ°£,[],[],25.0,,0.0,,,,,,,,,0.0,1114.4,,,,,,,4,4.0,°ãÄ§
196,5,2019-09-05 10:56:00,2019-09-05 11:34:00,159.2000000011176,reheat,[''],2019-09-05,ÁÖ°£,[],[],26.0,,0.0,,,,,,,,,2.0,1058.8,,,,,,,4,4.0,°ãÄ§
197,5,2019-09-05 13:01:00,2019-09-05 13:15:00,73.20000000111759,reheat,[''],2019-09-05,ÁÖ°£,[],[],26.0,,0.0,,,,,,,,,1.0,1019.7,,,,,,,4,4.0,°ãÄ§
198,5,2019-09-05 13:24:00,2019-09-05 13:41:00,89.29999999888241,reheat,[''],2019-09-05,ÁÖ°£,[],[],26.0,,0.0,,,,,,,,,1.0,991.7,,,,,,,4,4.0,°ãÄ§
199,5,2019-09-05 13:50:00,2019-09-05 15:00:00,259.09999999962747,reheat,[''],2019-09-05,ÁÖ°£,[],[],26.0,,0.0,,,,,,,,,4.0,833.7,,,,,,,4,4.0,°ãÄ§
200,5,2019-09-06 02:28:00,2019-09-06 02:51:00,127.5,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,2.0,952.7,,,,,,,4,4.0,°ãÄ§
201,5,2019-09-06 03:34:00,2019-09-06 04:03:00,131.5,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,1.0,1002.4,,,,,,,4,4.0,°ãÄ§
202,5,2019-09-06 10:13:00,2019-09-06 10:31:00,99.0,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,1.0,947.0,,,,,,,4,4.0,°ãÄ§
203,5,2019-09-06 10:49:00,2019-09-06 11:12:00,121.79999999888241,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,1.0,886.5,,,,,,,4,4.0,°ãÄ§
204,5,2019-09-06 13:06:00,2019-09-06 13:20:00,71.39999999850987,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,2.0,1001.3,,,,,,,4,4.0,°ãÄ§
205,5,2019-09-06 13:37:00,2019-09-06 14:00:00,118.40000000037253,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,2.0,857.1,,,,,,,4,4.0,°ãÄ§
206,5,2019-09-06 14:06:00,2019-09-06 14:32:00,117.19999999925491,reheat,[''],2019-09-06,ÁÖ°£,[],[],27.0,,0.0,,,,,,,,,2.0,998.8,,,,,,,4,4.0,°ãÄ§
207,5,2019-09-07 04:59:00,2019-09-07 05:10:00,40.600000001490116,reheat,"['190709-19503-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190813-19968-001', '190710-17720-001']",2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,1.0,1146.0,,,,,,,14,4.0,°ãÄ§
208,5,2019-09-07 08:29:00,2019-09-07 09:02:00,125.40000000037253,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,4.0,969.2,,,,,,,4,120.0,°ãÄ§
209,5,2019-09-07 13:03:00,2019-09-07 13:22:00,86.69999999925493,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,2.0,989.7,,,,,,,4,4.0,°ãÄ§
210,5,2019-09-07 13:40:00,2019-09-07 13:55:00,83.0,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,1.0,943.0,,,,,,,4,4.0,°ãÄ§
211,5,2019-09-07 14:06:00,2019-09-07 14:26:00,115.59999999962747,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,1.0,971.1,,,,,,,4,4.0,°ãÄ§
212,5,2019-09-07 14:58:00,2019-09-07 15:23:00,120.40000000037253,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,1.0,1024.2,,,,,,,4,4.0,°ãÄ§
213,5,2019-09-07 16:32:00,2019-09-07 16:55:00,97.79999999888241,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,2.0,1062.2,,,,,,,4,4.0,°ãÄ§
214,5,2019-09-07 18:03:00,2019-09-07 18:14:00,57.299999998882406,reheat,[''],2019-09-07,ÁÖ°£,[],[],28.0,,0.0,,,,,,,,,0.0,1088.9,,,,,,,4,4.0,°ãÄ§
215,5,2019-09-07 21:55:00,2019-09-07 22:29:00,205.0,reheat,[''],2019-09-08,ÁÖ°£,[],[],29.0,,0.0,,,,,,,,,4.0,791.8,,,,,,,4,4.0,°ãÄ§
216,5,2019-09-08 09:00:00,2019-09-08 09:16:00,80.90000000037253,reheat,[''],2019-09-08,ÁÖ°£,[],[],29.0,,0.0,,,,,,,,,1.0,973.6,,,,,,,4,4.0,°ãÄ§
217,5,2019-09-08 09:42:00,2019-09-08 09:53:00,54.5,reheat,[''],2019-09-08,ÁÖ°£,[],[],29.0,,0.0,,,,,,,,,0.0,1080.5,,,,,,,4,4.0,°ãÄ§
218,5,2019-09-08 10:14:00,2019-09-08 10:35:00,92.5,reheat,[''],2019-09-08,ÁÖ°£,[],[],29.0,,0.0,,,,,,,,,0.0,1070.4,,,,,,,4,4.0,°ãÄ§
